Name,Frequency
SGF_W_APP,124.950
SGJ_TWR,127.625
SERO_APP,119.100
SET_DEL,121.600
SESA_APP,119.950
SIG_TWR,135.870
SGF_GND,121.900
SEQM_DEL,118.350
SIP_R_APP,135.775
SFB_GND,121.350
SEJD_TWR,123.100
SEQM_D_APP ,121.200
SFB_S_TWR,135.250
SJC_DEP,121.300
SFO_B_APP,133.950
SGR_GND,121.400
SJC_L_APP,120.100
SGF_E_APP,121.100
SGR_TWR,118.650
SGF_TWR,119.900
SEQM_APP,121.200
SGME_TWR,118.800
SFO_Q_DEP,127.975
SFF_TWR,132.500
SEGU_GND,121.900
SIG_GND,121.700
SFO_GND,121.800
SEQM_GND,121.900
SESA_TWR,118.850
SEMT_GND,121.900
SELT_TWR,118.500
SFO_DEL,118.200
SENL_APP,120.400
SHV_GND,121.900
SG_TWR,118.300
SENL_TWR,118.800
SJC_M_APP,124.525
SJC_K_APP,135.200
SGFA_CTR,128.400
SGF_L_APP,126.350
SGF_APP,121.100
SEE_DEL,125.100
SFO_ZZ_APP,133.950
SG_GND,126.200
SETN_GND,121.900
SJC_GND,121.700
SIP_TWR,120.800
SGAS_APP,119.700
SEGS_APP,126.000
SETN_TWR,122.900
SHV_W_APP,119.900
SEQM_TWR,118.350
SFF_GND,121.700
SFO_N_APP,134.500
SFO_Z_APP,128.325
SEFG_CTR,128.300
SFO_GH_DEL,124.250
SGAS_GND,121.900
SHV_E_APP,123.750
SFO_W_APP,135.650
SFAL_I_TWR,118.100
SIMK_R_TWR,118.175
SGES_APP,119.300
SEE_GND,121.700
SFB_DEL,123.975
SEST_TWR,122.500
SFO_Z_DEP,135.100
SEMT_APP,122.700
SETN_APP,119.800
SGES_TWR,118.100
SIP_DEL,123.175
SGCO_TWR,118.400
SEGS_TWR,122.200
SJC_DEL,118.000
SFB_N_TWR,120.300
SEMT_TWR,118.700
SIP_APP,124.700
SG_APP,124.200
SEQM_N_APP,119.700
SERO_TWR,122.900
SEE_TWR,120.700
SFO_TWR,120.500
SIT_F_TWR,123.600
SHV-ZFW_DEL,199.000
SIP_GND,119.000
SFO_F_APP,120.350
SEGU_APP,120.700
SEQM_S_APP,119.750
SHV_DEL,124.650
SEQM_F_APP,119.250
SKBG_ATIS,127.750
SKBS_TWR,118.300
SKCL_GND,121.900
SKMU_TWR,118.100
SKLM_TWR,131.900
SJU_8_CTR,118.750
SKIP_TWR,118.300
SJT_APP,125.350
SKBO_N_TWR,118.100
SKBO_FSS,126.900
SKEC_N_CTR,128.400
SJU_GND,121.900
SKBO_TWR,118.100
SKBU_TWR,118.700
SJU_7_APP,132.250
SKBG_APP,119.000
SKCL_APP,119.100
SKBO_DEL,121.600
SKCC_APP,119.900
SJT_TWR,118.300
SKCZ_TWR,118.400
SKBQ_S_APP,119.750
SKGO_TWR,118.300
SKLC_TWR,118.700
SKIP_APP,120.100
SKED_NE_CTR,128.600
SKCC_S_APP,119.600
SKCL_CTA,126.700
SKF_GND,121.800
SKBQ_N_APP,119.100
SJU_APP,119.400
SKCO_TWR,118.100
SKFL_TWR,118.950
SKBO_X_APP,119.550
SKBQ_TWR,118.100
SKCL_DEL,118.350
SJC_Q_APP,126.475
SKNV_TWR,118.900
SKBO_S_GND,122.750
SKBQ_GND,121.900
SJU_1_APP,119.400
SKBO_X_TWR,118.150
SJU_CTR,118.150
SKCG_TWR,118.300
SKCG_GND,121.600
SKBO_S_APP,119.650
SKED_SE_CTR,128.800
SKAP_TWR,118.000
SKMD_APP,121.100
SKEJ_TWR,118.450
SKGP_TWR,118.600
SKBO_N_APP,121.300
SKBO_S_TWR,118.250
SKED_NW_CTR,123.700
SKBQ_APP,124.850
SKMD_TWR,118.000
SJT-ZFW_DEL,153.000
SJU_6_CTR,135.700
SKEC_S_CTR,124.200
SKA_GND,123.600
SKBO_C_APP,119.500
SKED_I_CTR,128.600
SKBO_I_APP,126.900
SJC_Z_APP,124.525
SKED_SW_CTR,125.100
SKCL_CTR,126.700
SKED_X_CTR,128.600
SKMZ_TWR,118.200
SKMR_TWR,118.100
SKNV_APP,127.100
SKF_TWR,124.300
SKBO_APP,119.500
SKBO_W_APP,119.950
SKED_CTR,128.600
SJU_DEL,126.400
SKLT_APP,119.100
SKA_TWR,120.350
SKBO_GND,121.800
SJU_3_APP,128.650
SJU_5_APP,120.900
SKCC_TWR,118.100
SKMD_GND,127.200
SJC_Z_DEP,121.300
SJU_2_CTR,118.150
SJU_9_APP,124.600
SKCC_N_APP,119.900
SJU_4_CTR,125.000
SKAS_TWR,118.100
SKCL_TWR,118.100
SKBC_TWR,118.300
SJT_GND,121.900
SKBO_N_GND,121.800
SKBG_TWR,118.300
SKLT_TWR,118.100
SJC_TWR,124.000
SJU_TWR,132.050
SKPA_TWR,122.900
SKAR_TWR,118.500
SKEC_CTR,128.400
SLC_44_CTR,125.575
SLC_S_APP,128.100
SLE_TWR,119.100
SKTL_TWR,118.500
SLC_A_CTR,125.925
SLC_39_CTR,132.425
SKPE_TWR,118.700
SLC_43_CTR,132.250
SKPC_TWR,118.350
SKPP_TWR,118.450
SKPS_TWR,118.000
SKSP_APP,119.300
SLC_V_APP,120.900
SLET_GND,121.700
SLAL_TWR,118.400
SKPQ_GND,121.600
SLC_J_APP,128.600
SLC_W_GND,123.775
SLC_08_CTR,128.350
SLC_07_CTR,127.700
SLC_03_CTR,119.950
SLC_18_CTR,125.925
SKSV_TWR,118.400
SKVP_TWR,118.000
SLC_K_APP,135.500
SLI_TWR,123.850
SKRG_TWR,118.600
SLC_W_APP,119.000
SLC_W_TWR,132.650
SKSA_TWR,118.800
SLC_06_CTR,132.400
SLC_40_CTR,128.550
SKUA_TWR,118.500
SLCB_GND,121.900
SLAL_GND,121.900
SLC_20_CTR,119.750
SLC_CTR,125.575
SKVV_APP,119.300
SLC_46_CTR,133.600
SLC_AB_CTR,125.925
SLC_DEL,127.300
SKRG_GND,121.900
SLCB_APP,119.300
SLC_05_CTR,124.350
SLC_15_CTR,127.750
SKRH_TWR,118.400
SKTM_TWR,118.400
SKPD_TWR,118.700
SLC_AD_CTR,125.925
SLC_D_CTR,128.550
SLCO_TWR,11.830
SLC_47_CTR,133.450
SLLF_CTR,128.200
SLC_04_CTR,135.775
SLC_E_TWR,118.300
SLC_C_CTR,120.275
SLC_C_TWR,119.050
SLC_16_CTR,133.250
SLC_41_CTR,121.150
SLC_42_CTR,128.725
SKSP_TWR,118.100
SLC_G_APP,126.250
SLC_B_CTR,119.950
SLAL_APP,119.100
SLC_E1_CTR,120.275
SLC_E3_CTR,125.925
SKPQ_APP,126.300
SLE_GND,121.900
SKYP_TWR,118.300
SKSM_TWR,118.700
SLET_TWR,118.300
SKUC_TWR,118.100
SLC_A_APP,118.850
SKSJ_TWR,118.500
SLC_32_CTR,133.900
SKYP_APP,126.800
SLC_14_CTR,133.800
SLC_E2_CTR,126.850
SLCB_TWR,118.100
SLC_B_APP,124.900
SLC_19_CTR,133.400
SLC_E_GND,121.900
SKPE_APP,120.700
SKPQ_TWR,118.950
SLC_CD_CTR,120.275
SLC_34_CTR,127.925
SKVV_TWR,118.700
SLC_H_APP,121.100
SKUI_TWR,118.400
SLC_11_CTR,127.825
SLC_F_APP,125.700
SLI_GND,126.950
SLC_BC_CTR,120.275
SLC_17_CTR,126.850
SLGM_TWR,118.700
SLC_33_CTR,120.275
SLC_30_CTR,128.050
SLC_31_CTR,118.050
SLC_45_CTR,134.525
SLAG_TWR,118.300
SPJC_DEL,121.700
SNA_E_TWR,119.900
SPME_APP,126.800
SPN_TWR,125.700
SLPS_APP,118.500
SPHI_GND,121.900
SPRU_APP,118.700
SPQT_TWR,118.500
SOOO_1_CTR,8.855
SPJC_W_TWR,118.700
SNS_TWR,119.525
SLLP_DEL,121.450
SPJC_E_GND,121.900
SPI_S_APP,132.575
SLVR_TWR,118.600
SPSO_GND,121.900
SLTJ_GND,121.900
SMJP_GND,121.900
SPHI_APP,118.300
SPQT_APP,124.100
SOLENT_APP,120.230
SNA_APP,121.300
SMPM_CTR,123.900
SPS-ZFW_DEL,173.000
SPJC_ATIS,127.900
SMF_D_APP,125.250
SNA_W_GND,132.250
SPJC_APP,119.700
SPI_APP,126.150
SPN_APP,118.400
SOOO_2_CTR,5.526
SLLP_TWR,118.300
SLTR_APP,119.100
SMF_E_APP,125.400
SPIM_S_CTR,128.800
SPI_GND,121.900
SPI_TWR,121.300
SLN_GND,121.900
SNA_W_TWR,126.800
SPJC_W_GND,121.750
SPHO_TWR,118.100
SNA_V_DEL,121.850
SPQU_APP,118.700
SPI_DEL,121.700
SPSO_APP,118.300
SPIM_O_CTR,128.500
SNA_Y_APP,128.100
SLYA_TWR,118.300
SMF_P_APP,123.700
SMJP_TWR,118.500
SLTR_TWR,118.500
SMF_TWR,125.700
SNA_TWR,126.800
SPG_TWR,127.400
SPJC_E_TWR,118.100
SNA_T_APP,121.300
SMF_B_APP,120.450
SPCL_APP,118.100
SLPO_TWR,118.300
SLLP_APP,123.900
SPIM_N_CTR,128.100
SPN_GND,121.800
SNCP_R_TWR,131.100
SMZO_TWR,118.700
SLRI_TWR,118.100
SPG_GND,121.800
SPJR_TWR,120.100
SMO_GND,121.900
SLTR_GND,121.900
SPIM_CTR,128.500
SNA_E_GND,120.800
SOOO_R_CTR,126.900
SPS_TWR,119.750
SPI_N_APP,126.150
SOL_APP,120.230
SPS_APP,118.200
SPJL_APP,118.100
SLPS_TWR,118.500
SPS_GND,125.500
SLLP_GND,121.900
SNS_GND,121.700
SMJP_APP,129.200
SLOR_TWR,118.500
SNA_GND,120.800
SPST_APP,118.400
SNA_DEL,118.000
SMX_GND,121.900
SLTJ_TWR,118.100
SMF_DEL,121.100
SOCA_APP,119.900
SOCA_TWR,118.100
SLVR_APP,123.700
SMF_X_APP,127.400
SMO_TWR,120.100
SMX_TWR,118.300
SLVR_GND,121.900
SLN_TWR,119.300
SLTJ_APP,119.400
SMF_GND,121.700
SUS_GND,121.700
STP_GND,121.675
SUEO_CTR,128.500
SPZO_GND,121.900
STX_TWR,118.600
SULS_TWR,118.300
SU_TWR,124.400
SUU_APP,119.900
SQL_GND,121.600
SUX_GND,121.900
SPTN_APP,118.400
SUAG_TWR,122.100
SSF_GND,121.700
SUU_GND,121.800
SSC_GND,126.100
STL_W_TWR,132.475
STL_O_GND,121.650
SRQ_GND,121.900
STC_CTR,126.300
SUN_GND,121.700
STL_E_DEP,119.150
STJ_GND,121.900
SURV_TWR,118.000
SPZA_TWR,118.100
STT_GND,121.900
SSVL_R_TWR,130.225
SUU_TWR,120.750
SUX_TWR,118.700
SVAC_TWR,118.850
SUMU_APP,119.200
SSC_APP,125.400
SUU_DEL,127.550
SUA_TWR,126.600
SSF_TWR,118.200
STX_GND,121.700
STS_GND,121.900
STL_K_APP,123.700
STL_W_DEP,128.100
SUA_GND,121.700
SUS_TWR,124.750
SPZO_APP,120.600
STL_J_APP,132.125
SSKW_R_TWR,131.100
SUA_DEL,121.025
STP_TWR,119.100
SPUR_APP,118.400
SUU_S_APP,119.900
SUAA_TWR,118.400
SUX_APP,124.600
STL_TWR,118.500
STC_TWR,118.250
SU_GND,121.100
STS_TWR,118.500
SUEO_FSS,5.610
STC_GND,123.750
STL_APP,132.125
STC_E_CTR,130.975
STL_N_APP,124.250
SUN_TWR,125.600
SVAC_GND,121.900
STL_DEL,119.500
SUDU_APP,120.400
SRQ_TWR,120.100
SSC_TWR,128.650
SRQ_DEL,118.250
STL_B_APP,124.200
STJ_TWR,126.900
SQL_TWR,119.000
SPTU_APP,118.500
SUMU_TWR,118.100
STC_W_CTR,124.825
STL_DEP,128.100
STL_H_APP,125.200
SUCA_TWR,128.800
SPZA_GND,121.900
SUMO_TWR,118.600
STL_Q_APP,121.025
STL_N_TWR,120.050
SUS_DEL,133.100
STJ_APP,120.350
STL_R_APP,126.550
SPZO_TWR,118.100
STC_A_CTR,123.775
SUU_N_APP,126.600
SUDU_TWR,126.200
STL_D_APP,126.500
SUMU_GND,121.800
SUSO_TWR,118.800
STT_TWR,118.100
STL_S_TWR,118.500
STL_I_GND,121.900
SSGG_R_TWR,131.700
STL_GND,121.900
SVSE_TWR,122.700
SVZM_E_CTR,128.100
SVPA_GND,121.900
SVST_TWR,118.850
SVBC_APP,119.100
SVCB_TWR,122.200
SVMI_TWR,118.100
SVPR_2_APP,120.300
SVCR_TWR,122.200
SVPA_TWR,118.300
SVCS_TWR,118.000
SWF_TWR,121.000
SVZM_1_CTR,128.500
SVBC_2_APP,121.100
SY-C_GND,127.600
SVJC_TWR,118.450
SVCS_2_APP,128.850
SVMD_GND,121.900
SVPC_TWR,118.500
SVCP_TWR,122.400
SVZM_5_CTR,135.700
SVJC_GND,121.900
SVCN_TWR,118.700
SVBC_GND,121.900
SVSZ_GND,121.900
SVSA_GND,121.900
SVN_TWR,124.975
SVBL_TWR,122.500
SVSP_TWR,118.500
SVSO_GND,121.900
SVZM_2_CTR,125.200
SVMT_TWR,118.500
SVSA_TWR,118.500
SWUQ_APP,119.850
SVVA_TWR,118.900
SVPR_APP,119.500
SVPR_TWR,118.000
SVMD_TWR,118.050
SVMG_2_APP,120.500
SVBM_TWR,123.500
SWF_APP,132.750
SWF_1_APP,132.750
SVBS_TWR,118.050
SVZM_6_CTR,135.950
SVZM_3_CTR,134.600
SWO_GND,121.600
SVSR_GND,121.900
SVMG_GND,121.900
SVPM_TWR,122.600
SVRS_TWR,122.500
SVMI_APP,120.100
SVMG_TWR,118.600
SVBM_2_APP,120.700
SVBM_GND,121.900
SVMG_APP,119.900
SVZM_4_CTR,126.000
SVCS_GND,121.700
SVCU_TWR,118.900
SVHG_GND,121.900
SVCL_TWR,118.450
SVMI_2_APP,120.400
SVCU_GND,121.900
SVMI_GND,121.900
SVBM_APP,119.400
SVMP_TWR,122.200
SVBI_GND,121.900
SWF_GND,121.900
SVSZ_TWR,118.200
SVMC_2_APP,120.200
SVVP_TWR,118.650
SVBL_APP,119.300
SVCB_GND,121.900
SWO_TWR,125.350
SVN_GND,121.800
SVGU_GND,121.900
SVMC_TWR,118.900
SVSR_TWR,118.150
SVLF_GND,121.900
SVLF_TWR,118.800
SVHG_TWR,118.200
SVCS_APP,119.200
SVZM_W_CTR,123.800
SVBL_GND,121.900
SVFM_TWR,118.800
SVMC_APP,119.700
SVPR_GND,121.900
SVGU_TWR,118.400
SVMT_GND,121.900
SVVG_GND,121.900
SVSO_TWR,122.300
SVVL_GND,121.900
SVVG_TWR,118.750
SVGI_TWR,118.200
SVVA_GND,121.900
SVBI_TWR,118.000
SVMC_GND,121.900
SVBC_TWR,118.700
SVCR_GND,121.900
SVZM_CTR,126.600
SVVL_TWR,122.900
SYEC_TWR,118.550
TEH_5_CTR,120.300
SY-W_GND,126.500
TBPB_4_APP,120.700
TFFJ_I_TWR,118.450
TIK_TWR,124.450
TBPB_2_APP,129.350
SYR_APP-,126.125
TFFR_APP,121.300
TIW_GND,121.800
TKA_F_TWR,1236.000
TEH_E_CTR,135.150
TEH_1N_CTR,120.950
TEH_6E_CTR,123.850
TEH_4S_CTR,134.475
TIK_GND,121.875
TEH_3S_CTR,128.750
SYR_V_APP-,134.275
SZL_DEP,125.220
TCM_TWR,124.800
SYGC_CTR,128.600
SYCJ_GND,121.700
TDCF_TWR,118.700
TEH_N_CTR,135.000
TEB_GND,121.950
SY-DE_APP,125.300
SY_GND,121.700
SY-N_DEP,123.000
SZL_GND,128.270
TEH_W_CTR,135.100
SY-E_TWR,124.700
SY-N_APP,124.400
TFFF_GND,121.900
TBN_TWR,125.400
SYCJ_TWR,118.300
SZL_DEL,121.750
TEH_1_CTR,119.300
SY_TWR,120.500
TEH_4_CTR,133.400
TAPA_TWR,118.200
TEH_5E_CTR,132.100
TGPY_APP,119.400
TDPD_TWR,118.900
TEH_4W_CTR,132.300
SYR_GND-,121.700
SZL_TWR,132.400
TEH_S_CTR,135.050
SYR_TWR-,120.300
SY_DEP,129.700
TFFR_TWR,118.400
TEH_1W_CTR,119.250
TEST,1234
TBPB_APP,129.350
SY-D_APP,126.100
TBPB_DEP,128.850
SYEC_GND,121.900
SYR_DEL-,125.050
TFFG_I_TWR,119.200
SZL_APP,127.450
THAMES_APP,132.700
TEH_1E_CTR,132.500
TBPB_GND,121.900
TAPA_APP,119.100
TEH_6_CTR,123.900
SYR_G_APP-,126.125
TBPB_6_APP,121.200
SY_APP,128.300
TBPB_TWR,118.700
TCL_DEL,120.775
TBN_GND,123.750
TCL_TWR,126.300
TAPA_GND,121.900
TAPA_S_TWR,118.100
TIX_GND,121.850
TEH_2_CTR,125.700
TIW_TWR,118.500
TCL_GND,121.800
TEH_6W_CTR,132.900
TEH_2E_CTR,127.800
TEH_4E_CTR,133.350
TEH_3N_CTR,126.850
TFFF_TWR,118.500
SYCJ_APP,119.400
SYR_E_APP-,127.425
TEH_3_CTR,126.900
TEH_CTR,135.200
TCM_GND,118.175
SY_DEL,133.800
TFFF_APP,121.000
TEH_5W_CTR,120.250
TEB_DEL,128.050
TEH_2W_CTR,125.650
TIX_TWR,118.900
TGPY_GND,121.900
TEB_TWR,119.500
TGPY_TWR,118.900
SY-R_DEP,124.550
TEH_7_CTR,120.700
TOR_MI_CTR,124.375
TOR_SH_CTR,134.425
TOR_ER_CTR,124.925
TOL_DEL,121.750
TOP_TWR,118.700
TKI_TWR,118.820
TNCM_B_APP,119.700
TOR_XX_APP,134.175
TOR_SI_CTR,127.000
TOR_HM_CTR,132.475
TPA_E_APP,118.150
TOR_RA_CTR,135.400
TOR_PI_CTR,124.675
TL_GND,121.800
TLH_TWR,118.700
TPA_D_DEP,118.800
TOR_OV_CTR,134.925
TN_TWR,119.700
TOR_AB_APP,124.475
TN_GND,135.850
TKPK_APP,119.600
TN_DEL,128.100
TMB_TWR,118.900
TNCM_DEL,121.650
TKI_GND,121.875
TOR_BA_CTR,134.575
TL_DEL,128.100
TOR_CE_CTR,125.775
TOR_EL_CTR,127.000
TPA_APP,120.650
TNCS_I_TWR,118.250
TOR_W_CTR,125.775
TKPK_TWR,118.300
TOR_XU_APP,135.300
TOR_HU_CTR,126.175
TOR_SD_APP,128.800
TPA_E1_APP,118.150
TOR_AC_APP,125.400
TLPL_TWR,118.300
TME_TWR,126.975
TOR_WL_CTR,133.300
TNCM_TWR,118.700
TMB_DEL,133.000
TME_GND,132.075
TLPL_GND,121.600
TOR_E_CTR,124.675
TOR_XI_CTR,121.225
TNCA_TWR,118.000
TOR_ND_APP,127.575
TLPC_TWR,118.000
TOI_TWR,124.300
TLH_F_APP,133.850
TLPC_GND,121.800
TMB_GND,121.700
TOA_TWR,124.000
TOL_W_APP,134.350
TOR_GR_CTR,133.300
TPA_B_DEP,135.500
TOR_EW_CTR,133.300
TN_APP,121.900
TLPL_APP,119.800
TOR_LU_CTR,135.825
TOR_YB_CTR,127.250
TOR_SL_CTR,132.650
TOR_NB_CTR,128.300
TKPK_GND,121.900
TLH_W_APP,128.700
TNCF_APP,119.800
TOR_APP,132.800
TOL_E_APP,126.100
TOR_N_CTR,134.425
TOR_WS_APP,119.300
TNCF_CTR,127.100
TKPN_TWR,120.500
TNCA_RMP,121.600
TOR_TS_CTR,128.300
TOR_CTR,125.775
TOL_TWR,118.100
TOP_GND,121.900
TOL_GND,121.900
TOA_GND,120.900
TOR_ES_APP,133.400
TLH_E_APP,135.800
TOR_KF_CTR,135.625
TLH_DEL,126.650
TOI_GND,121.900
TNCE_I_TWR,118.100
TNCC_TWR,118.300
TL_TWR,118.300
TLH_GND,121.900
TPA_DEL,133.600
TNCA_APP,120.900
TL_APP,126.800
TOR_VV_CTR,132.575
TOR_AA_APP,132.800
TNCB_TWR,118.700
TNCM_APP,128.950
TKPN_GND,121.600
TYO_APP,119.100
TUL_GND,121.900
TYS_GND,121.900
TTZP_N_CTR,123.700
TVC_TWR,124.200
TWF_GND,121.700
TVSC_GND,121.600
TW_TWR,119.400
TWF_TWR,126.700
TUS_DEL,126.650
TRI_TWR,119.500
TVL_DEL,134.300
TWF_APP,126.700
TPE_P_CTR,130.600
TPA_E_TWR,119.500
TTS_TWR,128.550
TTCP_TWR,118.400
TPA_W_GND,121.700
TPA_TWR,119.500
TTZP_S_CTR,125.400
TYS_N_APP,123.900
TW-S_TWR,118.250
TVSM_GND,121.900
TPA_W_TWR,119.050
TRI_W_APP,125.500
TPA_P_APP,125.300
TTPP_APP,119.000
TYS_S_APP,118.000
TYR_GND,121.900
TTD_TWR,120.900
TTN_GND,121.925
TQPF_TWR,118.500
TUL_E_TWR,121.200
TUL_A_APP,119.850
TUL_B_APP,134.700
TUPJ_GND,121.900
TUL_G_APP,132.100
TPA_GND,121.700
TYS_TWR,121.200
TRK_GND,118.300
TTZO_B_FSS,5.526
TXK_TWR,123.870
TUL_DEL,134.050
TPE_N_CTR,123.600
TUS_DEP,125.100
TPA_W_APP,132.525
TTS_GND,121.750
TPA_M_APP,126.000
TPE_W_CTR,126.700
TPE_L_CTR,125.500
TPA_F_APP,118.500
TUPJ_TWR,118.400
TTZP_CTR,123.700
TRK_TWR,120.575
TXK_GND,119.220
TVC_GND,121.800
TW_GND,121.900
TPE_M_CTR,126.900
TUL_TWR,121.200
TPA_E_GND,121.350
TWF_DEL,123.650
TTPP_TWR,118.100
TYS_DEL,121.650
TTPP_GND,121.900
TVSM_TWR,118.450
TUL_W_TWR,118.700
TPE_E_CTR,127.900
TVSA_GND,121.900
TRI_GND,121.900
TYR_TWR,120.100
TTZP_E_CTR,124.000
TUL_E_APP,119.100
TTZO_FSS,6.628
TVSA_APP,120.800
TPE_S_CTR,129.100
TUS_APP,119.400
TTD_GND,121.800
TPA_S_APP,119.650
TPA_G_DEP,134.250
TPA_R_APP,120.650
TUS_GND,120.025
TVSA_TWR,118.800
TXK-ZFW_DEL,207.000
TTCP_GND,121.700
TTPP_R_GND,121.750
TPE_C_CTR,130.300
TXKF_ATIS,119.600
TUS_TWR,118.300
TYO_1_APP,124.400
TUL_W_APP,124.000
TPA_L_APP,119.900
TRI_E_APP,128.050
TUL_APP,124.000
TVSC_TWR,118.050
TTN_TWR,120.700
UATE_APP,134.300
UAM_GND,121.700
UAO_TWR,120.350
UELL_TWR,118.300
UAOL_TWR,123.000
UACK_TWR,127.900
UBBB_TWR,119.200
UEEE_W3_CTR,120.800
UEEE_ATIS,126.200
UEBD_TWR,128.000
UBBG_APP,135.925
UCFM_APP,124.600
UEBB_TWR,127.900
UEEE_E_CTR,126.900
UAAL_TWR,118.500
UEEE_N1_CTR,122.500
UBBQ_TWR,133.900
UADD_TWR,122.100
UAAA_R_APP,126.800
UAAH_TWR,128.000
UASK_TWR,130.100
UEEA_TWR,127.200
UEEE_W2_CTR,121.700
UEEE_W_CTR,132.900
UAO_GND,119.150
UBBN_TWR,127.900
UAAA_GND,121.700
UCFO_TWR,118.300
UEEE_SW_CTR,127.800
UAM_DEL,126.275
UAOO_TWR,120.900
UAAA_DEL,120.800
UACN_CTR,132.800
UATT_CTR,129.600
UATG_APP,123.700
UBBA_E_CTR,133.100
UCFL_TWR,118.700
UEEE_W1_CTR,124.800
UACC_R_APP,120.700
UCFO_APP,124.200
UAKK_TWR,122.000
UAAA_APP,118.300
UCFO_GND,121.800
UASZ_TWR,118.700
UATT_TWR,120.900
UEEE_S_CTR,129.700
UASS_TWR,128.000
UEEE_N2_CTR,125.600
UACC_GND,119.600
TZR_GC_GND,121.800
UEMH_TWR,120.800
UDDD_CTR,127.600
UBBA_W_CTR,133.700
UACC_DEL,129.800
UEEE_S1_CTR,121.700
UBBB_APP,120.800
UAM_TWR,126.200
UENW_TWR,122.100
UAIT_TWR,131.300
UAAA_TWR,119.400
UATG_TWR,118.100
UDYZ_APP,126.000
UBBB_DEL,127.900
UASU_TWR,123.000
UAUU_TWR,129.300
UACC_APP,124.600
UDYZ_TWR,128.000
UEEE_N_CTR,129.500
UACP_TWR,119.800
UBBN_APP,118.200
UATE_TWR,120.700
UASP_TWR,119.800
UBBL_TWR,126.400
UBBA_S_CTR,118.200
UAAT_TWR,127.300
UAKD_TWR,127.100
UBBB_GND,135.100
UCFM_TWR,118.100
UEMT_TWR,129.700
UBBY_TWR,125.200
UARR_TWR,119.700
UACC_TWR,135.500
UAII_CTR,132.700
UAAA_CTR,129.100
UBBG_TWR,123.900
UEEE_GND,121.700
UEEE_APP,129.300
UEMO_TWR,118.300
UDYZ_GND,119.000
UCFO_CTR,133.400
UCFM_GND,121.700
UEMU_TWR,118.100
UCFM_CTR,134.900
UBBA_CTR,134.000
UAII_TWR,125.900
UDSG_TWR,127.700
UEEE_R_APP,120.300
UEEE_TWR,120.000
UEEE_CTR,125.600
TZR_LC_TWR,128.100
UGN_GND,121.650
UHPP_ATIS,126.800
UHMP_ATIS,126.600
UGMS_TWR,121.100
UERS_TWR,122.000
UHOO_TWR,125.300
UHBB_ATIS,126.400
UERR_TWR,134.100
UHHH_TWR,119.300
UIII_2_CTR,124.700
UEST_TWR,124.000
UGSB_TWR,118.600
UHMM_N2_CTR,133.700
UHMM_ATIS,127.400
UHHH_HF_CTR,6.589
UHSK_TWR,128.000
UHHH_1_CTR,126.600
UHHH_3_CTR,133.700
UHPP_GND,127.000
UHHH_R_APP,120.300
UIII_GND,121.700
UHMM_K2_CTR,122.000
UHMM_TWR,120.800
UERR_ATIS,126.600
UERL_TWR,128.700
UESS_TWR,124.000
UHPP_APP,119.400
UHMM_CTR,134.600
UHSS_TWR,122.000
UHSN_TWR,132.000
UHKM_TWR,120.000
UHKD_TWR,124.000
UHMM_N_CTR,133.200
UIII_5_CTR,129.600
UESK_TWR,128.000
UHSM_TWR,128.000
UHMA_ATIS,125.400
UHHH_APP,125.200
UGKO_TWR,125.500
UIII_3_CTR,134.100
UIBB_APP,118.100
UHWW_ATIS,127.800
UHMA_APP,120.500
UHSI_TWR,127.700
UHNN_TWR,118.100
UHNB_TWR,118.500
UHMP_R_APP,124.200
UHPP_TWR,118.100
UIBB_TWR,121.800
UIII_6_CTR,135.400
UHNU_TWR,128.000
UHWW_APP,124.700
UIAF_CTR,122.700
UIAA_APP,122.000
UIII_APP,125.200
UGAM_TWR,119.850
UHHH_2_CTR,135.100
UIII_8_CTR,135.600
UES_GND,121.600
UHHH_CTR,124.500
UERR_APP,125.900
UESU_TWR,132.200
UGGT_TWR,120.000
UIII_7_CTR,132.300
UHMA_TWR,124.000
UERP_TWR,124.200
UHNA_TWR,122.700
UGGG_CTR,125.125
UHSS_R_APP,120.600
UHBB_TWR,127.200
UHSH_TWR,126.000
UHMM_APP,119.300
UIII_4_CTR,132.200
UIAA_TWR,118.200
UHBW_TWR,122.000
UHBE_TWR,132.000
UHMM_K1_CTR,134.500
UGTB_TWR,119.000
UERO_TWR,127.300
UHMM_S_CTR,135.600
UHMD_TWR,119.300
UHWW_R_APP,123.400
UHSS_ATIS,126.200
UHKK_APP,122.000
UHMM_N1_CTR,133.000
UHWW_TWR,119.500
UGKO_APP,127.100
UGSB_APP,1244.250
UGGG_E_CTR,135.125
UHWW_GND,121.700
UEVV_TWR,126.100
UGGG_W_CTR,133.400
UGTB_APP,134.600
UIII_1_CTR,133.400
UHHH_ATIS,129.300
UGN_TWR,120.050
UES_TWR,123.700
UIII_CTR,133.400
UHHH_GND,121.800
UKKG_TWR,120.800
UKCC_GND,119.000
UK_DELEGATED_3,129.700
UKFF_APP,124.700
UIUU_TWR,118.100
UKHK_TWR,128.100
UKFF_R_APP,135.775
UKDM_TWR,132.300
ULKK_TWR,120.300
UKBB_2_GND,127.925
UIUU_APP,129.300
UKBV_CTR,135.150
UKLU_TWR,126.900
UKLL_I_TWR,128.000
UKBB_DEL,130.275
UKLI_TWR,134.850
UKCC_TWR,118.300
UKLV_CTR,134.050
UKBV_APP,124.675
UKLL_GND,120.050
