STAR:060,2,CORT1Q,ALL,D121O,LI,P,C,E   , ,   ,CF, ,PIA,LI,D, ,      ,1216,0150,3010,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,CORT1Q,ALL,CEDRO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GEN1Q,ALL,GEN,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PIA,LI,D, , , , , ;
STAR:020,2,GEN1Q,ALL,PIA35,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GEN1Q,ALL,D221S,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GEN1Q,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GEN1Q,ALL,D160Q,LI,P,C,E   ,L,   ,AF, ,PIA,LI,D, ,      ,1600,0170,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GEN1Q,ALL,D150Q,LI,P,C,E   ,L,   ,AF, ,PIA,LI,D, ,      ,1500,0170,1600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,GEN1Q,ALL,D130Q,LI,P,C,E   ,L,   ,AF, ,PIA,LI,D, ,      ,1300,0170,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,2,GEN1Q,ALL,D121O,LI,P,C,E   , ,   ,CF, ,PIA,LI,D, ,      ,1216,0150,3010,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,2,GEN1Q,ALL,CEDRO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GEN1V,RW12,GEN,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PIA,LI,D, , , , , ;
STAR:020,2,GEN1V,RW12,PIA35,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GEN1V,RW12,D221N,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,GEN1V,RW12, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GEN1V,RW12,D187L,LI,P,C,E   ,L,   ,AF, ,PIA,LI,D, ,      ,1867,0120,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GEN1V,RW12,BASCO,LI,P,C,EE H, ,   ,CF, ,PIA,LI,D, ,      ,1751,0100,3550,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LUPO1Q,ALL,LUPOS,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PIA,LI,D, , , , , ;
STAR:020,2,LUPO1Q,ALL,D121T,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,LUPO1Q,ALL,D121O,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,LUPO1Q,ALL,CEDRO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VOG1V,RW12,VOG,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PIA,LI,D, , , , , ;
STAR:020,2,VOG1V,RW12,PIA,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VOG1V,RW12,BASCO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,VOG2Q,ALL,VOG,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,PIA,LI,D, , , , , ;
STAR:015,2,VOG2Q,ALL,D274R,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,VOG2Q,ALL,PIA,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,VOG2Q,ALL,CEDRO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,T12,BASCO,BASCO,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T12,BASCO,PIA,LI,D, ,V   , ,   ,CF, ,PIA,LI,D, ,      ,0000,0000,3550,0100,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T12,BASCO,PIA,LI,D, ,V   , ,   ,FD, ,PIA,LI,D, ,      ,0000,0000,3250,0080,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T12,BASCO,FT12,LI,P,C,EE  ,L,   ,CF,Y,PIA,LI,D, ,      ,2947,0060,1150,0030,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T12,D121O,D121O,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T12,D121O,CEDRO,LI,P,C,E  H, ,   ,CF, ,PIA,LI,D, ,      ,1212,0100,3010,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T12,D121O,PIA,LI,D, ,V   , ,   ,CF, ,PIA,LI,D, ,      ,0000,0000,3010,0100,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T12,D121O,PIA,LI,D, ,V   , ,   ,FD, ,PIA,LI,D, ,      ,0000,0000,3250,0080,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T12,D121O,FT12,LI,P,C,EE  ,L,   ,CF,Y,PIA,LI,D, ,      ,2947,0060,1150,0030,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T12, ,FT12,LI,P,C,E  F, ,   ,IF, ,PIA,LI,D, ,      ,2947,0060,    ,    ,+,02200,     ,     , ,   ,    ,   ,PIA,LI,D, , ,0,D,S;
APPCH:030,T,T12, ,MT12,LI,P,C,E  M, ,   ,CF, ,PIA,LI,D, ,      ,2953,0010,1150,0050, ,00651,     ,     , ,   ,-292,   , , , , , ,0,D,S;
APPCH:040,T,T12, ,PIA,LI,D, ,V M , ,   ,CF, ,PIA,LI,D, ,      ,0000,0000,1150,0010,+,00860,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T12, ,NARDI,LI,P,C,E   , ,   ,CF, ,PIA,LI,D, ,      ,0614,0100,0600,0100, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T12, ,NARDI,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2400,0050, ,     ,     ,     ,-,265,    ,   , , , , , ,0,D,S;
APPCH:010,A,T30,D121O,D121O,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T30,D121O,CT30,LI,P,C,EE B, ,   ,CF, ,PIA,LI,D, ,      ,1210,0100,3010,0050,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T30, ,CT30,LI,P,C,E  I, ,   ,IF, ,PIA,LI,D, ,      ,1210,0100,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T30, ,FT30,LI,P,C,E  F, ,   ,CF, ,PIA,LI,D, ,      ,1213,0060,3010,0040,+,02200,     ,     , ,   ,    ,   ,PIA,LI,D, , ,0,D,S;
APPCH:030,T,T30, ,MT30,LI,P,C,E  M, ,   ,CF, ,PIA,LI,D, ,      ,1207,0010,3010,0050, ,00545,     ,     , ,   ,-309,   , , , , , ,0,D,S;
APPCH:040,T,T30, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3010,    ,+,00860,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T30, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1000,    , ,     ,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:060,T,T30, ,NARDI,LI,P,C,E   , ,   ,CF, ,PIA,LI,D, ,      ,0614,0100,0600,0040, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T30, ,NARDI,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2400,0050, ,     ,     ,     ,-,265,    ,   , , , , , ,0,D,S;
RWY:RW12 ,     ,      ,00454, ,    , ,   ;N44551148,E009423032,0112;
RWY:RW30 ,     ,      ,00435, ,    , ,   ;N44543293,E009440904,0253;
