SID:040,5,DORA2A,RW07,ANGAK,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DORA2A,RW07,DAGNI,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DORA2A,RW07,DORAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORA2B,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,DORA2B,RW25,MM601,VO,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DORA2B,RW25,PAPKI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DORA2B,RW25,MM610,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DORA2B,RW25,ANGAK,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DORA2B,RW25,DAGNI,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DORA2B,RW25,DORAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORA2C,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1190,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,DORA2C,RW12,MM602,VO,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DORA2C,RW12,PAPKI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DORA2C,RW12,MM610,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DORA2C,RW12,ANGAK,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DORA2C,RW12,DAGNI,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DORA2C,RW12,DORAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORA2D,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2990,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,DORA2D,RW30,MM601,VO,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DORA2D,RW30,PAPKI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,DORA2D,RW30,MM610,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,DORA2D,RW30,ANGAK,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,DORA2D,RW30,DAGNI,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,DORA2D,RW30,DORAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIRN2A,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,GIRN2A,RW07,MM615,VO,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GIRN2A,RW07,MM609,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GIRN2A,RW07,SAGIB,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GIRN2A,RW07,BIRIP,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GIRN2A,RW07,GIRNA,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GIRN2C,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1190,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,GIRN2C,RW12,MM604,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,02300,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GIRN2C,RW12,SAGIB,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GIRN2C,RW12,BIRIP,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GIRN2C,RW12,GIRNA,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GULA2A,RW07, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,GULA2A,RW07,MM603,VO,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GULA2A,RW07,OLTIX,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GULA2A,RW07,EKOBI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GULA2A,RW07,RIKDO,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GULA2A,RW07,XIVIL,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GULA2A,RW07,LUMRI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,GULA2A,RW07,GULAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GULA2B,RW25, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,GULA2B,RW25,EKOBI,VO,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GULA2B,RW25,RIKDO,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GULA2B,RW25,XIVIL,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GULA2B,RW25,LUMRI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GULA2B,RW25,GULAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GULA2C,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1190,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
SID:020,5,GULA2C,RW12,MM602,VO,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GULA2C,RW12,EKUKU,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GULA2C,RW12,MM605,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GULA2C,RW12,MM612,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GULA2C,RW12,RIKDO,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,GULA2C,RW12,XIVIL,VO,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,GULA2C,RW12,LUMRI,VO,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,GULA2C,RW12,GULAM,VO,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GULA2D,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2990,    ,+,01000,     ,04000, ,   ,    ,   ,VOMM,VO,P,A,B, , , ;
