STAR:010,5,IRLA2G,RW14R,IRLAN,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,IRLA2G,RW14R,BN124,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IRLA2G,RW14R,BN125,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IRLA2G,RW14R,BN126,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,IRLA2G,RW14R,BN127,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,IRLA2G,RW14R,BN120,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,IRLA2G,RW14R,BN121,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,IRLA2G,RW14R,BN122,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,IRLA2G,RW14R,BN123,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:100,5,IRLA2G,RW14R,BN129,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IRLA2H,RW32L,IRLAN,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,IRLA2H,RW32L,BN334,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IRLA2H,RW32L,BN336,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IRLA2H,RW32L,BN337,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:050,5,IRLA2H,RW32L,BN338,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,IRLA2H,RW32L,BN339,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,IRLA2H,RW32L,BN360,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,NEGA2E,RW14L,NEGAN,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,NEGA2E,RW14L,BN120,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NEGA2E,RW14L,BN121,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,NEGA2E,RW14L,BN122,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,NEGA2E,RW14L,BN123,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,NEGA2E,RW14L,BN139,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NEGA2F,RW32R,NEGAN,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,NEGA2F,RW32R,BN332,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NEGA2F,RW32R,BN333,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,NEGA2F,RW32R,BN334,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,NEGA2F,RW32R,BN336,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,NEGA2F,RW32R,BN337,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,NEGA2F,RW32R,BN338,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,NEGA2F,RW32R,BN339,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:090,5,NEGA2F,RW32R,BN340,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,NEGA2G,RW14R,NEGAN,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,NEGA2G,RW14R,BN120,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NEGA2G,RW14R,BN121,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,NEGA2G,RW14R,BN122,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,NEGA2G,RW14R,BN123,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,NEGA2G,RW14R,BN129,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,NEGA2H,RW32L,NEGAN,UB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,NEGA2H,RW32L,BN332,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,NEGA2H,RW32L,BN333,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,NEGA2H,RW32L,BN334,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,NEGA2H,RW32L,BN336,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,NEGA2H,RW32L,BN337,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,NEGA2H,RW32L,BN338,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,NEGA2H,RW32L,BN339,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:090,5,NEGA2H,RW32L,BN360,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TUXA1E,RW14L,TUXAZ,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,TUXA1E,RW14L,MUQAM,UB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUXA1E,RW14L,BN120,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUXA1E,RW14L,BN121,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TUXA1E,RW14L,BN122,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TUXA1E,RW14L,BN123,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TUXA1E,RW14L,BN139,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TUXA1F,RW32R,TUXAZ,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,TUXA1F,RW32R,MUQAM,UB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUXA1F,RW32R,BN333,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUXA1F,RW32R,BN334,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TUXA1F,RW32R,BN336,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TUXA1F,RW32R,BN337,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,TUXA1F,RW32R,BN338,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,TUXA1F,RW32R,BN339,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:090,5,TUXA1F,RW32R,BN340,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TUXA1G,RW14R,TUXAZ,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,TUXA1G,RW14R,MUQAM,UB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUXA1G,RW14R,BN120,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUXA1G,RW14R,BN121,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TUXA1G,RW14R,BN122,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TUXA1G,RW14R,BN123,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,TUXA1G,RW14R,BN129,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TUXA1H,RW32L,TUXAZ,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,14000, ,   ,    ,   ,NAX,UB,D, , , , , ;
STAR:020,5,TUXA1H,RW32L,MUQAM,UB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TUXA1H,RW32L,BN333,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUXA1H,RW32L,BN334,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TUXA1H,RW32L,BN336,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TUXA1H,RW32L,BN337,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:070,5,TUXA1H,RW32L,BN338,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:080,5,TUXA1H,RW32L,BN339,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:090,5,TUXA1H,RW32L,BN360,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,I,I14L, ,BN139,UB,P,C,E  I, ,   ,IF, ,INT,UB,P,I,      ,3116,0136,    ,    ,J,06000,05000,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I14L, ,BN140,UB,P,C,E  F, ,   ,CF, ,INT,UB,P,I,      ,3116,0086,1320,0050,G,05000,05000,     , ,   ,-300,   ,NAX,UB,D, , ,0,D,S;
APPCH:030,I,I14L, ,RW14L,UB,P,G,G  M, ,   ,CF, ,INT,UB,P,I,      ,3116,0020,1320,0066, ,02914,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I14L, ,BN150,UB,P,C,E M , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I14L, ,BN151,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I14L, ,BN152,UB,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I14L, ,BN133,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I14R, ,BN129,UB,P,C,E  I, ,   ,IF, ,INR,UB,P,I,      ,3116,0135,    ,    ,J,06000,05000,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I14R, ,BN130,UB,P,C,E  F, ,   ,CF, ,INR,UB,P,I,      ,3116,0085,1320,0050,G,05000,05000,     , ,   ,-300,   ,NAX,UB,D, , ,0,D,S;
APPCH:030,I,I14R, ,RW14R,UB,P,G,G  M, ,   ,CF, ,INR,UB,P,I,      ,3116,0019,1320,0066, ,02912,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I14R, ,BN150,UB,P,C,E M , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I14R, ,BN151,UB,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I14R, ,BN152,UB,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I14R, ,BN133,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32L, ,BN360,UB,P,C,E  I, ,   ,IF, ,INL,UB,P,I,      ,1316,0105,    ,    ,J,05400,04600,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32L, ,BN361,UB,P,C,E  F, ,   ,CF, ,INL,UB,P,I,      ,1316,0074,3120,0031,G,04600,04600,     , ,   ,-300,   ,NAX,UB,D, , ,0,D,S;
APPCH:030,I,I32L, ,RW32L,UB,P,G,GY M, ,   ,CF, ,INL,UB,P,I,      ,1316,0018,3120,0055, ,02867,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32L, ,BN342,UB,P,C,E M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32L, ,BN343,UB,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32L, ,BN334,UB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32L, ,BN336,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32R, ,BN340,UB,P,C,E  I, ,   ,IF, ,INO,UB,P,I,      ,1316,0105,    ,    ,J,05400,04600,14000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32R, ,BN341,UB,P,C,E  F, ,   ,CF, ,INO,UB,P,I,      ,1316,0074,3120,0031,G,04600,04600,     , ,   ,-300,   ,NAX,UB,D, , ,0,D,S;
APPCH:030,I,I32R, ,RW32R,UB,P,G,GY M, ,   ,CF, ,INO,UB,P,I,      ,1316,0019,3120,0055, ,02873,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32R, ,BN342,UB,P,C,E M , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32R, ,BN343,UB,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32R, ,BN334,UB,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32R, ,BN336,UB,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,R,R14L, ,BN139,UB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,14000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14L, ,BN140,UB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1320,0050, ,05000,     ,     , ,   ,    ,   ,NAX,UB,D, , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14L, ,RW14L,UB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1320,0066, ,02914,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14L, ,BN150,UB,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14L, ,BN151,UB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R14L, ,BN152,UB,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R14L, ,BN133,UB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R14R, ,BN129,UB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,14000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R14R, ,BN130,UB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1320,0050, ,05000,     ,     , ,   ,    ,   ,NAX,UB,D, , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14R, ,RW14R,UB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1320,0066, ,02912,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R14R, ,BN150,UB,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:050,R,R14R, ,BN151,UB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R14R, ,BN152,UB,P,C,E   ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:070,R,R14R, ,BN133,UB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R32L, ,BN360,UB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,14000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R32L, ,BN361,UB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3120,0031, ,04600,     ,     , ,   ,    ,   ,NAX,UB,D, , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32L, ,RW32L,UB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3120,0055, ,02867,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R32L, ,BN342,UB,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R32L, ,BN343,UB,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R32L, ,BN334,UB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:070,R,R32L, ,BN336,UB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R32R, ,BN340,UB,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,14000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R32R, ,BN341,UB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3120,0031, ,04600,     ,     , ,   ,    ,   ,NAX,UB,D, , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32R, ,RW32R,UB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3120,0055, ,02873,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R32R, ,BN342,UB,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03600,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R32R, ,BN343,UB,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R32R, ,BN334,UB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:070,R,R32R, ,BN336,UB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,09000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW14L,-0410,      ,02864, ,INT ,1,   ;N39115765,E045264461,0000;
RWY:RW14R,-0400,      ,02862, ,INR ,1,   ;N39115511,E045264112,0000;
RWY:RW32L,+0400,      ,02817, ,INL ,1,   ;N39103897,E045281045,0374;
RWY:RW32R,+0410,      ,02823, ,INO ,1,   ;N39103893,E045281698,0000;
