APPCH:050,D,D21R, ,SUFOH,LI,E,A,E C , ,   ,CF, ,GRO,LI,D, ,      ,2159,0131,2150,0130, ,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D21R, ,SUFOH,LI,E,A,EECH,L,   ,HM, , , , , ,      ,    ,    ,0350,0050,+,02000,     ,     ,-,250,    ,   , , , , , ,0, ,S;
APPCH:010,A,I03LX,D207N,D207N,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I03LX,D207N,GETTE,LI,P,C,EE B, ,   ,CF, ,GRS,LI,P,I,      ,2080,0088,0270,0047,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I03LX, ,GETTE,LI,P,C,E  I, ,   ,IF, ,GRS,LI,P,I,      ,2080,0088,    ,    ,J,01700,01700,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I03LX, ,FI03L,LI,P,C,E  F, ,   ,CF, ,GRS,LI,P,I,      ,2080,0068,0270,0020,H,01700,01700,     , ,   ,-300,   ,GRO,LI,D, ,B,0,D,S;
APPCH:030,I,I03LX, ,RW03L,LI,P,G,G  M, ,   ,CF, ,GRS,LI,P,I,      ,2080,0017,0270,0051, ,00069,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I03LX, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0270,    ,+,00500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I03LX, ,D075S,LI,P,C,E C ,L,   ,CF,Y,ELB,LI,D, ,      ,0750,0190,2550,0100, ,04000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:070,I,I03LX, ,D075S,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2550,T010,+,04000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:010,A,I03LY,SUFOH,SUFOH,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I03LY,SUFOH,GETTE,LI,P,C,EE B, ,   ,CF, ,GRS,LI,P,I,      ,2080,0088,0450,0051,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I03LY, ,GETTE,LI,P,C,E  I, ,   ,IF, ,GRS,LI,P,I,      ,2080,0088,    ,    ,J,01700,01700,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I03LY, ,FI03L,LI,P,C,E  F, ,   ,CF, ,GRS,LI,P,I,      ,2080,0068,0270,0020,H,01700,01700,     , ,   ,-300,   ,GRO,LI,D, ,B,0,D,S;
APPCH:030,I,I03LY, ,RW03L,LI,P,G,G  M, ,   ,CF, ,GRS,LI,P,I,      ,2080,0017,0270,0051, ,00069,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I03LY, ,D027A,LI,P,C,EYM , ,   ,CF, ,GRO,LI,D, ,      ,0126,0010,0270,0018,+,00500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I03LY, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3260,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I03LY, ,GRO,LI,D, ,V   , ,   ,FA, ,GRO,LI,D, ,      ,0000,0000,3560,    ,+,02000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:070,I,I03LY, ,GRO,LI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:080,I,I03LY, ,VIVHI,LI,P,C,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,I,I03LY, ,VIVHI,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3200,T010,+,04000,     ,     ,-,240,    ,   , , , , , ,0,D,S;
APPCH:010,A,I03LZ,SUFOH,SUFOH,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I03LZ,SUFOH,GETTE,LI,P,C,EE B, ,   ,CF, ,GRS,LI,P,I,      ,2080,0088,0450,0051,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I03LZ, ,GETTE,LI,P,C,E  I, ,   ,IF, ,GRS,LI,P,I,      ,2080,0088,    ,    ,J,01700,01700,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I03LZ, ,FI03L,LI,P,C,E  F, ,   ,CF, ,GRS,LI,P,I,      ,2080,0068,0270,0020,H,01700,01700,     , ,   ,-300,   ,GRO,LI,D, ,B,0,D,S;
APPCH:030,I,I03LZ, ,RW03L,LI,P,G,G  M, ,   ,CF, ,GRS,LI,P,I,      ,2080,0017,0270,0051, ,00069,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I03LZ, ,GRO,LI,D, ,V M , ,   ,CF, ,GRO,LI,D, ,      ,0000,0000,0270,0009, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I03LZ, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3560,    ,+,02000,     ,     ,-,240,    ,   , , , , , ,0,D,S;
APPCH:060,I,I03LZ, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3560,    , ,     ,     ,     ,-,240,    ,   , , , , , ,0,D,S;
APPCH:010,A,T03L,ECATE,ECATE,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T03L,ECATE,GRO,LI,D, ,V   , ,   ,CF, ,GRO,LI,D, ,      ,0000,0000,2400,0090,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T03L,ECATE,GRO,LI,D, ,V   , ,   ,FD, ,GRO,LI,D, ,      ,0000,0000,2400,0060,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T03L,ECATE,D240L,LI,P,C,E   , ,   ,CF, ,GRO,LI,D, ,      ,2400,0120,2400,0060,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T03L,ECATE,D215L,LI,P,C,E  B,L,   ,CF,Y,GRO,LI,D, ,      ,2150,0120,0350,0010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T03L,ECATE,D215G,LI,P,C,E   , ,   ,CF, ,GRO,LI,D, ,      ,2150,0080,0350,0040,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T03L,ECATE,FF03L,LI,P,C,EE  , ,   ,CF, ,GRO,LI,D, ,      ,2150,0060,0350,0020,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T03L,SUFOH,SUFOH,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T03L,SUFOH,D215H,LI,P,C,E  B, ,   ,CF, ,GRO,LI,D, ,      ,2150,0080,0350,0050,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T03L,SUFOH,FF03L,LI,P,C,EE  , ,   ,CF, ,GRO,LI,D, ,      ,2150,0060,0350,0020,+,01700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T03L, ,FF03L,LI,P,C,E  F, ,   ,IF, ,GRO,LI,D, ,      ,2150,0060,    ,    ,+,01700,     ,     , ,   ,    ,   ,GRO,LI,D, ,B,0,D,S;
APPCH:030,T,T03L, ,MA03L,LI,P,C,E  M, ,   ,CF, ,GRO,LI,D, ,      ,2150,0020,0350,0040, ,00419,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T03L, ,GRO,LI,D, ,V M , ,   ,CF, ,GRO,LI,D, ,      ,0000,0000,0350,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T03L, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3560,    ,+,02000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:060,T,T03L, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3560,    , ,     ,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:010,A,T21R,NOLH1,NOLHE,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T21R,NOLH1,D019P,LI,P,C,E  B, ,   ,CF, ,GRO,LI,D, ,      ,0190,0160,1990,0040, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T21R,NOLH1,D019M,LI,P,C,E   , ,   ,CF, ,GRO,LI,D, ,      ,0190,0125,1990,0035,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T21R,NOLH1,FF21R,LI,P,C,EE  , ,   ,CF, ,GRO,LI,D, ,      ,0190,0085,1990,0040,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T21R,NOLH2,NOLHE,LI,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T21R,NOLH2,TAC15,LI,P,C,E   , ,   ,CF, ,GRO,LI,D, ,      ,0190,0153,1990,0047,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T21R,NOLH2,D019L,LI,P,C,E  B, ,   ,CF, ,GRO,LI,D, ,      ,0190,0115,1990,0038,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T21R,NOLH2,FF21R,LI,P,C,EE  , ,   ,CF, ,GRO,LI,D, ,      ,0190,0085,1990,0030,+,02800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T21R, ,FF21R,LI,P,C,E  F, ,   ,IF, ,GRO,LI,D, ,      ,0190,0085,    ,    ,+,02800,     ,     , ,   ,    ,   ,GRO,LI,D, ,B,0,D,S;
APPCH:023,T,T21R, ,59TAC,LI,P,C,E S , ,   ,CF, ,GRO,LI,D, ,      ,0190,0059,1990,0035,+,01900,     ,     , ,   ,-330,   , , , , , ,0,D,S;
APPCH:027,T,T21R, ,37TAC,LI,P,C,E S , ,   ,CF, ,GRO,LI,D, ,      ,0190,0037,1990,0022,+,01100,     ,     , ,   ,-330,   , , , , , ,0,D,S;
APPCH:030,T,T21R, ,MA21R,LI,P,C,E  M, ,   ,CF, ,GRO,LI,D, ,      ,0190,0015,1990,0022, ,00340,     ,     , ,   ,-330,   , , , , , ,0,D,S;
APPCH:040,T,T21R, ,GRO,LI,D, ,V M , ,   ,CF, ,GRO,LI,D, ,      ,0000,0000,1990,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T21R, ,SUFOH,LI,E,A,E C , ,   ,CF, ,GRO,LI,D, ,      ,2160,0130,2150,0130, ,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T21R, ,SUFOH,LI,E,A,EECH,L,   ,HM, , , , , ,      ,    ,    ,0350,0050,+,02000,     ,     ,-,250,    ,   , , , , , ,0,D,S;
RWY:RW03L,     ,      ,00015, ,GRS ,1,   ;N42450036,E011034250,0315;
RWY:RW03R,     ,      ,00018, ,    , ,   ;N42450249,E011035573,0978;
RWY:RW21L,     ,      ,00016, ,    , ,   ;N42460797,E011044897,0000;
RWY:RW21R,     ,      ,00015, ,    , ,   ;N42462088,E011044808,0000;
