APPCH:040,R,R13-Z, ,KEPSU,CY,P,C,E M , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R13-Z, ,IMOVI,CY,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R13-Z, ,IMOVI,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1750,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31-Y,CHUBB,CHUBB,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R31-Y,CHUBB,MERSO,CY,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,200,    ,   , , , , , ,A,J,S;
APPCH:030,A,R31-Y,CHUBB,IKDEP,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31-Y,IKDEP,IKDEP,CY,P,C,EE C,L,010,HF, , , , , ,      ,    ,    ,3130,0080,+,07000,     ,18000,-,265,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31-Y,PIKLU,PIKLU,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000,-,200,    ,   , , , , , ,A,J,S;
APPCH:020,A,R31-Y,PIKLU,IKDEP,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31-Y,YWL,YWL,CY,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R31-Y,YWL,SIDSU,CY,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R31-Y,YWL,IKDEP,CY,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     ,-,180,    ,   , , , , , ,A,J,S;
APPCH:010,R,R31-Y, ,IKDEP,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000,-,180,    ,   , , , , , ,A,J,S;
APPCH:020,R,R31-Y, ,BOLTU,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3130,0060,+,05200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:023,R,R31-Y, ,ITGAB,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3130,0038,+,03910,     ,     , ,   ,-322,   , , , , , ,A,J,S;
APPCH:027,R,R31-Y, ,DULPO,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3130,0034,+,02740,     ,     , ,   ,-322,   , , , , , ,A,J,S;
APPCH:030,R,R31-Y, ,RW31,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3130,0027, ,01821,     ,     , ,   ,-322,   , , , , , ,A,J,S;
APPCH:040,R,R31-Y, ,SEGUB,CY,P,C,EYM , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,04900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R31-Y, ,SEGUB,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3020,T010, ,     ,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,R31-Z,AIRIE,AIRIE,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31-Z,AIRIE,USBOB,CY,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R31-Z,AIRIE,LOURN,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31-Z,DEKSI,DEKSI,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31-Z,DEKSI,LOURN,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R31-Z,LIDUL,LIDUL,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R31-Z,LIDUL,RUNNY,CY,E,A,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R31-Z,LIDUL,LOURN,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R31-Z, ,LOURN,CY,P,C,E  D, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R31-Z, ,ATHON,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3130,0070,+,05000,     ,     , ,   ,    ,   ,RW31,CY,P,G,A,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R31-Z, ,UKINA,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,3130,0030,+,03800,     ,     , ,   ,-374,   , , , , , ,B,J,S;
APPCH:030,R,R31-Z, ,RW31,CY,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3130,0050, ,01821,     ,     , ,   ,-374,   , , , , , ,B,J,S;
APPCH:040,R,R31-Z, ,OMISA,CY,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05400,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R31-Z, ,OMISA,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3130,T010, ,     ,     ,     ,-,250,    ,   , , , , , ,B,J,S;
RWY:RW13 ,     ,      ,01788, ,    , ,   ;N53015725,W122310013,0000;
RWY:RW31 ,     ,      ,01781, ,    , ,   ;N53011050,W122301452,0000;
