SID:010,2,KEKI1R,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,2,KEKI1R,RW01,DAL,LT,D, ,V   , ,   ,FD, ,DAL,LT,D, ,      ,0000,0000,0090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KEKI1R,RW01,D343H,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,KEKI1R,RW01,D343K,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,2,KEKI1R,RW01,D314K,LT,P,C,E   ,L,   ,AF, ,DAL,LT,D, ,      ,3146,0110,3430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,KEKI1R,RW01,KEKIK,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,2,KEKI1S,RW19,D189J,LT,P,C,EY  , ,   ,CF, ,DAL,LT,D, ,      ,1890,0100,1890,0110,+,03000,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:030,2,KEKI1S,RW19,DAL,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KEKI1S,RW19,KEKIK,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,KEKI1T,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,2,KEKI1T,RW01,DAL,LT,D, ,V   , ,   ,FD, ,DAL,LT,D, ,      ,0000,0000,0090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,KEKI1T,RW01,D343H,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,KEKI1T,RW01,D343K,LT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,2,KEKI1T,RW01,DAL,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,KEKI1T,RW01,KEKIK,LT,E,A,EEC ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,KEKI1U,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,5,KEKI1U,RW01,BS301,LT,P,C,E   , ,   ,CF, ,DAL,LT,D, ,      ,0015,0066,3550,0030,+,01350,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,KEKI1U,RW01,UMRUL,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,KEKI1U,RW01,BS305,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KEKI1U,RW01,KEKIK,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RIVB1C,RW19,BS101,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,12000,-,250,    ,   ,DAL,LT,D,B, , , , ;
SID:020,5,RIVB1C,RW19,BS102,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,270,    ,   , , , , , , , , ;
SID:030,5,RIVB1C,RW19,BS103,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RIVB1C,RW19,ARDAX,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RIVB1C,RW19,RIVBU,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,RIVB1E,RW19,D189J,LT,P,C,EY  , ,   ,CF, ,DAL,LT,D, ,      ,1890,0100,1890,0110,+,03000,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:030,2,RIVB1E,RW19,DAL,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIVB1E,RW19,OZYAK,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RIVB1E,RW19,RIVBU,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,RIVB1J,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,5,RIVB1J,RW01,BS401,LT,P,C,E   , ,   ,CF, ,DAL,LT,D, ,      ,0227,0105,0250,0070,+,03450,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RIVB1J,RW01,OBORO,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,5,RIVB1J,RW01,BS308,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RIVB1J,RW01,RIVBU,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIVB1M,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,2,RIVB1M,RW01,DAL,LT,D,B,E   , ,   ,FD, ,DAL,LT,D, ,      ,0000,0000,0090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIVB1M,RW01,D349H,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,RIVB1M,RW01,D349J,LT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,2,RIVB1M,RW01,DAL,LT,D,B,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RIVB1M,RW01,OZYAK,LT,E,A,E C ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,RIVB1M,RW01,RIVBU,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,2,RIVB1N,RW19,D189J,LT,P,C,EY  , ,   ,CF, ,DAL,LT,D, ,      ,1890,0100,1890,0110,+,03200,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:030,2,RIVB1N,RW19,DAL,LT,D,B,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIVB1N,RW19,OZYAK,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RIVB1N,RW19,RIVBU,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,RIVB1R,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,2,RIVB1R,RW01,DAL,LT,D, ,V   , ,   ,FD, ,DAL,LT,D, ,      ,0000,0000,0090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIVB1R,RW01,D343H,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,RIVB1R,RW01,D343K,LT,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,2,RIVB1R,RW01,DAL,LT,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RIVB1R,RW01,OZYAK,LT,E,A,E C ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,RIVB1R,RW01,RIVBU,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,RIVB1U,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,5,RIVB1U,RW01,BS301,LT,P,C,E   , ,   ,CF, ,DAL,LT,D, ,      ,0015,0066,3550,0030,+,01400,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,RIVB1U,RW01,UMRUL,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:035,5,RIVB1U,RW01,BS307,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RIVB1U,RW01,BS304,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RIVB1U,RW01,OBORO,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,RIVB1U,RW01,BS308,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RIVB1U,RW01,RIVBU,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SOTI1C,RW19,BS104,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,01250,     ,12000,-,250,    ,   ,DAL,LT,D,B, , , , ;
SID:020,5,SOTI1C,RW19,SOTIV,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SOTI1E,RW19,D189B,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00430,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:030,2,SOTI1E,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOTI1E,RW19,SOTIV,LT,E,A,EEC , ,   ,CF, ,DAL,LT,D, ,      ,2350,0167,2350,0100, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,SOTI1M,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,2,SOTI1M,RW01,DAL,LT,D,B,E   , ,   ,FD, ,DAL,LT,D, ,      ,0000,0000,0090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOTI1M,RW01,D349H,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,SOTI1M,RW01,D349J,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,2,SOTI1M,RW01,D235J,LT,P,C,E   ,L,   ,AF, ,DAL,LT,D, ,      ,2350,0100,3490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SOTI1M,RW01,SOTIV,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:020,2,SOTI1N,RW19,D189B,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,00430,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:030,2,SOTI1N,RW19, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2650,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SOTI1N,RW19,SOTIV,LT,E,A,EEC , ,   ,CF, ,DAL,LT,D, ,      ,2350,0167,2350,0100, ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,SOTI1R,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,2,SOTI1R,RW01,DAL,LT,D, ,V   , ,   ,FD, ,DAL,LT,D, ,      ,0000,0000,0090,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SOTI1R,RW01,D343H,LT,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,204,    ,   , , , , , , , , ;
SID:040,2,SOTI1R,RW01,D343K,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,240,    ,   , , , , , , , , ;
SID:050,2,SOTI1R,RW01,D235K,LT,P,C,E   ,L,   ,AF, ,DAL,LT,D, ,      ,2350,0110,3430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,SOTI1R,RW01,SOTIV,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,5,SOTI1U,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0100,    ,+,00420,     ,12000, ,   ,    ,   ,DAL,LT,D,B, , , , ;
SID:020,5,SOTI1U,RW01,BS301,LT,P,C,E   , ,   ,CF, ,DAL,LT,D, ,      ,0015,0066,3550,0030,+,01350,     ,     ,-,240,    ,   , , , , , , , , ;
SID:030,5,SOTI1U,RW01,UMRUL,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:035,5,SOTI1U,RW01,BS306,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SOTI1U,RW01,BS302,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SOTI1U,RW01,MOTUV,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SOTI1U,RW01,BS303,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SOTI1U,RW01,SOTIV,LT,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ALTI1A,ALL,ALTIN,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,2,ALTI1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2560,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ALTI1A,ALL,BAVLO,LT,E,A,E   ,L,   ,AF, ,DAL,LT,D, ,      ,3483,0200,0760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ALTI1A,ALL,EVKON,LT,E,A,EE H,L,   ,AF, ,DAL,LT,D, ,      ,3284,0200,3480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ALTI1G,ALL,ALTIN,LT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,2,ALTI1G,ALL,D076J,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ALTI1G,ALL,DAL,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ALTI1H,RW01,ALTIN,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,5,ALTI1H,RW01,OLBAR,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ALTI1H,RW01,MAXAD,LT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:040,5,ALTI1H,RW01,BS123,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ALTI1H,RW01,BS122,LT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ALTI1K,ALL,ALTIN,LT,E,A,E CH, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D,B, , , , ;
STAR:030,2,ALTI1K,ALL,D076J,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ALTI1K,ALL,DAL,LT,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ALTI1Y,RW19,ALTIN,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,5,ALTI1Y,RW19,ASREX,LT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ALTI1Y,RW19,ARDAX,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ALTI1Y,RW19,ATMON,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ALTI1Y,RW19,BS811,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ALTI1Y,RW19,ROTAV,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,ALTI1Y,RW19,NAVSA,LT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04300,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:010,5,ALTI1Z,RW19,ALTIN,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,5,ALTI1Z,RW19,ASREX,LT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ALTI1Z,RW19,ARDAX,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ALTI1Z,RW19,ATMON,LT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:010,2,ATSA1A,ALL,ATSAL,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,2,ATSA1A,ALL,KAVAK,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,ATSA1A,ALL,DA27C,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ATSA1A,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ATSA1A,ALL,BAVLO,LT,E,A,E   ,L,   ,AF, ,DAL,LT,D, ,      ,3483,0200,3510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ATSA1A,ALL,EVKON,LT,E,A,EE H,L,   ,AF, ,DAL,LT,D, ,      ,3284,0200,3480,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ATSA1D,RW01,ATSAL,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL180,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,5,ATSA1D,RW01,BS129,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,5,ATSA1D,RW01,BS130,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:027,5,ATSA1D,RW01,OBORO,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ATSA1D,RW01,TOVRO,LT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,ATSA1D,RW01,KORAT,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ATSA1D,RW01,BS126,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ATSA1D,RW01,BS125,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:070,5,ATSA1D,RW01,BS124,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,ATSA1D,RW01,BS123,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,ATSA1D,RW01,BS122,LT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ATSA1G,ALL,ATSAL,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:020,2,ATSA1G,ALL,KAVAK,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ATSA1G,ALL,D351J,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ATSA1G,ALL,DAL,LT,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ATSA1H,RW01,ATSAL,LT,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,FL180,     , ,   ,    ,   ,DAL,LT,D, , , , , ;
STAR:015,5,ATSA1H,RW01,DIXOR,LT,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:020,5,ATSA1H,RW01,UMRUL,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,5,ATSA1H,RW01,BS127,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ATSA1H,RW01,BS508,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ATSA1H,RW01,BS504,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,ATSA1H,RW01,BS509,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ATSA1H,RW01,BS502,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,ATSA1H,RW01,BS672,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,200,    ,   , , , , , , , , ;
STAR:080,5,ATSA1H,RW01,EVMEN,LT,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,02800,     ,     ,-,180,    ,   , , , , , , , , ;
STAR:010,2,ATSA1K,ALL,ATSAL,LT,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,DAL,LT,D,B, , , , ;
STAR:020,2,ATSA1K,ALL,KAVAK,LT,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ATSA1K,ALL,D351J,LT,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
