SID:050,2,KARUN1,RW11B,KARUN,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KELV1A,RW11L,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1090,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,KELV1A,RW11R,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1080,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,KELV1A, ,GL405,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,KELV1A, ,KELVA,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,KELV1B,RW29L,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2880,0107,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,KELV1B,RW29R,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2870,0104,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,KELV1B, ,GL710,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,KELV1B, ,GL720,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KELV1B, ,GL725,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KELV1B, ,KELVA,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LEROK1,RW11B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,05420,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,2,LEROK1,RW11B,GDL,MM,D, ,V   , ,   ,FD, ,GDL,MM,D, ,      ,0000,0000,1080,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LEROK1,RW11B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LEROK1,RW11B,D143P,MM,P,C,E   ,R,   ,AF, ,GDL,MM,D, ,      ,1429,0160,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,LEROK1,RW11B,LEROK,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LONK1D,RW11L,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1090,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,LONK1D,RW11R,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1080,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,LONK1D, ,GL405,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,LONK1D, ,LONKU,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,LONK1E,RW29L,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2880,0107,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,LONK1E,RW29R,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2870,0104,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,LONK1E, ,GL710,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,LONK1E, ,GL720,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LONK1E, ,GL726,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LONK1E, ,LONKU,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NOTU1D,RW11L,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1090,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,NOTU1D,RW11R,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1080,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,NOTU1D, ,GL405,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,NOTU1D, ,GL410,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOTU1D, ,GL440,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOTU1D, ,NOTUP,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,NOTU1E,RW29L,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2880,0107,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,NOTU1E,RW29R,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2870,0104,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,NOTU1E, ,GL710,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,NOTU1E, ,NOTUP,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,NUBIG2,RW29B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,05420,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,2,NUBIG2,RW29B,GDL,MM,D, ,V   , ,   ,FD, ,GDL,MM,D, ,      ,0000,0000,2880,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NUBIG2,RW29B,D284V,MM,P,C,E   , ,   ,CF, ,GDL,MM,D, ,      ,2846,0220,2760,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NUBIG2,RW29B,NUBIG,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW11B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,08700,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,1,OMNI,RW11B, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,OMNI,RW29B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,08800,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,1,OMNI,RW29B, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OTOK1A,RW11L,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1090,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,OTOK1A,RW11R,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1080,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,OTOK1A, ,GL405,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,OTOK1A, ,GL410,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OTOK1A, ,GL411,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OTOK1A, ,OTOKI,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,OTOK1B,RW29L,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2880,0107,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,OTOK1B,RW29R,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2870,0104,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,OTOK1B, ,GL710,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,OTOK1B, ,GL711,MM,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,OTOK1B, ,GL712,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,OTOK1B, ,OTOKI,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OVALI1,RW11B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,05420,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,2,OVALI1,RW11B,GDL,MM,D, ,V   , ,   ,FD, ,GDL,MM,D, ,      ,0000,0000,1080,0160, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OVALI1,RW11B,D101V,MM,P,C,E   , ,   ,CF, ,GDL,MM,D, ,      ,1012,0220,0840,0064, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OVALI1,RW11B,OVALI,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PIRAR1,RW11B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,05420,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,2,PIRAR1,RW11B,GDL,MM,D, ,V   , ,   ,FD, ,GDL,MM,D, ,      ,0000,0000,1080,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PIRAR1,RW11B, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PIRAR1,RW11B,D045P,MM,P,C,E   ,L,   ,AF, ,GDL,MM,D, ,      ,0457,0160,1080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PIRAR1,RW11B,PIRAR,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SEDE1A,RW11L,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1090,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,SEDE1A,RW11R,GL405,MM,P,C,EE  , ,   ,CF, ,GDL,MM,D, ,      ,1083,0152,1080,0162,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,SEDE1A, ,GL405,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,SEDE1A, ,GL410,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SEDE1A, ,GL440,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,19000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEDE1A, ,SEDEM,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SEDE1B,RW29L,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2880,0107,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,4,SEDE1B,RW29R,GL710,MM,P,C,EB  , ,   ,CF, ,GDL,MM,D, ,      ,2876,0095,2870,0104,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:010,5,SEDE1B, ,GL710,MM,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,18500,-,220,    ,   ,GDL,MM,D, , , , , ;
SID:020,5,SEDE1B, ,SEDEM,MM,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TABG1A,RW11B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,05420,     ,18500, ,   ,    ,   ,GDL,MM,D, , , , , ;
SID:020,2,TABG1A,RW11B,GDL,MM,D, ,V   , ,   ,FD, ,GDL,MM,D, ,      ,0000,0000,1080,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
