SID:040,5,NEXE2C,RW22R,NEXEN,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NEXE2E,RW04L,CH839,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0661,0385,0370,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,NEXE2E,RW04L,CH843,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NEXE2E,RW04L,CH844,ES,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NEXE2E,RW04L,CH845,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NEXE2E,RW04L,BISTA,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NEXE2E,RW04L,NEXEN,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NEXE2F,RW22L,LEVDO,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0724,0331,2170,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:030,5,NEXE2F,RW22L,BISTA,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NEXE2F,RW22L,NEXEN,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NEXE3B,RW12,SEZAC,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0712,0381,1190,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,NEXE3B,RW12,CH811,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NEXE3B,RW12,BISTA,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NEXE3B,RW12,NEXEN,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NEXE3D,RW30,BAFIQ,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0655,0350,2990,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,NEXE3D,RW30,CH825,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NEXE3D,RW30,CH826,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NEXE3D,RW30,BISTA,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,NEXE3D,RW30,NEXEN,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODON1A,RW04R,CH840,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0665,0387,0370,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,ODON1A,RW04R,CH841,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODON1A,RW04R,CH842,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODON1A,RW04R,DOBEL,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ODON1A,RW04R,ODDON,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODON1B,RW12,SEZAC,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0712,0381,1190,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,ODON1B,RW12,CH812,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODON1B,RW12,CH813,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODON1B,RW12,DOBEL,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ODON1B,RW12,ODDON,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODON1C,RW22R,RUBAT,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0719,0329,2170,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,ODON1C,RW22R,CH815,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODON1C,RW22R,DOBEL,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODON1C,RW22R,ODDON,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODON1D,RW30,BAFIQ,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0655,0350,2990,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,ODON1D,RW30,CH825,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODON1D,RW30,DOBEL,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODON1D,RW30,ODDON,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODON1E,RW04L,CH839,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0661,0385,0370,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,ODON1E,RW04L,CH841,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODON1E,RW04L,CH842,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODON1E,RW04L,DOBEL,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ODON1E,RW04L,ODDON,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ODON1F,RW22L,LEVDO,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0724,0331,2170,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,ODON1F,RW22L,CH815,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ODON1F,RW22L,DOBEL,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ODON1F,RW22L,ODDON,EK,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SALO1A,RW04R,CH840,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0665,0387,0370,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SALO1A,RW04R,CH843,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SALO1A,RW04R,CH844,ES,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SALO1A,RW04R,CH845,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,SALO1A,RW04R,CH847,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SALO1A,RW04R,SALLO,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SALO1B,RW12,SEZAC,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0712,0381,1190,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:030,5,SALO1B,RW12,CH810,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SALO1B,RW12,SALLO,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SALO1C,RW22R,RUBAT,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0719,0329,2170,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SALO1C,RW22R,CH818,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SALO1C,RW22R,CH819,ES,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SALO1C,RW22R,CH820,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SALO1C,RW22R,SALLO,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SALO1D,RW30,BAFIQ,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0655,0350,2990,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SALO1D,RW30,CH825,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SALO1D,RW30,CH827,EK,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SALO1D,RW30,CH828,EK,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SALO1D,RW30,CH830,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SALO1D,RW30,SALLO,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SALO1E,RW04L,CH839,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0661,0385,0370,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SALO1E,RW04L,CH843,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SALO1E,RW04L,CH844,ES,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SALO1E,RW04L,CH845,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,SALO1E,RW04L,CH847,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SALO1E,RW04L,SALLO,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SALO1F,RW22L,LEVDO,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0724,0331,2170,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:030,5,SALO1F,RW22L,CH818,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SALO1F,RW22L,CH819,ES,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SALO1F,RW22L,CH820,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SALO1F,RW22L,SALLO,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIME2E,RW04L,CH839,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0661,0385,0370,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SIME2E,RW04L,CH843,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIME2E,RW04L,CH844,ES,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SIME2E,RW04L,CH845,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,SIME2E,RW04L,CH847,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SIME2E,RW04L,SIMEG,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SIME2F,RW22L,LEVDO,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0724,0331,2170,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:030,5,SIME2F,RW22L,CH818,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SIME2F,RW22L,CH819,ES,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SIME2F,RW22L,CH820,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SIME2F,RW22L,SIMEG,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIME8A,RW04R,CH840,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0665,0387,0370,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SIME8A,RW04R,CH843,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIME8A,RW04R,CH844,ES,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SIME8A,RW04R,CH845,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,SIME8A,RW04R,CH847,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SIME8A,RW04R,SIMEG,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIME9B,RW12,SEZAC,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0712,0381,1190,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SIME9B,RW12,CH810,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIME9B,RW12,SIMEG,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIME9C,RW22R,RUBAT,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0719,0329,2170,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SIME9C,RW22R,CH818,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIME9C,RW22R,CH819,ES,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SIME9C,RW22R,CH820,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SIME9C,RW22R,SIMEG,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SIME9D,RW30,BAFIQ,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0655,0350,2990,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,SIME9D,RW30,CH825,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SIME9D,RW30,CH827,EK,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SIME9D,RW30,CH828,EK,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SIME9D,RW30,CH830,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SIME9D,RW30,SIMEG,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEDA2C,RW22R,RUBAT,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0719,0329,2170,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,VEDA2C,RW22R,CH815,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VEDA2C,RW22R,CH816,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VEDA2C,RW22R,NOVPO,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VEDA2C,RW22R,VEDAR,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEDA2F,RW22L,LEVDO,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0724,0331,2170,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,VEDA2F,RW22L,CH815,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VEDA2F,RW22L,CH816,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VEDA2F,RW22L,NOVPO,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VEDA2F,RW22L,VEDAR,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEDA3B,RW12,SEZAC,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0712,0381,1190,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,VEDA3B,RW12,CH812,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VEDA3B,RW12,CH813,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VEDA3B,RW12,NOVPO,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VEDA3B,RW12,VEDAR,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEDA3D,RW30,BAFIQ,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0655,0350,2990,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,VEDA3D,RW30,CH822,EK,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VEDA3D,RW30,CH824,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VEDA3D,RW30,NOVPO,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VEDA3D,RW30,VEDAR,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEDA3E,RW04L,CH839,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0661,0385,0370,0030, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,VEDA3E,RW04L,CH841,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VEDA3E,RW04L,CH842,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VEDA3E,RW04L,NOVPO,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VEDA3E,RW04L,VEDAR,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,VEDA4A,RW04R,CH840,EK,P,C,EY  , ,   ,CF, ,KOR,EK,D, ,      ,0665,0387,0370,0020, ,     ,     ,05000, ,   ,    ,   ,EKCH,EK,P,A,A, , , ;
SID:020,5,VEDA4A,RW04R,CH841,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,VEDA4A,RW04R,CH842,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,VEDA4A,RW04R,NOVPO,EK,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,VEDA4A,RW04R,VEDAR,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ERNO2B,RW12,ERNOV,ES,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     ,-,250,    ,   ,EKCH,EK,P,A,B, , , ;
STAR:020,5,ERNO2B,RW12,CH532,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ERNO2B,RW12,CH524,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ERNO2B,RW12,FEDJO,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,220,    ,   , , , , , , , , ;
STAR:050,5,ERNO2B,RW12,FEDJO,EK,P,C,EE  , ,   ,FM, ,KOR,EK,D, ,      ,0414,0342,2990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ERNO3A,RW04B,ERNOV,ES,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     ,-,250,    ,   ,EKCH,EK,P,A,B, , , ;
STAR:020,5,ERNO3A,RW04B,CH744,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ERNO3A,RW04B,CH727,EK,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
