RWY:RW13 ,     ,      ,00015,D,KL  ,I,   ;N22191835,E114114721,1829;
RWY:RW31 ,     ,      ,00015,D,IHK ,1,   ;N22181893,E114125351,1623;
SID:010,1,SAB2D,RW31,RW,VH,D,B,N   , ,   ,IF, ,RW,VH,D,B,      ,0000,0000,3161,0001, ,     ,     ,09000,-,210,    ,   , , , , , , , , ;
SID:020,1,SAB2D,RW31,R288,VH,P,C,E   ,L,   ,RF, , , , , ,001381,    ,    ,    ,0016, ,     ,     ,     ,-,210,    ,   ,RVH02,VH,P,C, , , , ;
SID:030,1,SAB2D,RW31,SC,VH,D,B,N   , ,   ,TF, ,SC,VH,D,B,      ,0000,0000,2513,0019, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SAB2D,RW31, , , , ,    ,L,   ,CR, ,CH,VH,D, ,      ,0310,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SAB2D,RW31,CH,VH,D, ,V   , ,   ,CF, ,CH,VH,D, ,      ,2110,0000,2110,0056,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,SAB2D,RW31,OSCAR,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,1,SAB2D,RW31,SBD50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,1,SAB2D,RW31,SABNO,VH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SIK1A,RW13,TH,VH,D, ,V   , ,   ,IF, ,TH,VH,D, ,      ,0000,0000,1350,0054, ,     ,     ,09000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SIK1A,RW13,WISKY,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SIK1A,RW13, , , , ,    ,R,   ,CR, ,CH,VH,D, ,      ,1900,    ,2350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SIK1A,RW13,EPD14,VH,P,C,E   ,L,   ,CF, ,CH,VH,D, ,      ,1900,0400,1900,0054,-,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SIK1A,RW13,EPD10,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,SIK1A,RW13,SIKOU,ZG,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SIK2C,RW31,RW,VH,D,B,N   , ,   ,IF, ,RW,VH,D,B,      ,0000,0000,3161,0001, ,     ,     ,09000,-,210,    ,   , , , , , , , , ;
SID:020,1,SIK2C,RW31,R288,VH,P,C,E   ,L,   ,RF, , , , , ,001381,    ,    ,    ,0016, ,     ,     ,     ,-,210,    ,   ,RVH02,VH,P,C, , , , ;
SID:030,1,SIK2C,RW31,SC,VH,D,B,N   , ,   ,TF, ,SC,VH,D,B,      ,0000,0000,2513,0019, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SIK2C,RW31, , , , ,    ,L,   ,CR, ,CH,VH,D, ,      ,0310,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SIK2C,RW31,CH,VH,D, ,V   , ,   ,CF, ,CH,VH,D, ,      ,2110,0000,2110,0056,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,SIK2C,RW31,SIK25,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,1,SIK2C,RW31,SIK50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,1,SIK2C,RW31,SIKFL,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,1,SIK2C,RW31,SIKOU,ZG,E,A,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SIK2E,RW31,RW,VH,D,B,N   , ,   ,IF, ,RW,VH,D,B,      ,0000,0000,3161,0001, ,     ,     ,09000,-,210,    ,   , , , , , , , , ;
SID:020,1,SIK2E,RW31,R288,VH,P,C,E   ,L,   ,RF, , , , , ,001381,    ,    ,    ,0016, ,     ,     ,     ,-,210,    ,   ,RVH02,VH,P,C, , , , ;
SID:030,1,SIK2E,RW31,SC,VH,D,B,N   , ,   ,TF, ,SC,VH,D,B,      ,0000,0000,2513,0019, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,SIK2E,RW31, , , , ,    ,L,   ,CR, ,CH,VH,D, ,      ,0310,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,1,SIK2E,RW31,CH,VH,D, ,V   , ,   ,CF, ,CH,VH,D, ,      ,2110,0000,2110,0056,+,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,1,SIK2E,RW31,EPD25,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,1,SIK2E,RW31,EPD50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,1,SIK2E,RW31, , , , ,    , ,   ,CD, ,CH,VH,D, ,      ,    ,    ,1900,1000, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,1,SIK2E,RW31,SIKOU,ZG,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DUML13,RW13,DUMOL,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,DUML13,RW13,SBC50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DUML13,RW13,SBC30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,2,DUML13,RW13,CH,VH,D, ,VE H, ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DUML31,RW31,DUMOL,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,DUML31,RW31,SBC50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,DUML31,RW31,WISKY,VH,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:010,2,IDOS13,RW13,IDOSI,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,IDOS13,RW13,CHALI,VH,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDOS13,RW13,IDO50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDOS13,RW13,IDO30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,2,IDOS13,RW13,CH,VH,D, ,VE H, ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,IDOS31,RW31,IDOSI,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,IDOS31,RW31,CHALI,VH,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,IDOS31,RW31,IDO50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IDOS31,RW31,WISKY,VH,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:010,1,MAGO13,DOTMI,DOTMI,ZG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,1,MAGO13,DOTMI,MAGOG,VH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,MAGO13,ELATO,ELATO,RC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,1,MAGO13,ELATO,MAGOG,VH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAGO13,RW13,MAGOG,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,MAGO13,RW13,ALPHA,VH,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAGO13,RW13,MAG50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAGO13,RW13,MAG30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,2,MAGO13,RW13,CH,VH,D, ,VE H, ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,MAGO31,DOTMI,DOTMI,ZG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,1,MAGO31,DOTMI,MAGOG,VH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,1,MAGO31,ELATO,ELATO,RC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,1,MAGO31,ELATO,MAGOG,VH,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,MAGO31,RW31,MAGOG,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,MAGO31,RW31,ALPHA,VH,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,MAGO31,RW31,MAG50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,MAGO31,RW31,WISKY,VH,P,C,EE  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:010,2,NOMN13,RW13,NOMAN,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,NOMN13,RW13,NOM50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NOMN13,RW13,NOM30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,2,NOMN13,RW13,CH,VH,D, ,VE H, ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NOMN31,RW31,NOMAN,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,NOMN31,RW31,NOM50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NOMN31,RW31,WISKY,VH,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:010,2,SABN13,RW13,SABNO,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,SABN13,RW13,DELTA,VH,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SABN13,RW13,SBD50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SABN13,RW13,SBD30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,2,SABN13,RW13,CH,VH,D, ,VE H, ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SABN31,RW31,SABNO,VH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,SABN31,RW31,DELTA,VH,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SABN31,RW31,SBD50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SABN31,RW31,WISKY,VH,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:010,2,SIKO13,RW13,SIKOU,ZG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,SIKO13,RW13,CHALI,VH,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SIKO13,RW13,IDO50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SIKO13,RW13,IDO30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:050,2,SIKO13,RW13,CH,VH,D, ,VE H, ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SIKO31,RW31,SIKOU,ZG,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,SIKO31,RW31,CHALI,VH,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SIKO31,RW31,IDO50,VH,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SIKO31,RW31,WISKY,VH,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:010,2,TAMT13,RW13,POU,ZG,D, ,V  C, ,   ,IF, ,POU,ZG,D, ,      ,0000,0000,    ,    , ,     ,     ,11000, ,   ,    ,   ,CH,VH,D, , , , , ;
STAR:020,2,TAMT13,RW13,TAMOT,VH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TAMT13,RW13,MIKE,VH,P,C,EY  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,28000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TAMT13,RW13,CHALI,VH,E,A,E  H,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TAMT13,RW13,IDO50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,TAMT13,RW13,IDO30,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,14000,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:070,2,TAMT13,RW13,CH,VH,D, ,VE  , ,   ,TF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TAMT31,RW31,POU,ZG,D, ,V   , ,   ,IF, ,POU,ZG,D, ,      ,0000,0000,    ,    , ,     ,     ,11000, ,   ,    ,   ,TD,VH,D, , , , , ;
STAR:020,2,TAMT31,RW31,TAMOT,VH,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TAMT31,RW31,MIKE,VH,P,C,EY  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,28000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TAMT31,RW31,CHALI,VH,E,A,E  H,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TAMT31,RW31,IDO50,VH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,TAMT31,RW31,WISKY,VH,P,C,EE  ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     ,-,250,    ,   , , , , , , , , ;
APPCH:010,G,G13, ,CH,VH,D, ,V  A, ,   ,IF, ,CH,VH,D, ,      ,0000,0000,    ,    , ,08000,     ,11000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,G,G13, ,GOLF,VH,P,C,EY  , ,   ,TF, ,CH,VH,D, ,      ,    ,    ,2700,0070, ,06000,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:030,G,G13, ,SL,VH,D,B,N   ,R,   ,TF, ,SL,VH,D,B,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,G,G13, ,D15,VH,P,C,E  F, ,   ,TF, ,KL,VH,P,I,      ,2684,0150,    ,    , ,04500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,G,G13, ,OM13,VH,P,C,E   ,R,   ,TF, ,KL,VH,P,I,      ,2700,0040,0878,0110, ,01920,     ,     , ,   ,-310,   , , , , , ,0,N,S;
APPCH:060,G,G13, ,MM13,VH,P,C,E RM, ,   ,TF, ,KL,VH,P,I,      ,2877,0004,0880,0036, ,00610,     ,     , ,   ,-310,   , , , , , ,0,N,S;
APPCH:070,G,G13, ,RW13,VH,P,G,GYM ,R,   ,TF, ,RW,VH,D,B,      ,1360,0004,    ,    , ,00065,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:080,G,G13, ,TH,VH,D, ,VY  , ,   ,TF, ,TH,VH,D, ,      ,0000,0000,    ,    , ,04500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:090,G,G13, ,TH,VH,D, ,VE H,R,   ,HM, ,TH,VH,D, ,      ,    ,    ,3160,T010, ,04500,     ,     ,-,210,    ,   , , , , , ,0,N,S;
APPCH:010,I,I31, ,WISKY,VH,P,C,E  D, ,   ,IF, ,IHK,VH,P,I,      ,1362,0245,    ,    , ,07000,     ,11000,-,250,    ,   , , , , , ,0,D,S;
APPCH:020,I,I31, ,LIMA,VH,P,C,E   , ,   ,TF, ,IHK,VH,P,I,      ,1361,0150,3163,0095, ,04500,     ,     ,-,180,    ,   , , , , , ,0,D,S;
APPCH:030,I,I31, ,TH,VH,D, ,V  F, ,   ,TF, ,IHK,VH,P,I,      ,1360,0075,3160,0075, ,01870,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I31, ,MM31,VH,P,C,E   , ,   ,TF, ,IHK,VH,P,I,      ,1359,0036,3162,0039, ,00647,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:050,I,I31, ,RW31,VH,P,G,GY M, ,   ,TF, ,IHK,VH,P,I,      ,1360,0018,3157,0018, ,00065,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:060,I,I31, ,RW,VH,D,B,N M , ,   ,TF, ,RW,VH,D,B,      ,0000,0000,3161,0001, ,     ,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:070,I,I31, ,R288,VH,P,C,E   ,L,   ,RF, , , , , ,001381,    ,    ,    ,0016, ,     ,     ,     ,-,210,    ,   ,RVH02,VH,P,C, ,0,D,S;
APPCH:080,I,I31, ,SC,VH,D,B,N   , ,   ,TF, ,SC,VH,D,B,      ,0000,0000,2513,0019, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,I,I31, , , , , ,    ,L,   ,CR, ,CH,VH,D, ,      ,0310,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:100,I,I31, ,CH,VH,D, ,V   , ,   ,CF, ,CH,VH,D, ,      ,2110,0000,2110,0056, ,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:110,I,I31, ,CH,VH,D, ,VE H,L,   ,HM, ,CH,VH,D, ,      ,    ,    ,2700,T010, ,04500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
