APPCH:050,R,R12-Z, ,USBIK,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,163T,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30-Y,ROTMU,ROTMU,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,W,S;
APPCH:020,A,R30-Y,ROTMU,IPTUS,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,180,    ,   , , , , , ,A,W,S;
APPCH:010,A,R30-Y,SUVRU,SUVRU,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,W,S;
APPCH:020,A,R30-Y,SUVRU,IPTUS,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     ,-,180,    ,   , , , , , ,A,W,S;
APPCH:010,R,R30-Y, ,IPTUS,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000,-,180,    ,   , , , , , ,A,W,S;
APPCH:020,R,R30-Y, ,NAGID,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,304T,0050,+,02400,     ,     , ,   ,    ,   ,RW30,CY,P,G, ,A,W,S;
PRDAT:A,       LPV, ,          , ,          , ,   , ,   , ,   , ,   ,W,S;
APPCH:030,R,R30-Y, ,RW30,CY,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,304T,0053, ,00634,     ,     , ,   ,-310,   , , , , , ,A,W,S;
APPCH:040,R,R30-Y, , , , , ,  M , ,010,VA, , , , , ,      ,    ,    ,304T,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,A,W,S;
APPCH:050,R,R30-Y, ,OBNIP,CY,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,04200,     ,     , ,   ,    ,   , , , , , ,A,W,S;
APPCH:060,R,R30-Y, ,OBNIP,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,280T,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,A,W,S;
APPCH:010,A,R30-Z,PIBLA,PIBLA,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30-Z,PIBLA,OVUPU,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R30-Z,USBIK,USBIK,CY,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R30-Z,USBIK,OVUPU,CY,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R30-Z, ,OVUPU,CY,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R30-Z, ,EBNAG,CY,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,314T,0060,+,02300,     ,     , ,   ,    ,   ,MITAL,CY,P,C, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R30-Z, ,IRMED,CY,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,314T,0033,+,01440,     ,     , ,   ,-340,   , , , , , ,B,J,S;
APPCH:030,R,R30-Z, ,MITAL,CY,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,314T,0018, ,00792,     ,     , ,   ,-340,   , , , , , ,B,J,S;
APPCH:040,R,R30-Z, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,314T,    ,+,00990,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R30-Z, ,OBNIP,CY,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R30-Z, ,OBNIP,CY,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,280T,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,B,J,S;
RWY:RW12 ,+0320,      ,00568, ,    , ,   ;N71194239,W079223647,0000;
RWY:RW30 ,     ,      ,00589, ,    , ,   ;N71190675,W079195070,0000;
