SID:040,2,SUVE1A,RW30,D245K,MM,P,C,E   ,L,   ,AF, ,CZM,MM,D, ,      ,2453,0110,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SUVE1A,RW30,SUVES,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TQO1A,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1170,    ,+,00900,     ,18500, ,   ,    ,   ,CZM,MM,D, , , , , ;
SID:020,5,TQO1A,RW12,ATHLO,MM,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TQO1A,RW12,CZ402,MM,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TQO1A,RW12,CZ411,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TQO1A,RW12,CZ922,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TQO1A,RW12,TQO,MM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TQO1B,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2970,    ,+,00500,     ,18500, ,   ,    ,   ,CZM,MM,D, , , , , ;
SID:020,5,TQO1B,RW30,CZ411,MM,P,C,E   , ,   ,CF, ,CZM,MM,D, ,      ,2613,0319,2570,0290, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TQO1B,RW30,TQO,MM,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,17000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,VOBE2E,RW30, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2980,    ,+,00420,     ,18500, ,   ,    ,   ,CZM,MM,D, , , , , ;
SID:020,2,VOBE2E,RW30,CZM,MM,D, ,V   , ,   ,FD, ,CZM,MM,D, ,      ,0000,0000,2970,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,VOBE2E,RW30, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,VOBE2E,RW30,D328K,MM,P,C,E   ,R,   ,AF, ,CZM,MM,D, ,      ,3282,0110,2970,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,VOBE2E,RW30,VOBED,MM,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EMOS2A,RW12,EMOSA,MU,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,EMOS2A,RW12,UKVAS,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EMOS2A,RW12,CZ512,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,15000,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EMOS2A,RW12,CUN,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,EMOS2A,RW12,VIBLA,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,EMOS2B,RW30,EMOSA,MU,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,EMOS2B,RW30,UKVAS,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL270,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,EMOS2B,RW30,CZ512,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,19000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,EMOS2B,RW30,CUN,MM,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,EMOS2B,RW30,VIBLA,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,EMOS2B,RW30,ONGAV,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,EMOS2B,RW30,CZ702,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,EMOS2B,RW30,BEREB,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ILUB1C,RW12,ILUBA,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,ILUB1C,RW12,MARJE,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ILUB1C,RW12,CZ514,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ILUB1C,RW12,BEREB,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ILUB1C,RW12,CZ506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,ILUB1C,RW12,ONGAV,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ILUB1D,RW30,ILUBA,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,ILUB1D,RW30,MARJE,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ILUB1D,RW30,CZ704,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ILUB1D,RW30,CZ701,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ILUB1D,RW30,EMPAM,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PAUL2E,RW12,PAULE,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,PAUL2E,RW12,CZ925,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PAUL2E,RW12,CZ501,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PAUL2E,RW12,ONGAV,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PAUL2F,RW30,PAULE,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,PAUL2F,RW30,CZ501,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PAUL2F,RW30,ONGAV,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PAUL2F,RW30,CZ702,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,PAUL2F,RW30,BEREB,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SIGM2C,RW12,SIGMA,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,SIGM2C,RW12,EBKUG,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,19000,18000,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SIGM2C,RW12,CZ907,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SIGM2C,RW12,BEREB,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,SIGM2C,RW12,CZ506,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,SIGM2C,RW12,ONGAV,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SIGM2D,RW30,SIGMA,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,SIGM2D,RW30,EBKUG,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SIGM2D,RW30,CZ914,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SIGM2D,RW30,BEREB,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TQO1C,RW12,TQO,MM,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,15000,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,TQO1C,RW12,CZ501,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TQO1C,RW12,ONGAV,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TQO1D,RW30,TQO,MM,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,TQO1D,RW30,CZ730,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,18000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TQO1D,RW30,CZ501,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,13000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TQO1D,RW30,ONGAV,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TQO1D,RW30,CZ702,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TQO1D,RW30,BEREB,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VIGT1A,RW12,VIGTU,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL220,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,VIGT1A,RW12,CZ518,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VIGT1A,RW12,CZ505,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VIGT1A,RW12,XUBLI,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VIGT2B,RW30,VIGTU,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,FL260,     ,19500, ,   ,    ,   ,CZM,MM,D, , , , , ;
STAR:020,5,VIGT2B,RW30,CZ518,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VIGT2B,RW30,CZ551,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,16000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VIGT2B,RW30,CZ505,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VIGT2B,RW30,CZ552,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,13500,09000,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,VIGT2B,RW30,XUBLI,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,VIGT2B,RW30,ONGAV,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:080,5,VIGT2B,RW30,CZ702,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:090,5,VIGT2B,RW30,BEREB,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D12-Y,DAXUM,DAXUM,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,DAXUM,D206M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,DAXUM,D206K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,DAXUM,D297K,MM,P,C,E  B,R,   ,AF, ,CZM,MM,D, ,      ,2970,0110,2060,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,DAXUM,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,DUPIX,DUPIX,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,DUPIX,D277Q,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,DUPIX,D297K,MM,P,C,E  B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,DUPIX,CF12,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,ITPIG,ITPIG,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,ITPIG,D192M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,ITPIG,D192K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,ITPIG,D297K,MM,P,C,E  B,R,   ,AF, ,CZM,MM,D, ,      ,2970,0110,1920,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,ITPIG,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,LIDEK,LIDEK,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,LIDEK,D007M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,LIDEK,D007K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,LIDEK,D297K,MM,P,C,E  B,L,   ,AF, ,CZM,MM,D, ,      ,2970,0110,0070,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,LIDEK,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,OBTAM,OBTAM,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,OBTAM,D181M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,OBTAM,D181K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,OBTAM,D297K,MM,P,C,E  B,R,   ,AF, ,CZM,MM,D, ,      ,2970,0110,1810,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,OBTAM,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,OTEDI,OTEDI,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,OTEDI,D216M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,OTEDI,D216K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,OTEDI,D297K,MM,P,C,E  B,R,   ,AF, ,CZM,MM,D, ,      ,2970,0110,2160,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,OTEDI,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,SUVES,SUVES,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,SUVES,D245M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,SUVES,D245K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,SUVES,D297K,MM,P,C,E  B,R,   ,AF, ,CZM,MM,D, ,      ,2970,0110,2450,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,SUVES,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Y,VOBED,VOBED,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Y,VOBED,D328M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D12-Y,VOBED,D328K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D12-Y,VOBED,D297K,MM,P,C,E  B,L,   ,AF, ,CZM,MM,D, ,      ,2970,0110,3280,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D12-Y,VOBED,CF12,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,2970,0090,1170,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D12-Y, ,CF12,MM,P,C,E  I, ,   ,IF, ,CZM,MM,D, ,      ,2970,0090,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D12-Y, ,FF12,MM,P,C,E  F, ,   ,CF, ,CZM,MM,D, ,      ,2970,0060,1170,0030,+,01200,     ,     , ,   ,    ,   ,CZM,MM,D, , ,0, ,S;
APPCH:030,D,D12-Y, ,MA12,MM,P,C,E  M, ,   ,CF, ,CZM,MM,D, ,      ,2970,0023,1170,0037, ,00233,     ,     , ,   ,-245,   , , , , , ,0, ,S;
APPCH:040,D,D12-Y, , , , , ,  M , ,   ,CD, ,CZM,MM,D, ,      ,    ,    ,1170,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D12-Y, ,CZM,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D12-Z,CZM,CZM,MM,D, ,V  C, ,   ,FD, ,CZM,MM,D, ,      ,0000,0000,3140,0090,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D12-Z,CZM,CF12,MM,P,C,EE  ,L,   ,CF,Y,CZM,MM,D, ,      ,2970,0090,1170,0010,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D12-Z, ,CF12,MM,P,C,E  I, ,   ,IF, ,CZM,MM,D, ,      ,2970,0090,    ,    ,+,02000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D12-Z, ,FF12,MM,P,C,E  F, ,   ,CF, ,CZM,MM,D, ,      ,2970,0060,1170,0030,+,01200,     ,     , ,   ,    ,   ,CZM,MM,D, , ,0, ,S;
APPCH:030,D,D12-Z, ,MA12,MM,P,C,E  M, ,   ,CF, ,CZM,MM,D, ,      ,2970,0023,1170,0037, ,00233,     ,     , ,   ,-245,   , , , , , ,0, ,S;
APPCH:040,D,D12-Z, , , , , ,  M , ,   ,CD, ,CZM,MM,D, ,      ,    ,    ,1170,0060, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D12-Z, ,CZM,MM,D, ,VE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,DAXUM,DAXUM,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,DAXUM,D206M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,DAXUM,D206K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,DAXUM,D127K,MM,P,C,EY  ,L,   ,AF, ,CZM,MM,D, ,      ,1270,0110,2060,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D30-Y,DAXUM,CF30,MM,P,C,EE  , ,   ,CF, ,CZM,MM,D, ,      ,1170,0090,2970,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,GOSUL,GOSUL,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,GOSUL,D104Q,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,GOSUL,D117K,MM,P,C,E  B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D30-Y,GOSUL,CF30,MM,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D30-Y,ITAKU,ITAKU,MM,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,19500, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D30-Y,ITAKU,D152M,MM,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D30-Y,ITAKU,D152K,MM,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
