SID:020,5,VAGA1D,RW33,TIVTO,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VAGA1D,ANLER,TIVTO,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,VAGA1D,ANLER,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VAGA1D,ANLER,CX016,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VAGA1D,ANLER,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VAGA1D,ANLER,ANLER,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,VAGA1D,UBNUT,TIVTO,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,SBCX,SB,P,A, , , , ;
SID:020,6,VAGA1D,UBNUT,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,VAGA1D,UBNUT,CX016,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,VAGA1D,UBNUT,SUKDI,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,VAGA1D,UBNUT,ANLER,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,VAGA1D,UBNUT,UBNUT,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUKM1C,RW15,VUKMO,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBCX,SB,P,A, , , , ;
STAR:020,5,VUKM1C,RW15,CX017,SB,P,C,E   , ,010,CF, ,CXS,SB,D, ,      ,0894,0314,2330,0230,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUKM1C,RW15,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VUKM1C,RW15,CX011,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VUKM1C,RW15,CX018,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,VUKM1C,RW15,CX001,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,VUKM1D,RW33,VUKMO,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBCX,SB,P,A, , , , ;
STAR:020,5,VUKM1D,RW33,CX017,SB,P,C,E   , ,010,CF, ,CXS,SB,D, ,      ,0894,0314,2330,0231,+,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VUKM1D,RW33,VAGAL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VUKM1D,RW33,CX007,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R15-X,CX207,CX207,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R15-X,CX207,CX208,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,R,R15-X, ,CX208,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,R,R15-X, ,CX209,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2260,0050,+,04160,     ,     , ,   ,    ,   ,CX207,SB,P,C, ,B,P,S;
APPCH:025,R,R15-X, ,CX211,SB,P,C,E   ,L,302,RF, , , , , ,002500,    ,    ,    ,0031,+,03159,     ,     , ,   ,-300,   ,CX210,SB,P,C, ,B,P,S;
APPCH:030,R,R15-X, ,RW15,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1540,0020, ,02522,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R15-X, ,CX007,SB,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R15-X, ,CX007,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,3340,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R15-Z,CX001,CX001,SB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15-Z,CX001,CX004,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15-Z,CX002,CX002,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15-Z,CX002,CX004,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R15-Z,IRILU,IRILU,SB,E,A,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R15-Z,IRILU,CX004,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R15-Z, ,CX004,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R15-Z, ,ESOMU,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1540,0050,+,04120,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R15-Z, ,CX005,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,1540,0030,+,03159,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R15-Z, ,RW15,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1540,0020, ,02522,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R15-Z, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,1540,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R15-Z, ,CX001,SB,P,C,EY  ,L,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R15-Z, ,CX001,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,2230,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33-Y,CX201,CX201,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,A,R33-Y,CX201,CX202,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,R,R33-Y, ,CX202,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:020,R,R33-Y, ,CX203,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2510,0050,+,04290,     ,     , ,   ,    ,   ,CX201,SB,P,C, ,B,P,S;
APPCH:025,R,R33-Y, ,CX204,SB,P,C,E   ,R,302,RF, , , , , ,002500,    ,    ,    ,0036,+,03138,     ,     , ,   ,-300,   ,CX205,SB,P,C, ,B,P,S;
APPCH:030,R,R33-Y, ,RW33,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,3340,0020, ,02501,     ,     , ,   ,-300,   , , , , , ,B,P,S;
APPCH:040,R,R33-Y, ,CX002,SB,P,C,EYM , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:050,R,R33-Y, ,CX002,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,1540,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,P,S;
APPCH:010,A,R33-Z,CX007,CX007,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33-Z,CX007,CX012,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R33-Z,CX011,CX011,SB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R33-Z,CX011,CX012,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
