APPCH:060,S,S09L2, ,CBH,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S09L2, ,CBH,OI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2970,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S09R2,CBH,CBH,OI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S09R2,CBH,CBH,OI,D, ,VY  , ,   ,FC, ,CBH,OI,D, ,      ,0000,0000,2970,0070, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S09R2,CBH,FS09,OI,P,C,EE  ,L,   ,CF,Y,CBH,OI,D, ,      ,2700,0070,0900,0010, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S09R2, ,FS09,OI,P,C,E  F, ,   ,IF, ,CBH,OI,D, ,      ,2700,0070,    ,    , ,01900,     ,     , ,   ,    ,   ,CBH,OI,D, , ,0, ,S;
APPCH:030,S,S09R2, ,ES09R,OI,P,C,EY E, ,   ,CF, ,CBH,OI,D, ,      ,2700,0026,0900,0044, ,00074,     ,     , ,   ,-393,   , , , , , ,0, ,S;
APPCH:040,S,S09R2, ,CBH,OI,D, ,V  M, ,   ,CF, ,CBH,OI,D, ,      ,0000,0000,0900,0026,+,00430,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S09R2, ,CBH,OI,D, ,V M , ,   ,FA, ,CBH,OI,D, ,      ,0000,0000,0900,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S09R2, ,CBH,OI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,S,S09R2, ,CBH,OI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,2970,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S27L1,CBH1,CBH,OI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S27L1,CBH1,CBH,OI,D, ,VY  , ,   ,FC, ,CBH,OI,D, ,      ,0000,0000,0630,0070, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S27L1,CBH1,FS27L,OI,P,C,EE  ,R,   ,CF,Y,CBH,OI,D, ,      ,0900,0044,2700,0030, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S27L1,CBH2,CBH,OI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S27L1,CBH2,CBH,OI,D, ,VY  , ,   ,FC, ,CBH,OI,D, ,      ,0000,0000,0780,0090, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S27L1,CBH2,FS27L,OI,P,C,EE  ,R,   ,CF,Y,CBH,OI,D, ,      ,0900,0044,2700,0020, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S27L1, ,FS27L,OI,P,C,E  F, ,   ,IF, ,CBH,OI,D, ,      ,0900,0044,    ,    , ,01900,     ,     , ,   ,    ,   ,CBH,OI,D, , ,0, ,S;
APPCH:030,S,S27L1, ,CBH,OI,D, ,V  M, ,   ,CF, ,CBH,OI,D, ,      ,0000,0000,2700,0044, ,00489,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S27L1, ,CBH,OI,D, ,V M , ,   ,FA, ,CBH,OI,D, ,      ,0000,0000,2700,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S27L1, ,CBH,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S27L1, ,CBH,OI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0630,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S27R1,CBH,CBH,OI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S27R1,CBH,CBH,OI,D, ,VY  , ,   ,FC, ,CBH,OI,D, ,      ,0000,0000,0630,0070, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S27R1,CBH,FS27R,OI,P,C,EE  ,R,   ,CF,Y,CBH,OI,D, ,      ,0900,0051,2700,0020, ,01900,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S27R1, ,FS27R,OI,P,C,E  F, ,   ,IF, ,CBH,OI,D, ,      ,0900,0051,    ,    , ,01900,     ,     , ,   ,    ,   ,CBH,OI,D, , ,0, ,S;
APPCH:030,S,S27R1, ,CBH,OI,D, ,V  M, ,   ,CF, ,CBH,OI,D, ,      ,0000,0000,2700,0051, ,00271,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S27R1, ,CBH,OI,D, ,V M , ,   ,FA, ,CBH,OI,D, ,      ,0000,0000,2700,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S27R1, ,CBH,OI,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,S,S27R1, ,CBH,OI,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0630,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW09L,     ,      ,00022, ,    , ,   ;N25264335,E060215528,0000;
RWY:RW09R,     ,      ,00024, ,    , ,   ;N25262948,E060215501,0000;
RWY:RW27L,     ,      ,00024, ,    , ,   ;N25262805,E060232385,0853;
RWY:RW27R,     ,      ,00024, ,    , ,   ;N25264179,E060241077,0000;
