STAR:030,1,TWOLF4,ALOCK,TWOLF,K3,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TWOLF4,ALL,TWOLF,K3,E,A,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,2,TWOLF4,ALL,KGEEE,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TWOLF4,ALL,LYNKS,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TWOLF4,ALL,TRGET,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,08000,07000,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TWOLF4,ALL,KEWTY,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R10,WESUS,WESUS,K3,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1030,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R10, ,WESUS,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R10, ,ZAVGO,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1030,0070,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R10, ,YUGUP,K3,E,A,E S , ,302,TF, , , , , ,      ,    ,    ,1030,0026,+,01760,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R10, ,RW10,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,1030,0027, ,00919,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1030,    ,+,01134,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R10, ,ECLEY,K5,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R10, ,ECLEY,K5,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,2830,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,ECLEY,ECLEY,K5,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2830,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R28, ,ECLEY,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R28, ,RICNO,K5,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2830,0070,+,02600,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:025,R,R28, ,NAYIY,K5,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2830,0026,+,01760,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R28, ,RW28,K5,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,2830,0026, ,00943,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R28, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2830,    ,+,01106,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R28, ,WESUS,K3,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R28, ,WESUS,K3,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1030,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW04 ,     ,      ,00882, ,    , ,   ;N45183675,W092415111,0000;
RWY:RW10 ,     ,      ,00884, ,    , ,   ;N45183546,W092415054,0000;
RWY:RW22 ,     ,      ,00881, ,    , ,   ;N45185132,W092413091,0000;
RWY:RW28 ,     ,      ,00905, ,    , ,   ;N45182369,W092404251,0000;
