SID:030,5,ENPU1J,RW04,RULSU,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENPU1J,RW04,UGSUS,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENPU1J,RW04,VASTI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ENPU1J,RW04,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ENPU1J,RW04,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ENPU1J,RW04,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,ENPU1J,RW04,ENPUX,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ENPU1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,ENPU1M,RW22,IDKIV,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ENPU1M,RW22,TORIT,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ENPU1M,RW22,VASTI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ENPU1M,RW22,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ENPU1M,RW22,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ENPU1M,RW22,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ENPU1M,RW22,ENPUX,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDBU1J,RW04,AKDES,WI,P,C,E   , ,   ,CF, ,BTM,WI,D, ,      ,0416,0070,0420,0080, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,IDBU1J,RW04,AKTUT,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDBU1J,RW04,RULSU,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDBU1J,RW04,UGSUS,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDBU1J,RW04,VASTI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IDBU1J,RW04,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IDBU1J,RW04,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,IDBU1J,RW04,IDBUD,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,IDBU1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,IDBU1M,RW22,IDKIV,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,IDBU1M,RW22,TORIT,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,IDBU1M,RW22,VASTI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,IDBU1M,RW22,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,IDBU1M,RW22,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,IDBU1M,RW22,IDBUD,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIRD1J,RW04,AKDES,WI,P,C,E   , ,   ,CF, ,BTM,WI,D, ,      ,0416,0070,0420,0080, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,KIRD1J,RW04,AKTUT,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KIRD1J,RW04,RULSU,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,06000,04000,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIRD1J,RW04,UGSUS,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KIRD1J,RW04,VASTI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIRD1J,RW04,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KIRD1J,RW04,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KIRD1J,RW04,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,5,KIRD1J,RW04,KIRDA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KIRD1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,KIRD1M,RW22,IDKIV,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KIRD1M,RW22,TORIT,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,KIRD1M,RW22,VASTI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KIRD1M,RW22,VIRET,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KIRD1M,RW22,GURES,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KIRD1M,RW22,IKIRO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,KIRD1M,RW22,KIRDA,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIBE1J,RW04,AKDES,WI,P,C,E   , ,   ,CF, ,BTM,WI,D, ,      ,0416,0070,0420,0080, ,     ,     ,11000,-,250,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,MIBE1J,RW04,AKTUT,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,MIBE1J,RW04,IGOSI,WI,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,MIBE1J,RW04,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MIBE1J,RW04,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MIBE1J,RW04,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MIBE1J,RW04,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,MIBE1J,RW04,MIBEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MIBE1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,MIBE1M,RW22,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MIBE1M,RW22,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,MIBE1M,RW22,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MIBE1M,RW22,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MIBE1M,RW22,MIBEL,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TARO1J,RW04,AKDES,WI,P,C,E   , ,   ,CF, ,BTM,WI,D, ,      ,0416,0070,0420,0080, ,     ,     ,11000,-,250,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,TARO1J,RW04,AKTUT,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,TARO1J,RW04,IGOSI,WI,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,TARO1J,RW04,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TARO1J,RW04,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TARO1J,RW04,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TARO1J,RW04,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TARO1J,RW04,TAROS,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TARO1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,TARO1M,RW22,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TARO1M,RW22,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TARO1M,RW22,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TARO1M,RW22,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TARO1M,RW22,TAROS,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOMA1J,RW04,AKDES,WI,P,C,E   , ,   ,CF, ,BTM,WI,D, ,      ,0416,0070,0420,0080, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,TOMA1J,RW04,KANVO,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TOMA1J,RW04,VEBMA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TOMA1J,RW04,TOMAN,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOMA1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,TOMA1M,RW22,IDKIV,WI,E,A,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TOMA1M,RW22,GIXEM,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TOMA1M,RW22,LEMIV,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TOMA1M,RW22,DOTUD,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,09000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TOMA1M,RW22,VEBMA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TOMA1M,RW22,TOMAN,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TUSN1J,RW04,AKDES,WI,P,C,E   , ,   ,CF, ,BTM,WI,D, ,      ,0416,0070,0420,0080, ,     ,     ,11000,-,250,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,TUSN1J,RW04,AKTUT,WI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,TUSN1J,RW04,IGOSI,WI,E,A,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,250,    ,   , , , , , , , , ;
SID:040,5,TUSN1J,RW04,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TUSN1J,RW04,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TUSN1J,RW04,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TUSN1J,RW04,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,TUSN1J,RW04,TUSNU,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TUSN1M,RW22,ASOMI,WI,E,A,E   , ,   ,CF, ,BTM,WI,D, ,      ,2221,0091,2220,0070, ,     ,     ,11000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
SID:020,5,TUSN1M,RW22,ASITI,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TUSN1M,RW22,VIBOG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TUSN1M,RW22,ISGIL,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL140,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TUSN1M,RW22,BISOV,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TUSN1M,RW22,TUSNU,WI,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GUNA2P,ALL,GUNAN,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
STAR:020,5,GUNA2P,ALL,ASUNA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GUNA2P,ALL,IBOXA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,GUNA2P,ALL,ASODU,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,GUNA2P,ALL,AKBIG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,GUNA2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IGUT1P,ALL,IGUTU,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
STAR:020,5,IGUT1P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MIBE2P,ALL,MIBEL,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
STAR:020,5,MIBE2P,ALL,ASUNA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MIBE2P,ALL,IBOXA,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MIBE2P,ALL,ASODU,WI,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MIBE2P,ALL,AKBIG,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,MIBE2P,ALL,TUSPI,WI,E,A,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,TOMA2P,ALL,TOMAN,WI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,WIDD,WI,P,A, , , , ;
STAR:020,5,TOMA2P,ALL,KARTO,WI,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
