APPCH:030,A,R29,CHASR,HIBKO,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,A,R29,SKATE,SKATE,K2,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,A,R29,SKATE,HIBKO,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,R,R29, ,HIBKO,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02900,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,R,R29, ,NOVOE,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3380,0044,+,01500,     ,     , ,   ,    ,   ,RW29,K2,P,G, ,A,P,S;
APPCH:023,R,R29, ,ORRAD,K2,P,C,E   , ,102,TF, , , , , ,      ,    ,    ,3450,0010, ,     ,     ,     , ,   ,-300,   , , , , , ,A,P,S;
APPCH:027,R,R29, ,WELEG,K2,P,C,E   ,L,102,RF, , , , , ,001620,    ,    ,    ,0015, ,     ,     ,     , ,   ,-300,   ,CFPJX,K2,P,C, ,A,P,S;
APPCH:030,R,R29, ,HUTEK,K2,P,C,EY M, ,102,TF, , , , , ,      ,    ,    ,2910,0012, ,00305,     ,     , ,   ,-300,   , , , , , ,A,P,S;
APPCH:040,R,R29, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2910,    ,+,00700,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:050,R,R29, ,SKATE,K2,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:060,R,R29, ,SKATE,K2,P,C,EE H,L,020,HM, , , , , ,      ,    ,    ,0280,0040,-,03000,     ,     ,-,230,    ,   , , , , , ,A,P,S;
APPCH:010,A,R36-Y,MZB,MZB,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36-Y,MZB,SKATE,K2,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R36-Y,MZB,SKATE,K2,P,C,EE C,L,010,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R36-Y,OCN,OCN,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36-Y,OCN,SKATE,K2,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R36-Y,OCN,SKATE,K2,P,C,EE C,L,010,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R36-Y,PGY,PGY,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R36-Y,PGY,SKATE,K2,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:030,A,R36-Y,PGY,SKATE,K2,P,C,EE C,L,010,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,R,R36-Y, ,SKATE,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:015,R,R36-Y, ,GASME,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,0750,0063,+,03000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R36-Y, ,CATCC,K2,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0080,0051,+,01600,     ,     , ,   ,-300,   ,RW36,K2,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R36-Y, ,ZOBAN,K2,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,3570,0046, ,00137,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R36-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3570,    ,+,00426,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R36-Y, ,SKATE,K2,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R36-Y, ,SKATE,K2,P,C,EE H,L,020,HM, , , , , ,      ,    ,    ,0280,0040,-,12000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R36-Z,CHASR,CHASR,K2,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,A,R36-Z,CHASR,HOGAK,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:030,A,R36-Z,CHASR,SOJAS,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,A,R36-Z,SKATE,SKATE,K2,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,A,R36-Z,SKATE,SOJAS,K2,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:010,R,R36-Z, ,SOJAS,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02600,     ,18000, ,   ,    ,   ,RW36,K2,P,G, ,A,P,S;
APPCH:015,R,R36-Z, ,WOTUV,K2,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,3380,0034,+,01600,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:020,R,R36-Z, ,FOLPI,K2,P,C,E  F,R,010,RF, , , , , ,003000,    ,    ,    ,0014,+,01200,     ,     , ,   ,    ,   ,CFNDV,K2,P,C, ,A,P,S;
APPCH:030,R,R36-Z, ,PENDD,K2,P,C,EY M, ,102,TF, , , , , ,      ,    ,    ,0040,0031, ,00216,     ,     , ,   ,-300,   , , , , , ,A,P,S;
APPCH:040,R,R36-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0040,    ,+,00700,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:050,R,R36-Z, ,SKATE,K2,P,C,EY  ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,P,S;
APPCH:060,R,R36-Z, ,SKATE,K2,P,C,EE H,L,020,HM, , , , , ,      ,    ,    ,0280,0040,-,03000,     ,     ,-,230,    ,   , , , , , ,A,P,S;
APPCH:010,A,T29-Y,MZB,MZB,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T29-Y,MZB,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T29-Y,MZB,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T29-Y,MZB,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T29-Y,MZB,ORPUE,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1190,0090,2080,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T29-Y,OCN,OCN,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T29-Y,OCN,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T29-Y,OCN,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T29-Y,OCN,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T29-Y,OCN,ORPUE,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1190,0090,2080,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T29-Y,PGY,PGY,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T29-Y,PGY,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T29-Y,PGY,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T29-Y,PGY,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T29-Y,PGY,ORPUE,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1190,0090,2080,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T29-Y, ,ORPUE,K2,P,C,E  I, ,   ,IF, ,NZY,K2,D, ,      ,1190,0090,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T29-Y, ,ORTEE,K2,P,C,E  F, ,   ,CF, ,NZY,K2,D, ,      ,1190,0050,2990,0040,+,01600,     ,     , ,   ,    ,   ,NZY,K2,D, , ,0,D,S;
APPCH:030,T,T29-Y, ,OSBUE,K2,P,C,E  M, ,   ,CF, ,NZY,K2,D, ,      ,1190,0019,2990,0031, ,00405,     ,     , ,   ,-363,   , , , , , ,0,D,S;
APPCH:040,T,T29-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2990,    ,+,00430,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T29-Y, ,OCABI,K2,P,C,E   ,L,   ,CF,Y,NZY,K2,D, ,      ,1780,0090,1780,0080,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T29-Y, ,OBIME,K2,P,C,E   ,R,   ,AF, ,NZY,K2,D, ,      ,2080,0090,1780,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T29-Y, ,SKATE,K2,P,C,E   , ,   ,CF, ,NZY,K2,D, ,      ,2080,0140,2080,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T29-Y, ,SKATE,K2,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0280,0040, ,02000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T29-Z,MYSTY,MYSTY,K2,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T29-Z,MYSTY,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T29-Z,MYSTY,ORPUE,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1190,0090,2080,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T29-Z,MZB,MZB,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T29-Z,MZB,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T29-Z,MZB,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T29-Z,MZB,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T29-Z,MZB,ORPUE,K2,P,C,EE B,L,   ,AF, ,NZY,K2,D, ,      ,1190,0090,2080,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T29-Z,OCN,OCN,K2,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T29-Z,OCN,SKATE,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T29-Z,OCN,SKATE,K2,P,C,E  H,L,   ,HF, , , , , ,      ,    ,    ,0280,0040,+,03000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:040,A,T29-Z,OCN,OBIME,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
