SID:015,5,KOGA4L,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,KOGA4L,RW08,SA413,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,KOGA4L,RW08,SA415,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOGA4L,RW08,KOGAV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOGA5C,RW01L,SA401,ES,P,C,E   , ,   ,CF, ,ARL,ES,D, ,      ,0059,0050,0040,0042, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,KOGA5C,RW01L,SA403,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOGA5C,RW01L,KOGAV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,KOGA6G,RW19R,SA705,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1800,0018,1840,0008, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,KOGA6G,RW19R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,KOGA6G,RW19R,SA704,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,KOGA6G,RW19R,SA706,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,KOGA6G,RW19R,SA722,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,2290,0089,2660,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,KOGA6G,RW19R,SA855,ES,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,KOGA6G,RW19R,KOGAV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUMA6Q,RW19L,SA551,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1495,0024,1830,0006, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,LUMA6Q,RW19L,SA564,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,LUMA6Q,RW19L,SA709,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUMA6Q,RW19L,SA710,ES,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,LUMA6Q,RW19L,SA855,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUMA6Q,RW19L,LUMAX,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LUMA6Q,RW19L,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LUMA6R,RW08,SA418,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0675,0032,0700,0010, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,LUMA6R,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LUMA6R,RW08,SA572,ES,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LUMA6R,RW08,ARL,ES,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:050,5,LUMA6R,RW08,SA860,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,LUMA6R,RW08,LUMAX,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,LUMA6R,RW08,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MENG3C,RW01L,SA421,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0105,0013,0040,0005, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,MENG3C,RW01L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0040,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,MENG3C,RW01L,SA850,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,MENG3C,RW01L,SA851,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,MENG3C,RW01L,SA702,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,MENG3C,RW01L,SA703,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,MENG3C,RW01L,MENGA,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,MENG3C,RW01L,BABAP,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOSL4K,RW26,SA871,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0054,0001,2500,0007, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:015,5,NOSL4K,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2500,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NOSL4K,RW26,SA861,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOSL4K,RW26,NOSLI,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOSL5B,RW01R,SA423,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0188,0056,0040,0055,+,02500,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,NOSL5B,RW01R,SA864,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOSL5B,RW01R,SA851,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOSL5B,RW01R,SA724,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOSL5B,RW01R,NOSLI,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOSL6C,RW01L,SA421,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0105,0013,0040,0005, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,NOSL6C,RW01L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0040,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOSL6C,RW01L,SA850,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,NOSL6C,RW01L,SA851,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOSL6C,RW01L,SA724,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOSL6C,RW01L,NOSLI,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOSL6E,RW19L,SA551,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1495,0024,1830,0006, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,NOSL6E,RW19L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOSL6E,RW19L,SA561,ES,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,NOSL6E,RW19L,SA566,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,5,NOSL6E,RW19L,SA728,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOSL6E,RW19L,NOSLI,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOSL6G,RW19R,SA705,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1800,0018,1840,0008, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,NOSL6G,RW19R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,NOSL6G,RW19R,SA704,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,NOSL6G,RW19R,SA706,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOSL6G,RW19R,NOSLI,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NOSL6L,RW08,SA412,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0678,0037,0700,0016, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:015,5,NOSL6L,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NOSL6L,RW08,SA424,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,NOSL6L,RW08,SA857,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOSL6L,RW08,SA851,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOSL6L,RW08,SA724,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NOSL6L,RW08,NOSLI,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PETE2B,RW01R,SA423,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0188,0056,0040,0055,+,02500,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:030,5,PETE2B,RW01R,SA864,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PETE2B,RW01R,SA854,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PETE2B,RW01R,PETEV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PETE2C,RW01L,SA421,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0105,0013,0040,0005, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,PETE2C,RW01L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0040,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PETE2C,RW01L,SA850,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,PETE2C,RW01L,SA851,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PETE2C,RW01L,SA724,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PETE2C,RW01L,PETEV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PETE2E,RW19L,SA551,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1495,0024,1830,0006, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,PETE2E,RW19L, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1830,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PETE2E,RW19L,SA561,ES,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,PETE2E,RW19L,SA566,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:050,5,PETE2E,RW19L,SA728,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,PETE2E,RW19L,PETEV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PETE2G,RW19R,SA705,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1800,0018,1840,0008, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,PETE2G,RW19R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PETE2G,RW19R,SA704,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,PETE2G,RW19R,SA706,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PETE2G,RW19R,PETEV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PETE2K,RW26,SA871,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0054,0001,2500,0007, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:015,5,PETE2K,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2500,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,PETE2K,RW26,SA861,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PETE2K,RW26,PETEV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PETE2L,RW08,SA412,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0678,0037,0700,0016, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:015,5,PETE2L,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,PETE2L,RW08,SA424,ES,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,PETE2L,RW08,SA857,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PETE2L,RW08,SA851,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:045,5,PETE2L,RW08,SA724,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,PETE2L,RW08,PETEV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RESN4B,RW01R,SA408,ES,P,C,E   , ,   ,CF, ,ARL,ES,D, ,      ,0129,0094,0040,0093, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,RESN4B,RW01R,SA409,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RESN4B,RW01R,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RESN4K,RW26,SA871,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0054,0001,2500,0007, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:015,5,RESN4K,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2500,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RESN4K,RW26,SA862,ES,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,RESN4K,RW26,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RESN4L,RW08,SA412,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0678,0037,0700,0016, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:015,5,RESN4L,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,RESN4L,RW08,SA413,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,RESN4L,RW08,SA415,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,RESN4L,RW08,SA417,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RESN4L,RW08,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RESN5C,RW01L,SA401,ES,P,C,E   , ,   ,CF, ,ARL,ES,D, ,      ,0059,0050,0040,0042, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,RESN5C,RW01L,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RESN6G,RW19R,SA705,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1800,0018,1840,0008, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,RESN6G,RW19R, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1840,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,RESN6G,RW19R,SA704,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,5,RESN6G,RW19R,SA706,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,RESN6G,RW19R,SA722,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,2290,0089,2660,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,RESN6G,RW19R,SA855,ES,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,RESN6G,RW19R,RESNA,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROKN4R,RW08,SA418,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0675,0032,0700,0010, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,ROKN4R,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ROKN4R,RW08,SA557,ES,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,5,ROKN4R,RW08,SA716,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ROKN4R,RW08,ROKNI,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ROKN4R,RW08,ARS,ES,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROKN6Q,RW19L,SA551,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1495,0024,1830,0006, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,ROKN6Q,RW19L,SA564,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,ROKN6Q,RW19L,SA709,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ROKN6Q,RW19L,ROKNI,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ROKN6Q,RW19L,ARS,ES,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TALE6Q,RW19L,SA551,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,1495,0024,1830,0006, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,TALE6Q,RW19L,SA564,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,5,TALE6Q,RW19L,SA709,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TALE6Q,RW19L,SA710,ES,E,A,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TALE6Q,RW19L,SA855,ES,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TALE6Q,RW19L,TALEK,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TALE6Q,RW19L,KOGAV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TALE6R,RW08,SA418,ES,P,C,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0675,0032,0700,0010, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
SID:020,5,TALE6R,RW08, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0700,    ,+,00600,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,TALE6R,RW08,SA572,ES,P,C,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TALE6R,RW08,ARL,ES,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:050,5,TALE6R,RW08,SA860,ES,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TALE6R,RW08,TALEK,ES,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TALE6R,RW08,KOGAV,ES,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOVR5B,RW01R,SA404,ES,E,A,EY  , ,   ,CF, ,ARL,ES,D, ,      ,0519,0019,0040,0013, ,     ,     ,05000, ,   ,    ,   ,ESSA,ES,P,A, , , , ;
