STAR:040,2,GEMV2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0090,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,GEMV2W,ALL,D244R,LI,P,C,E   ,R,   ,AF, ,LCC,LI,D, ,      ,2440,0180,1890,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,GEMV2W,ALL,D259R,LI,P,C,E   ,R,   ,AF, ,LCC,LI,D, ,      ,2590,0180,2440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,GEMV2W,ALL,PORTO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAPO1E,RW32,KAPPO,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,KAPO1E,RW32,D341U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,2,KAPO1E,RW32,D341H,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAPO1E,RW32,LCC,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KAPO1E,RW32,HOTRY,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KAPO1W,ALL,KAPPO,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,KAPO1W,ALL,D341U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,KAPO1W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1610,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:034,2,KAPO1W,ALL,D299R,LI,P,C,E   ,L,   ,AF, ,LCC,LI,D, ,      ,2990,0180,3410,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,KAPO1W,ALL,D274R,LI,P,C,E   ,L,   ,AF, ,LCC,LI,D, ,      ,2740,0180,2990,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,KAPO1W,ALL,D259R,LI,P,C,E   ,L,   ,AF, ,LCC,LI,D, ,      ,2590,0180,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,KAPO1W,ALL,PORTO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ORSO2E,RW32,ORSOM,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:025,2,ORSO2E,RW32,D060N,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,0598,0140,2400,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:027,2,ORSO2E,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2400,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ORSO2E,RW32,D081L,LI,P,C,E   ,R,   ,AF, ,LCC,LI,D, ,      ,0810,0120,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ORSO2E,RW32,HOTRY,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ORSO2W,ALL,ORSOM,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,ORSO2W,ALL,D060K,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ORSO2W,ALL,LCC,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,ORSO2W,ALL,PORTO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TAG1E,RW32,TAG,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,TAG1E,RW32,D292U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TAG1E,RW32,LCC,LI,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TAG1E,RW32,HOTRY,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TAG1W,ALL,TAG,LI,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,TAG1W,ALL,D292U,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TAG1W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TAG1W,ALL,D274R,LI,P,C,E   ,L,   ,AF, ,LCC,LI,D, ,      ,2740,0180,2920,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TAG1W,ALL,D259R,LI,P,C,E   ,L,   ,AF, ,LCC,LI,D, ,      ,2590,0180,2740,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,TAG1W,ALL,PORTO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TIGR2E,RW32,TIGRA,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,TIGR2E,RW32,D102U,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TIGR2E,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TIGR2E,RW32,HOTRY,LI,P,C,EE H, ,   ,CF, ,LCC,LI,D, ,      ,0948,0100,2750,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,TIGR2W,ALL,TIGRA,LI,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LCC,LI,D, , , , , ;
STAR:020,2,TIGR2W,ALL,D102U,LI,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,TIGR2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,TIGR2W,ALL,D244R,LI,P,C,E   ,R,   ,AF, ,LCC,LI,D, ,      ,2440,0180,1020,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,TIGR2W,ALL,D259R,LI,P,C,E   ,R,   ,AF, ,LCC,LI,D, ,      ,2590,0180,2440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,TIGR2W,ALL,PORTO,LI,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D14-W,PORTO,PORTO,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14-W,PORTO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D14-W,PORTO,D297L,LI,P,C,EY  ,R,   ,AF, ,LCC,LI,D, ,      ,2969,0120,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D14-W,PORTO,CD14,LI,P,C,EE B, ,   ,CF, ,LCC,LI,D, ,      ,3110,0100,1310,0020,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D14-W, ,CD14,LI,P,C,E  I, ,   ,IF, ,LCC,LI,D, ,      ,3110,0100,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D14-W, ,FD14,LI,P,C,E  F, ,   ,CF, ,LCC,LI,D, ,      ,3110,0060,1310,0040,+,02100,     ,     , ,   ,    ,   ,LCC,LI,D, , ,0, ,S;
APPCH:025,D,D14-W, ,40VO2,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,3110,0040,1310,0020,+,01460,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D14-W, ,MD14,LI,P,C,E  M, ,   ,CF, ,LCC,LI,D, ,      ,3110,0005,1310,0035, ,00352,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D14-W, ,D131C,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,1310,0030,1310,0035,+,01000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D14-W, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0, ,S;
APPCH:060,D,D14-W, ,PORTO,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,2593,0150,2590,0100, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D14-W, ,PORTO,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0790,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D32-W,PORTO,PORTO,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D32-W,PORTO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D32-W,PORTO,D161L,LI,P,C,EY  ,L,   ,AF, ,LCC,LI,D, ,      ,1610,0120,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D32-W,PORTO,CD32,LI,P,C,EE B, ,   ,CF, ,LCC,LI,D, ,      ,1470,0100,3270,0020,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D32-W, ,CD32,LI,P,C,E  I, ,   ,IF, ,LCC,LI,D, ,      ,1470,0100,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:015,D,D32-W, ,80VOR,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,1470,0080,3270,0020,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D32-W, ,FD32,LI,P,C,E  F, ,   ,CF, ,LCC,LI,D, ,      ,1470,0060,3270,0020,+,01800,     ,     , ,   ,-300,   ,LCC,LI,D, , ,0, ,S;
APPCH:025,D,D32-W, ,40VOR,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,1470,0040,3270,0020,+,01160,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D32-W, ,MD32,LI,P,C,E  M, ,   ,CF, ,LCC,LI,D, ,      ,1470,0015,3270,0025, ,00371,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D32-W, ,D327B,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,3270,0020,3270,0035,+,01000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D32-W, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2200,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0, ,S;
APPCH:050,D,D32-W, ,PORTO,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,2593,0150,2590,0100, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D32-W, ,PORTO,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0790,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D32-Y,HOTRY,HOTRY,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D32-Y,HOTRY, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D32-Y,HOTRY,D137M,LI,P,C,EY  ,R,   ,AF, ,LCC,LI,D, ,      ,1370,0120,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D32-Y,HOTRY,CD32,LI,P,C,EE B, ,   ,CF, ,LCC,LI,D, ,      ,1470,0100,3270,0020,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D32-Y, ,CD32,LI,P,C,E  I, ,   ,IF, ,LCC,LI,D, ,      ,1470,0100,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D32-Y, ,FD32,LI,P,C,E  F, ,   ,CF, ,LCC,LI,D, ,      ,1470,0060,3270,0040,+,01800,     ,     , ,   ,    ,   ,LCC,LI,D, , ,0, ,S;
APPCH:025,D,D32-Y, ,40VOR,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,1470,0040,3270,0020,+,01160,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D32-Y, ,MD32,LI,P,C,E  M, ,   ,CF, ,LCC,LI,D, ,      ,1470,0015,3270,0025, ,00371,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D32-Y, ,D327B,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,3270,0020,3270,0035,+,01000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:045,D,D32-Y, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1350,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0, ,S;
APPCH:050,D,D32-Y, ,HOTRY,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,0948,0100,0950,0060, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D32-Y, ,HOTRY,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0950,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I32-W,PORTO,PORTO,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32-W,PORTO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32-W,PORTO,D161L,LI,P,C,EY  ,L,   ,AF, ,LCC,LI,D, ,      ,1610,0120,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32-W,PORTO,D142K,LI,P,C,E  B, ,   ,CF, ,LCC,LI,D, ,      ,1428,0099,3220,0020,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I32-W,PORTO,CI32W,LI,P,C,EE  , ,   ,CF, ,GAL,LI,P,I,      ,1417,0081,3220,0020,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32-W, ,CI32W,LI,P,C,E  I, ,   ,IF, ,GAL,LI,P,I,      ,1417,0081,    ,    ,J,01800,01800,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32-W, ,FI32,LI,P,C,E  F, ,   ,CF, ,GAL,LI,P,I,      ,1417,0062,3220,0019,H,01800,01800,     , ,   ,-300,   ,LCC,LI,D, , ,0,D,S;
APPCH:030,I,I32-W, ,RW32,LI,P,G,G  M, ,   ,CF, ,GAL,LI,P,I,      ,1417,0011,3220,0050, ,00210,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32-W, ,D322B,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,3166,0020,3220,0030,+,00800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32-W, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2200,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32-W, ,PORTO,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,2593,0150,2590,0100, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32-W, ,PORTO,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0790,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32-Y,HOTRY,HOTRY,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32-Y,HOTRY, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32-Y,HOTRY,D129L,LI,P,C,EY  ,R,   ,AF, ,LCC,LI,D, ,      ,1290,0120,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32-Y,HOTRY,CI32Y,LI,P,C,EE B, ,   ,CF, ,GAL,LI,P,I,      ,1417,0102,3220,0030,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32-Y, ,CI32Y,LI,P,C,E  I, ,   ,IF, ,GAL,LI,P,I,      ,1417,0102,    ,    ,J,01800,01800,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32-Y, ,FI32,LI,P,C,E  F, ,   ,CF, ,GAL,LI,P,I,      ,1417,0062,3220,0040,H,01800,01800,     , ,   ,-300,   ,LCC,LI,D, , ,0,D,S;
APPCH:030,I,I32-Y, ,RW32,LI,P,G,G  M, ,   ,CF, ,GAL,LI,P,I,      ,1417,0011,3220,0050, ,00210,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32-Y, ,D322B,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,3166,0020,3220,0030,+,00800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32-Y, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1350,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32-Y, ,HOTRY,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,0948,0100,0950,0050, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32-Y, ,HOTRY,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0950,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14-W,PORTO,PORTO,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-W,PORTO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14-W,PORTO,D297L,LI,P,C,EY  ,R,   ,AF, ,LCC,LI,D, ,      ,2970,0120,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14-W,PORTO,CT14,LI,P,C,EE B, ,   ,CF, ,LCC,LI,D, ,      ,3110,0100,1310,0020,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14-W, ,CT14,LI,P,C,E  I, ,   ,IF, ,LCC,LI,D, ,      ,3110,0100,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14-W, ,FT14W,LI,P,C,E  F, ,   ,CF, ,LCC,LI,D, ,      ,3110,0060,1310,0040,+,02100,     ,     , ,   ,    ,   ,LCC,LI,D, , ,0,D,S;
APPCH:025,T,T14-W, ,40TA2,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,3110,0040,1310,0020,+,01460,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T14-W, ,MT14,LI,P,C,E  M, ,   ,CF, ,LCC,LI,D, ,      ,3110,0005,1310,0035, ,00352,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T14-W, ,D131D,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,1310,0030,1310,0035,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14-W, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3000,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:055,T,T14-W, ,PORTO,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,2593,0150,2590,0100, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14-W, ,PORTO,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0790,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T32-W,PORTO,PORTO,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T32-W,PORTO, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0790,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T32-W,PORTO,D161M,LI,P,C,EY  ,L,   ,AF, ,LCC,LI,D, ,      ,1610,0120,2590,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T32-W,PORTO,CT32,LI,P,C,EE B, ,   ,CF, ,LCC,LI,D, ,      ,1470,0100,3270,0020,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T32-W, ,CT32,LI,P,C,E  I, ,   ,IF, ,LCC,LI,D, ,      ,1470,0100,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:015,T,T32-W, ,80TAC,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,1470,0080,3270,0020,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T32-W, ,FT32,LI,P,C,E  F, ,   ,CF, ,LCC,LI,D, ,      ,1470,0060,3270,0020,+,01800,     ,     , ,   ,-300,   ,LCC,LI,D, , ,0,D,S;
APPCH:025,T,T32-W, ,40TAC,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,1470,0040,3270,0020,+,01160,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T32-W, ,MT32,LI,P,C,E  M, ,   ,CF, ,LCC,LI,D, ,      ,1470,0015,3270,0025, ,00370,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T32-W, ,D327C,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,3270,0020,3270,0035,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T32-W, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2200,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:060,T,T32-W, ,PORTO,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,2593,0150,2590,0100, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T32-W, ,PORTO,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0790,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T32-Y,HOTRY,HOTRY,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T32-Y,HOTRY, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T32-Y,HOTRY,D137L,LI,P,C,EY  ,R,   ,AF, ,LCC,LI,D, ,      ,1370,0120,0950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T32-Y,HOTRY,CT32,LI,P,C,EE B, ,   ,CF, ,LCC,LI,D, ,      ,1470,0100,3270,0020,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T32-Y, ,CT32,LI,P,C,E  I, ,   ,IF, ,LCC,LI,D, ,      ,1470,0100,    ,    ,+,01800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T32-Y, ,FT32,LI,P,C,E  F, ,   ,CF, ,LCC,LI,D, ,      ,1470,0060,3270,0040,+,01800,     ,     , ,   ,    ,   ,LCC,LI,D, , ,0,D,S;
APPCH:025,T,T32-Y, ,40TAC,LI,P,C,E S , ,   ,CF, ,LCC,LI,D, ,      ,1470,0040,3270,0020,+,01160,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T32-Y, ,MT32,LI,P,C,E  M, ,   ,CF, ,LCC,LI,D, ,      ,1470,0015,3270,0025, ,00370,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T32-Y, ,D327C,LI,P,C,EYM , ,   ,CF, ,LCC,LI,D, ,      ,3270,0020,3270,0035,+,01000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T32-Y, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1350,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:060,T,T32-Y, ,HOTRY,LI,P,C,E   , ,   ,CF, ,LCC,LI,D, ,      ,0948,0100,0950,0060, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T32-Y, ,HOTRY,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0950,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW14 ,     ,      ,00151, ,    , ,   ;N40144521,E018073701,0000;
RWY:RW32 ,     ,      ,00157, ,GAL ,1,   ;N40135616,E018082069,0233;
