APPCH:020,D,D04-X, ,FF04,WI,P,C,E  F, ,   ,CF, ,TPG,WI,D, ,      ,2248,0042,0450,0048,+,01700,     ,     , ,   ,    ,   ,TPG,WI,D, ,A,0, ,S;
APPCH:030,D,D04-X, ,TPG,WI,D, ,V  M, ,   ,CF, ,TPG,WI,D, ,      ,0000,0000,0450,0042, ,00427,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D04-X, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04-X, ,TUSPI,WI,E,A,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D04-X, ,TUSPI,WI,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,3500,T010, ,     ,     ,     ,-,220,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04-Y,TPG,TPG,WI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04-Y,TPG,TPG,WI,D, ,V   , ,   ,FD, ,TPG,WI,D, ,      ,0000,0000,2040,0090,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04-Y,TPG,CF04,WI,P,C,EE B,R,   ,CF,Y,TPG,WI,D, ,      ,2247,0090,0450,0010,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04-Y, ,CF04,WI,P,C,E  I, ,   ,IF, ,TPG,WI,D, ,      ,2247,0090,    ,    ,+,02300,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04-Y, ,FF04,WI,P,C,E  F, ,   ,CF, ,TPG,WI,D, ,      ,2248,0042,0450,0048,+,01700,     ,     , ,   ,    ,   ,TPG,WI,D, ,A,0, ,S;
APPCH:030,D,D04-Y, ,TPG,WI,D, ,V  M, ,   ,CF, ,TPG,WI,D, ,      ,0000,0000,0450,0042, ,00427,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D04-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04-Y, ,TPG,WI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D04-Y, ,TPG,WI,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2040,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D04-Z,TPG,TPG,WI,D, ,V  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D04-Z,TPG,TPG,WI,D, ,V   , ,   ,FD, ,TPG,WI,D, ,      ,0000,0000,2150,0090,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D04-Z,TPG,CF04,WI,P,C,EE B,R,   ,CF,Y,TPG,WI,D, ,      ,2247,0090,0450,0010,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D04-Z, ,CF04,WI,P,C,E  I, ,   ,IF, ,TPG,WI,D, ,      ,2247,0090,    ,    ,+,02300,     ,13000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D04-Z, ,FF04,WI,P,C,E  F, ,   ,CF, ,TPG,WI,D, ,      ,2248,0042,0450,0048,+,01700,     ,     , ,   ,    ,   ,TPG,WI,D, ,A,0, ,S;
APPCH:030,D,D04-Z, ,TPG,WI,D, ,V  M, ,   ,CF, ,TPG,WI,D, ,      ,0000,0000,0450,0042, ,00427,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D04-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0450,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D04-Z, ,TPG,WI,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D04-Z, ,TPG,WI,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2150,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R04-Y,JUNHA,JUNHA,WI,E,A,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04-Y,JUNHA,OMDIM,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:030,A,R04-Y,JUNHA,SAREB,WI,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:040,A,R04-Y,JUNHA,GUSOM,WI,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,R,R04-Y, ,GUSOM,WI,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,13000,-,210,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04-Y, ,ATNIN,WI,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0430,0050,+,01700,     ,     , ,   ,    ,   ,WIDN,WI,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04-Y, ,RW04,WI,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0430,0052, ,00088,     ,     , ,   ,-290,   , , , , , ,B,J,S;
APPCH:040,R,R04-Y, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,0430,    ,+,01000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R04-Y, ,JUNHA,WI,E,A,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:060,R,R04-Y, ,JUNHA,WI,E,A,EE H,L,010,HM, , , , , ,      ,    ,    ,1860,T010,+,02500,     ,     ,-,210,    ,   , , , , , ,B,J,S;
APPCH:010,A,R04-Z,TUSPI,TUSPI,WI,E,A,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R04-Z,TUSPI,GUSOM,WI,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R04-Z, ,GUSOM,WI,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,02300,     ,13000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R04-Z, ,ATNIN,WI,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0430,0050,+,01700,     ,     , ,   ,    ,   ,WIDN,WI,P,A, ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R04-Z, ,RW04,WI,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0430,0052, ,00088,     ,     , ,   ,-290,   , , , , , ,B,J,S;
APPCH:040,R,R04-Z, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,0430,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R04-Z, ,TUSPI,WI,E,A,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R04-Z, ,TUSPI,WI,E,A,EE H,R,010,HM, , , , , ,      ,    ,    ,3500,T010, ,     ,     ,     ,-,220,    ,   , , , , , ,B,J,S;
RWY:RW04 ,+0480,      ,00038, ,    , ,   ;N00545983,E104313566,0000;
RWY:RW22 ,-0480,      ,00078, ,    , ,   ;N00554863,E104322092,1476;
