APPCH:040,T,T10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0940,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T10, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,2850,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T10, ,GILMA,LE,E,A,E C , ,   ,CF, ,AOG,LE,D, ,      ,2400,0120,2400,0090, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T10, ,GILMA,LE,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0600,0050,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T28,AOG47,AOG47,LE,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T28,AOG47,AOG26,LE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T28,AOG47,D105R,LE,P,C,E  B, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T28,AOG47,PARUI,LE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T28,PARUI,PARUI,LE,E,A,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T28,PARUI,PARUI,LE,E,A,EE H,L,   ,HF, , , , , ,      ,    ,    ,2850,0050,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T28, ,PARUI,LE,E,A,E CF, ,   ,IF, ,AOG,LE,D, ,      ,1050,0070,    ,    ,+,02000,     ,     , ,   ,    ,   ,AOG,LE,D, ,A,0,D,S;
APPCH:025,T,T28, ,26TAC,LE,P,C,E S , ,   ,CF, ,AOG,LE,D, ,      ,1050,0026,2850,0044,+,00620,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,T,T28, ,MT28,LE,P,C,E  M, ,   ,CF, ,AOG,LE,D, ,      ,1050,0018,2850,0008, ,00353,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T28, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2850,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T28, ,AOG,LE,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T28, ,PARUI,LE,E,A,E C , ,   ,CF, ,VJF,LE,D, ,      ,3347,0254,1050,0070, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T28, ,PARUI,LE,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2850,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
RWY:RW10 ,     ,      ,00064, ,IAOG,1,   ;N36384993,W006221186,0000;
RWY:RW28 ,     ,      ,00062, ,    , ,   ;N36383558,W006194440,0000;
