SID:030,2,SEBBY3, ,DAG,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SKWRL2,RW24B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SKWRL2,RW24B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SKWRL2,RW24B,RCKYY,K2,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SKWRL2,RW25B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SKWRL2,RW25B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SKWRL2,RW25B,RCKYY,K2,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SKWRL2, ,RCKYY,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,SKWRL2, ,SKWRL,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:010,6,SKWRL2,GMN,SKWRL,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000,-,230,    ,   , , , , , , , , ;
SID:020,6,SKWRL2,GMN,BULLL,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SKWRL2,GMN,OROSZ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SKWRL2,GMN,GMN,K2,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SKWRL2,VALEY,SKWRL,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000,-,230,    ,   , , , , , , , , ;
SID:020,6,SKWRL2,VALEY,NTSHA,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SKWRL2,VALEY,VALEY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SLI8,RW06B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0710,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SLI8,RW06B,SLI,K2,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SLI8,RW07B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0710,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SLI8,RW07B,SLI,K2,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SLI8,RW24B, , , , ,    , ,   ,VR, ,SMO,K2,D, ,      ,1540,    ,2510,    ,-,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SLI8,RW24B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SLI8,RW24B,SLI,K2,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SLI8,RW25B, , , , ,    , ,   ,VR, ,SMO,K2,D, ,      ,1540,    ,2510,    ,-,03000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SLI8,RW25B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,2010,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,SLI8,RW25B,SLI,K2,D, ,VE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,STHBY1,RW24L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2510,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,4,STHBY1,RW24L,DSTAR,K2,P,C,E   , ,   ,CF, ,EDW,K2,D, ,      ,1985,0737,1900,0015,-,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,STHBY1,RW24L,KYLOW,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,STHBY1,RW24R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2510,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,4,STHBY1,RW24R,DSTAR,K2,P,C,E   , ,   ,CF, ,EDW,K2,D, ,      ,1985,0737,1900,0016,-,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,STHBY1,RW24R,KYLOW,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,STHBY1,RW25L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2510,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,4,STHBY1,RW25L,EWOKK,K2,P,C,E   , ,   ,CF, ,EDW,K2,D, ,      ,1981,0743,1960,0015,-,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,STHBY1,RW25L,KYLOW,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,STHBY1,RW25R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2510,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,4,STHBY1,RW25R,EWOKK,K2,P,C,E   , ,   ,CF, ,EDW,K2,D, ,      ,1981,0743,1960,0017,-,03000,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,4,STHBY1,RW25R,KYLOW,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,STHBY1, ,KYLOW,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,5,STHBY1, ,HSOLO,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,STHBY1, ,STHBY,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,STHBY1,BEALE,STHBY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,6,STHBY1,BEALE,HOLTZ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,STHBY1,BEALE,OSHNN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,STHBY1,BEALE,CAHIL,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,STHBY1,BEALE,ZOOMM,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,STHBY1,BEALE,SEBBY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,STHBY1,BEALE,PLAYY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,STHBY1,BEALE,ARCUS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,6,STHBY1,BEALE,YELAH,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,6,STHBY1,BEALE,WYZEE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:110,6,STHBY1,BEALE,BEALE,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,STHBY1,CLEEE,STHBY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,6,STHBY1,CLEEE,HOLTZ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,STHBY1,CLEEE,DOTSS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,STHBY1,CLEEE,EYEDL,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,STHBY1,CLEEE,HOMER,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,STHBY1,CLEEE,CLEEE,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,STHBY1,CNERY,STHBY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,6,STHBY1,CNERY,HOLTZ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,STHBY1,CNERY,DOTSS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,STHBY1,CNERY,WIILD,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,STHBY1,CNERY,BLCKD,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,STHBY1,CNERY,CSTWY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,STHBY1,CNERY,CNERY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,STHBY1,MISEN,STHBY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,6,STHBY1,MISEN,HOLTZ,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,STHBY1,MISEN,OSHNN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,STHBY1,MISEN,CAHIL,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,STHBY1,MISEN,ZOOMM,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,STHBY1,MISEN,SEBBY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,STHBY1,MISEN,PLAYY,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,6,STHBY1,MISEN,ARCUS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,6,STHBY1,MISEN,YELAH,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:100,6,STHBY1,MISEN,MISEN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,STHBY1,OTAYY,STHBY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,6,STHBY1,OTAYY,TANNN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,STHBY1,OTAYY,NNICE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,STHBY1,OTAYY,PNDAH,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,STHBY1,OTAYY,OTAYY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,STHBY1,TCATE,STHBY,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KLAX,K2,P,A, , , , ;
SID:020,6,STHBY1,TCATE,TANNN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,15000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,STHBY1,TCATE,NNICE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,STHBY1,TCATE,PNDAH,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,STHBY1,TCATE,TCATE,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SUMMR2,RW24L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SUMMR2,RW24L,DLREY,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SUMMR2,RW24L,ENNEY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SUMMR2,RW24L,NAANC,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SUMMR2,RW24L,DARRK,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,SUMMR2,RW24L,SUMMR,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SUMMR2,RW24R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SUMMR2,RW24R,FABRA,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SUMMR2,RW24R,ENNEY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SUMMR2,RW24R,NAANC,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SUMMR2,RW24R,DARRK,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,SUMMR2,RW24R,SUMMR,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SUMMR2,RW25L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SUMMR2,RW25L,HIIPR,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SUMMR2,RW25L,EVOSE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SUMMR2,RW25L,MKGEE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SUMMR2,RW25L,DARRK,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,SUMMR2,RW25L,SUMMR,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SUMMR2,RW25R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2510,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SUMMR2,RW25R,DOCKR,K2,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SUMMR2,RW25R,EVOSE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SUMMR2,RW25R,MKGEE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SUMMR2,RW25R,DARRK,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,4,SUMMR2,RW25R,SUMMR,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SUMMR2,DINTY,SUMMR,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SUMMR2,DINTY,OLOFF,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SUMMR2,DINTY,RIZIN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SUMMR2,DINTY,OINGO,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SUMMR2,DINTY,DINTY,P,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SUMMR2,FICKY,SUMMR,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SUMMR2,FICKY,BNANO,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SUMMR2,FICKY,DONKS,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SUMMR2,FICKY,FICKY,K2,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SUMMR2,MCKEY,SUMMR,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SUMMR2,MCKEY,OLOFF,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SUMMR2,MCKEY,RIZIN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SUMMR2,MCKEY,MCKEY,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SUMMR2,RIZIN,SUMMR,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SUMMR2,RIZIN,OLOFF,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SUMMR2,RIZIN,RIZIN,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SUMMR2,SCTRR,SUMMR,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SUMMR2,SCTRR,OLOFF,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SUMMR2,SCTRR,RIZIN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SUMMR2,SCTRR,TESEA,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SUMMR2,SCTRR,SCTRR,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SUMMR2,STOKD,SUMMR,K2,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SUMMR2,STOKD,OLOFF,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SUMMR2,STOKD,RIZIN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,SUMMR2,STOKD,SPLNT,K2,E,A,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,SUMMR2,STOKD,STOKD,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SXC8,RW06B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0710,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SXC8,RW06B,SXC,K2,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,SXC8,RW07B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0710,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,SXC8,RW07B,SXC,K2,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TRTON2,RW06B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,TRTON2,RW06B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,TRTON2,RW06B,TRTON,K2,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,TRTON2,RW07B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0710,    ,+,00640,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:015,4,TRTON2,RW07B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0710,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,TRTON2,RW07B,TRTON,K2,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TRTON2, ,TRTON,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,TRTON2, ,DARRK,K2,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,6,TRTON2,DINTY,DARRK,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,12000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,6,TRTON2,DINTY,FIXIT,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,TRTON2,DINTY,IKAYE,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,TRTON2,DINTY,RIZIN,K2,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
