SID:010,6,PUMS3C,TISVA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS3C,TISVA,TISVA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS3C,UKENU,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS3C,UKENU,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS3C,UKENU,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS3C,UKENU,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS3C,UKENU,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS3C,UKENU,UKENU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,PUMS4A,RW02R, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0200,    ,+,00500,     ,07000, ,   ,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,5,PUMS4A,RW02R,MALDU,SB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,PUMS4A,RW02R,UBMIG,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,PUMS4A,RW02R,PUMSO,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,ADA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,ADA,ADA,SB,D, ,VEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,DAKDA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,DAKDA,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS4A,DAKDA,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS4A,DAKDA,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS4A,DAKDA,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS4A,DAKDA,DAKDA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,IMBAP,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,IMBAP,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS4A,IMBAP,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS4A,IMBAP,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS4A,IMBAP,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS4A,IMBAP,IMBAP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,ISRIN,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,ISRIN,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS4A,ISRIN,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS4A,ISRIN,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS4A,ISRIN,ISRIN,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,MUDKA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,MUDKA,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS4A,MUDKA,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS4A,MUDKA,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS4A,MUDKA,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS4A,MUDKA,TOSAT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,6,PUMS4A,MUDKA,MUDKA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,TISVA,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,TISVA,TISVA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,PUMS4A,UKENU,PUMSO,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,SBRJ,SB,P,A,B, , , ;
SID:020,6,PUMS4A,UKENU,BUSVO,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,PUMS4A,UKENU,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,PUMS4A,UKENU,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL230,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,6,PUMS4A,UKENU,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,6,PUMS4A,UKENU,UKENU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PUMS4B,RW02R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0200,    ,+,00500,     ,07000, ,   ,    ,   ,PCX,SB,D, , , , , ;
SID:020,2,PUMS4B,RW02R,MALDU,SB,P,C,E   , ,   ,CF, ,CXI,SB,D, ,      ,1319,0126,1080,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PUMS4B,RW02R,UBMIG,SB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PUMS4B,RW02R,PUMSO,SB,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,3,PUMS4B,ADA,PUMSO,SB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,PCX,SB,D, , , , , ;
SID:020,3,PUMS4B,ADA,ADA,SB,D, ,VEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,PUMS4B,ISRIN,PUMSO,SB,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000,-,210,    ,   ,PCX,SB,D, , , , , ;
SID:020,3,PUMS4B,ISRIN,BUSVO,SB,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,PUMS4B,ISRIN,PCX,SB,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,PUMS4B,ISRIN,ISRIN,SB,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ASAL1A,KEVUN,KEVUN,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ASAL1A,KEVUN,RJ313,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ASAL1A,KEVUN,RJ307,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ASAL1A,KEVUN,RJ021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ASAL1A,KEVUN,RJ308,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ASAL1A,KEVUN,ASALU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ASAL1A,TOKIM,TOKIM,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL230,     ,     ,-,250,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ASAL1A,TOKIM,KOSRU,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ASAL1A,TOKIM,GETVU,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ASAL1A,TOKIM,GIMPI,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ASAL1A,TOKIM,RJ017,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ASAL1A,TOKIM,SCR,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,ASAL1A,TOKIM,ASALU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ASAL1A,RW02R,ASALU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,6,ASAL1A,RW02R,GELUT,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ASAL1A,RW20L,ASALU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,6,ASAL1A,RW20L,GELUT,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ASAL1B,KEVUN,KEVUN,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ASAL1B,KEVUN,RJ313,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ASAL1B,KEVUN,RJ307,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ASAL1B,KEVUN,RJ021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ASAL1B,KEVUN,RJ308,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ASAL1B,KEVUN,ASALU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ASAL1B,TOKIM,TOKIM,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL230,     ,     ,-,250,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ASAL1B,TOKIM,KOSRU,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ASAL1B,TOKIM,GETVU,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ASAL1B,TOKIM,GIMPI,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ASAL1B,TOKIM,RJ017,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ASAL1B,TOKIM,SCR,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,ASAL1B,TOKIM,ASALU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASAL1B,RW02R,ASALU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,5,ASAL1B,RW02R,RJ312,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ASAL1B,RW02R,RJ311,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASAL1B,RW02R,MOVGI,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ASAL1C,KEVUN,KEVUN,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ASAL1C,KEVUN,RJ313,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ASAL1C,KEVUN,RJ307,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL090,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ASAL1C,KEVUN,RJ021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ASAL1C,KEVUN,RJ308,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ASAL1C,KEVUN,ASALU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ASAL1C,TOKIM,TOKIM,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL230,     ,     ,-,250,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ASAL1C,TOKIM,KOSRU,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,ASAL1C,TOKIM,GETVU,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,ASAL1C,TOKIM,GIMPI,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,ASAL1C,TOKIM,RJ017,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,ASAL1C,TOKIM,SCR,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,4,ASAL1C,TOKIM,ASALU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASAL1C,RW20B,ASALU,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,5,ASAL1C,RW20B,RJ312,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ASAL1C,RW20B,RJ314,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASAL1C,RW20B,RJ316,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,ASAL1C,RW20B,EVRIR,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MAKT1B,RW20B,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,5,MAKT1B,RW20B,VUDAV,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MAKT1B,RW20B,RJ707,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MAKT1B,RW20B,MAKTI,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,MAKT1B,RW20B,EVRIR,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,MAKT2A,KOLBI,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,MAKT2A,KOLBI,VUDAV,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,MAKT2A,KOLBI,RJ707,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,MAKT2A,KOLBI,MAKTI,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MAKT2A,RW02B,MAKTI,SB,P,C,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,5,MAKT2A,RW02B,MOVGI,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ROPA1A,AKNUB,AKNUB,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ROPA1A,AKNUB,ROPAS,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ROPA1A,KOLBI,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,ROPA1A,KOLBI,ROPAS,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ROPA1A,RW02R,ROPAS,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,6,ROPA1A,RW02R,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ROPA1A,RW02R,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ROPA1A,RW02R,RJ021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ROPA1A,RW02R,RJ308,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,ROPA1A,RW02R,ASALU,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,ROPA1A,RW02R,GELUT,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,ROPA1A,RW20L,ROPAS,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,6,ROPA1A,RW20L,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,ROPA1A,RW20L,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,ROPA1A,RW20L,RJ021,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,6,ROPA1A,RW20L,RJ308,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,ROPA1A,RW20L,ASALU,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,6,ROPA1A,RW20L,GELUT,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SINA1A,MCA,MCA,SB,D, ,V CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,4,SINA1A,MCA,SINAG,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SINA1A,RW02B,SINAG,SB,P,C,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:015,5,SINA1A,RW02B,UMDED,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,SINA1A,RW02B,TOLOM,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SINA1A,RW02B,POPSU,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,SINA1B,RW20B,MCA,SB,D, ,V CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBRJ,SB,P,A,C, , , ;
STAR:020,5,SINA1B,RW20B,SINAG,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,SINA1B,RW20B,UMDED,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
