SID:050,6,UTMI1A,ENSOD,ENSOD,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTMI1A,IMBAP,UTMIP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SBGL,SB,P,A, , , , ;
SID:015,6,UTMI1A,IMBAP,GL054,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,UTMI1A,IMBAP,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,UTMI1A,IMBAP,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,UTMI1A,IMBAP,IMBAP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTMI1A,ISRIN,UTMIP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SBGL,SB,P,A, , , , ;
SID:015,6,UTMI1A,ISRIN,GL054,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,UTMI1A,ISRIN,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,UTMI1A,ISRIN,ISRIN,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTMI1A,TISVA,UTMIP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SBGL,SB,P,A, , , , ;
SID:015,6,UTMI1A,TISVA,PCX,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,UTMI1A,TISVA,TISVA,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTMI1A,UKENU,UTMIP,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07000, ,   ,    ,   ,SBGL,SB,P,A, , , , ;
SID:015,6,UTMI1A,UKENU,GL054,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,6,UTMI1A,UKENU,ASKAV,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,UTMI1A,UKENU,ISRIN,SB,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,UTMI1A,UKENU,UKENU,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DIVR1A,ADA,ADA,SB,D, ,V C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,DIVR1A,ADA,DIVRO,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DIVR1A,MOLSU,MOLSU,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,DIVR1A,MOLSU,GL034,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,DIVR1A,MOLSU,DIVRO,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DIVR1A, ,DIVRO,SB,P,C,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,DIVR1A, ,GL036,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,DIVR1A,RW28,GL036,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,6,DIVR1A,RW28,KETUX,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,DIVR1A,RW33,GL036,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,6,DIVR1A,RW33,KETUX,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,DIVR1A,RW33,OPSID,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,DIVR1A,RW33,OPSID,SB,E,A,EE  , ,010,FM, ,CXI,SB,D, ,      ,1261,0125,1500,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DIVR1B,ADA,ADA,SB,D, ,V C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,DIVR1B,ADA,DIVRO,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DIVR1B,MOLSU,MOLSU,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,DIVR1B,MOLSU,GL034,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,DIVR1B,MOLSU,DIVRO,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DIVR1B, ,DIVRO,SB,P,C,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,DIVR1B, ,GL036,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DIVR1B, ,KETUX,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,6,DIVR1B,RW33,KETUX,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:030,6,DIVR1B,RW33,VURUK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,DIVR1B,RW33,VURUK,SB,P,C,EE  ,L,010,FM, ,CXI,SB,D, ,      ,0943,0111,1500,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,IVTA2A,MAVGU,MAVGU,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,IVTA2A,MAVGU,OBDEL,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,IVTA2A,MAVGU,IVREV,SB,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL250,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,IVTA2A,MAVGU,VAKUB,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,IVTA2A,MEBGA,MEBGA,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,IVTA2A,MEBGA,KOSRU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,IVTA2A,MEBGA,PAI,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,IVTA2A,MEBGA,VAKUB,SB,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IVTA2A,RW33,VAKUB,SB,P,C,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,IVTA2A,RW33,GL033,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,IVTA2A,RW33,IVTAL,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,IVTA2A,RW33,VURUK,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,IVTA2A,RW33,VURUK,SB,P,C,EE  , ,010,FM, ,CXI,SB,D, ,      ,0953,0111,1500,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,MEBG1A, ,MEBGA,SB,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,MEBG1A, ,KOSRU,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,MEBG1A, ,PAI,SB,D, ,V   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,MEBG1A, ,GL021,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,MEBG1A,RW10,GL021,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,6,MEBG1A,RW10,UTBOM,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,MEBG1A,RW10,ALMOS,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,MEBG1A,RW10,ALMOS,SB,P,C,EE  ,R,010,FM, ,CXI,SB,D, ,      ,3187,0136,2750,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,MEBG1A,RW15,GL021,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,6,MEBG1A,RW15,UTBOM,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1A,AKNUB,AKNUB,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1A,AKNUB,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE1A,AKNUB,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE1A,AKNUB,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE1A,AKNUB,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE1A,AKNUB,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1A,KOLBI,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1A,KOLBI,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE1A,KOLBI,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE1A,KOLBI,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE1A,KOLBI,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE1A,KOLBI,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1A,VUREP,VUREP,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1A,VUREP,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PABE1A,RW10,PABEB,SB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,PABE1A,RW10,VUSRA,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PABE1A,RW10,GL041,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PABE1A,RW10,BITOX,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1B,AKNUB,AKNUB,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1B,AKNUB,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE1B,AKNUB,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE1B,AKNUB,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE1B,AKNUB,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE1B,AKNUB,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1B,KOLBI,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1B,KOLBI,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE1B,KOLBI,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE1B,KOLBI,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE1B,KOLBI,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE1B,KOLBI,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1B,VUREP,VUREP,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1B,VUREP,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PABE1B,RW15,PABEB,SB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,PABE1B,RW15,GL039,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PABE1B,RW15,GL071,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PABE1B,RW15,EGDUT,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,PABE1B,RW15,EGDUT,SB,P,C,EE  ,L,010,FM, ,CXI,SB,D, ,      ,3017,0168,3300,    ,+,06400,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1D,AKNUB,AKNUB,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1D,AKNUB,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE1D,AKNUB,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE1D,AKNUB,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE1D,AKNUB,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE1D,AKNUB,PABEB,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1D,KOLBI,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1D,KOLBI,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE1D,KOLBI,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE1D,KOLBI,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE1D,KOLBI,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE1D,KOLBI,PABEB,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE1D,VUREP,VUREP,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE1D,VUREP,PABEB,SB,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PABE1D, ,PABEB,SB,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,PABE1D, ,GL039,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PABE1D, ,GL071,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PABE1D, ,TEPOL,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,PABE1D, ,IVTAL,SB,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,PABE1D,RW28,IVTAL,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,6,PABE1D,RW28,SEDBU,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,PABE1D,RW28,SEDBU,SB,P,C,EE  , ,010,FM, ,CXI,SB,D, ,      ,0711,0142,1000,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,PABE1D,RW33,IVTAL,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,6,PABE1D,RW33,OPSID,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,PABE1D,RW33,OPSID,SB,E,A,EE  , ,010,FM, ,CXI,SB,D, ,      ,1261,0125,1500,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE3C,AKNUB,AKNUB,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE3C,AKNUB,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE3C,AKNUB,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE3C,AKNUB,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE3C,AKNUB,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE3C,AKNUB,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE3C,KOLBI,KOLBI,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE3C,KOLBI,ROPAS,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL280,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,PABE3C,KOLBI,ILTIT,SB,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,PABE3C,KOLBI,KABUK,SB,E,A,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,4,PABE3C,KOLBI,WJ001,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,4,PABE3C,KOLBI,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PABE3C,VUREP,VUREP,SB,E,A,E CH, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,4,PABE3C,VUREP,PABEB,SB,E,A,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PABE3C,RW33,PABEB,SB,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   ,SBGL,SB,P,A, , , , ;
STAR:020,5,PABE3C,RW33,GL039,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,PABE3C,RW33,GL071,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,PABE3C,RW33,TEPOL,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,PABE3C,RW33,IVTAL,SB,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
