STAR:030,4,HUNT2A,NIT1C,HUNTA,VV,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,HUNT2A,RW02B,HUNTA,VV,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:020,5,HUNT2A,RW02B,CR026,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,HUNT2A,RW02B,CR025,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,HUNT2A,RW02B,CR021,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,HUNT2B,NIT1D,NITOM,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:020,4,HUNT2B,NIT1D,LIGUN,VV,P,C,E  H, ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,HUNT2B,NIT1D,HUNTA,VV,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,HUNT2B,RW20B,HUNTA,VV,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,-,07000,     ,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:020,5,HUNT2B,RW20B,CR201,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NHAT1A,ALL,NHATA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,NHAT1A,ALL,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NHAT1C,RW02L,NHATA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,NHAT1C,RW02L,D356H,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NHAT1C,RW02L,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PANC1A,ALL,PANCA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,PANC1A,ALL,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,PANC1C,RW02L,PANCA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,PANC1C,RW02L,D256H,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PANC1C,RW02L,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,PANL1B,CHU1B,CHUTU,VV,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:020,4,PANL1B,CHU1B,PANLU,VV,P,C,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,09000,07000,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,PANL1B,RW20B,PANLU,VV,P,C,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    ,B,09000,07000,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:030,5,PANL1B,RW20B,CR209,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,PHUS1A,ALL,PHUSA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,PHUS1A,ALL,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,PHUS1C,RW02L,PHUSA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,PHUS1C,RW02L,D063H,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,PHUS1C,RW02L,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,SOTE1A,BID1A,BIDAM,VV,E,A,E  H, ,010,IF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:020,4,SOTE1A,BID1A,SOTEN,VV,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,SOTE1A,RW02B,SOTEN,VV,E,A,E C , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,VVCR,VV,P,A, , , , ;
STAR:030,5,SOTE1A,RW02B,CR027,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,SOTE1A,RW02B,CR025,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,SOTE1A,RW02B,CR021,VV,P,C,EE H, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SUID1A,ALL,SUIDA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:020,2,SUID1A,ALL,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SUID1C,RW02L,SUIDA,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,10000, ,   ,    ,   ,CRA,VV,D, , , , , ;
STAR:030,2,SUID1C,RW02L,D228H,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SUID1C,RW02L,CRA,VV,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D02L,CRA,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05300,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D02L,CRA,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,1870,0080,+,02790,     ,     ,-,165,    ,   , , , , , ,0, ,S;
APPCH:030,A,D02L,CRA,FF02L,VV,P,C,EE  ,R,   ,CF,Y,CRA,VV,D, ,      ,2030,0080,0230,0010,+,02790,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D02L, ,FF02L,VV,P,C,E  F, ,   ,IF, ,CRA,VV,D, ,      ,2030,0080,    ,    ,+,02790,     ,10000, ,   ,    ,   ,CRA,VV,D, , ,0, ,S;
APPCH:030,D,D02L, ,MA02L,VV,P,C,E  M, ,   ,CF, ,CRA,VV,D, ,      ,2030,0027,0230,0053, ,00840,     ,     , ,   ,-349,   , , , , , ,0, ,S;
APPCH:040,D,D02L, ,CRA,VV,D, ,V M , ,   ,CF, ,CRA,VV,D, ,      ,0000,0000,0230,0027, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D02L, , , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0230,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D02L, ,CRA,VV,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,05300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D02L, ,CRA,VV,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,1870,T010,+,05300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20LY,CRA1,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20LY,CRA1,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,0430,0125,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20LY,CRA1,CF20L,VV,P,C,EE B,L,   ,CF,Y,CRA,VV,D, ,      ,0201,0125,2000,0010,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20LY,CRA2,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20LY,CRA2,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,0270,0125,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20LY,CRA2,CF20L,VV,P,C,EE B,L,   ,CF,Y,CRA,VV,D, ,      ,0201,0125,2000,0010,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20LY,KARAN,KARAN,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20LY,KARAN,D356Q,VV,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20LY,KARAN, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1760,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D20LY,KARAN,D020O,VV,P,C,E   ,R,   ,AF, ,CRA,VV,D, ,      ,0200,0145,3560,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D20LY,KARAN,CF20L,VV,P,C,EE B, ,   ,CF, ,CRA,VV,D, ,      ,0201,0125,2000,0020,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20LY, ,CF20L,VV,P,C,E  I, ,   ,IF, ,CRA,VV,D, ,      ,0201,0125,    ,    ,+,03200,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20LY, ,FS20L,VV,P,C,E  F, ,   ,CF, ,CRA,VV,D, ,      ,0200,0073,2000,0052,+,02140,     ,     , ,   ,    ,   ,CRA,VV,D, , ,0, ,S;
APPCH:030,D,D20LY, ,MS20L,VV,P,C,E  M, ,   ,CF, ,CRA,VV,D, ,      ,0200,0028,2000,0045, ,00704,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20LY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2000,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20LY, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20LY, ,CR223,VV,P,C,E   , ,   ,CF, ,CRA,VV,D, ,      ,1199,0216,1200,0150, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D20LY, ,CR223,VV,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3000,T010, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RX,CR223,CR223,VV,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RX,CR223,CR201,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20RX,CR223,KETNO,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20RX, ,KETNO,VV,P,C,E  I, ,   ,IF, ,CRA,VV,D, ,      ,0156,0118,    ,    ,+,03000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20RX, ,FF20R,VV,P,C,E  F, ,   ,CF, ,CRA,VV,D, ,      ,0160,0078,1960,0040,+,02240,     ,     , ,   ,    ,   ,CRA,VV,D, , ,0, ,S;
APPCH:030,D,D20RX, ,MA20R,VV,P,C,E  M, ,   ,CF, ,CRA,VV,D, ,      ,0160,0028,1960,0050, ,00662,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20RX, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20RX, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20RX, ,CR223,VV,P,C,E   , ,   ,CF, ,CRA,VV,D, ,      ,1199,0216,1200,0150, ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D20RX, ,CR223,VV,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3370,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RY,CRA1,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RY,CRA1,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,0400,0125,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20RY,CRA1,CS20R,VV,P,C,EE B,L,   ,CF,Y,CRA,VV,D, ,      ,0170,0125,1970,0010,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RY,CRA2,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RY,CRA2,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,0240,0125,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20RY,CRA2,CS20R,VV,P,C,EE B,L,   ,CF,Y,CRA,VV,D, ,      ,0170,0125,1970,0010,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RY,KARAN,KARAN,VV,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RY,KARAN,D356Q,VV,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D20RY,KARAN, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1760,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:040,A,D20RY,KARAN,D017O,VV,P,C,E   ,R,   ,AF, ,CRA,VV,D, ,      ,0170,0145,3560,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,A,D20RY,KARAN,CS20R,VV,P,C,EE B, ,   ,CF, ,CRA,VV,D, ,      ,0170,0125,1970,0020,+,03200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20RY, ,CS20R,VV,P,C,E  I, ,   ,IF, ,CRA,VV,D, ,      ,0170,0125,    ,    ,+,03200,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20RY, ,FS20R,VV,P,C,E  F, ,   ,CF, ,CRA,VV,D, ,      ,0170,0078,1970,0047,+,02250,     ,     , ,   ,    ,   ,CRA,VV,D, , ,0, ,S;
APPCH:030,D,D20RY, ,MS20R,VV,P,C,E  M, ,   ,CF, ,CRA,VV,D, ,      ,0170,0028,1970,0050, ,00662,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20RY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1970,    ,+,02000,     ,     ,-,210,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20RY, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20RY, ,CR223,VV,P,C,E   , ,   ,CF, ,CRA,VV,D, ,      ,1199,0216,1200,0150, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D20RY, ,CR223,VV,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3000,T010, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RZ,CR201,CR201,VV,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RZ,CR201,KETNO,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RZ,CR202,CR202,VV,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RZ,CR202,KETNO,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D20RZ,CR209,CR209,VV,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D20RZ,CR209,KETNO,VV,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D20RZ, ,KETNO,VV,P,C,E  I, ,   ,IF, ,CRA,VV,D, ,      ,0156,0118,    ,    ,+,03000,     ,10000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D20RZ, ,FF20R,VV,P,C,E  F, ,   ,CF, ,CRA,VV,D, ,      ,0160,0078,1960,0040,+,02240,     ,     , ,   ,    ,   ,CRA,VV,D, , ,0, ,S;
APPCH:030,D,D20RZ, ,MA20R,VV,P,C,E  M, ,   ,CF, ,CRA,VV,D, ,      ,0160,0028,1960,0050, ,00662,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D20RZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D20RZ, , , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D20RZ, ,CR223,VV,P,C,E   , ,   ,CF, ,CRA,VV,D, ,      ,1199,0216,1200,0150, ,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D20RZ, ,CR223,VV,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,3370,T010,+,04000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I02LX,CR220,CR220,VV,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,10000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:015,A,I02LX,CR220,CR021,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I02LX,CR220,CR022,VV,P,C,EE B, ,010,TF, ,ICR,VV,P,I,      ,    ,    ,    ,    ,+,02600,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I02LX, ,CR022,VV,P,C,E  I, ,   ,IF, ,ICR,VV,P,I,      ,1999,0108,    ,    ,J,02600,02215,10000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I02LX, ,CR023,VV,P,C,E  F, ,   ,CF, ,ICR,VV,P,I,      ,1999,0075,0200,0033,H,02215,02215,     , ,   ,-350,   ,VVCR,VV,P,A, ,0,N,S;
APPCH:030,I,I02LX, ,RW02L,VV,P,G,GY M, ,   ,CF, ,ICR,VV,P,I,      ,1998,0018,0200,0057, ,00074,     ,     , ,   ,-350,   , , , , , ,0,N,S;
APPCH:040,I,I02LX, ,CR218,VV,P,C,E M , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I02LX, ,CR219,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I02LX, ,CR220,VV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I02LX, ,CR220,VV,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,2310,T010,+,04000,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:010,A,I02LY,CRA1,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I02LY,CRA1,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,1840,0195,+,05900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I02LY,CRA1,D200T,VV,P,C,E   ,R,   ,CF,Y,CRA,VV,D, ,      ,2000,0195,0200,0010,+,05900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I02LY,CRA1,D200P,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I02LY,CRA1,D200M,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,I02LY,CRA1,D200K,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,I02LY,CRA1,CI02L,VV,P,C,EE  , ,   ,CF, ,ICR,VV,P,I,      ,1999,0091,0200,0039,+,02220,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I02LY,CRA2,CRA,VV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I02LY,CRA2,CRA,VV,D, ,V   , ,   ,FD, ,CRA,VV,D, ,      ,0000,0000,1940,0195,+,05900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I02LY,CRA2,D200T,VV,P,C,E   ,R,   ,CF,Y,CRA,VV,D, ,      ,2000,0195,0200,0010,+,05900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I02LY,CRA2,D200P,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I02LY,CRA2,D200M,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,I02LY,CRA2,D200K,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,I02LY,CRA2,CI02L,VV,P,C,EE  , ,   ,CF, ,ICR,VV,P,I,      ,1999,0091,0200,0039,+,02220,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I02LY,D227W,D227W,VV,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I02LY,D227W, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0470,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I02LY,D227W,D221U,VV,P,C,E   ,L,   ,AF, ,CRA,VV,D, ,      ,2210,0210,2270,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I02LY,D227W,D200U,VV,P,C,E   ,L,   ,AF, ,CRA,VV,D, ,      ,2000,0210,2210,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I02LY,D227W,D200T,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05900,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,I02LY,D227W,D200P,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,I02LY,D227W,D200M,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04100,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,I02LY,D227W,D200K,VV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,I02LY,D227W,CI02L,VV,P,C,EE  , ,   ,CF, ,ICR,VV,P,I,      ,1999,0091,0200,0039,+,02220,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I02LY,D255W,D255W,VV,P,C,E CA, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07500,     ,10000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I02LY,D255W, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0750,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I02LY,D255W,D221U,VV,P,C,E   ,L,   ,AF, ,CRA,VV,D, ,      ,2210,0210,2550,    ,+,06500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
