APPCH:060,I,I08R, ,OPT,LR,D, ,V   , ,   ,CF, ,OPT,LR,D, ,      ,0000,0000,0810,0150, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I08R, ,OPT,LR,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2610,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I26L, ,LEVTA,LR,E,A,E  I, ,   ,IF, ,IOE,LR,P,I,      ,0789,0146,    ,    ,J,02500,02500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I26L, ,FF26L,LR,P,C,E  F, ,   ,CF, ,IOE,LR,P,I,      ,0789,0096,2590,0050,H,02500,02500,     , ,   ,-270,   ,LROP,LR,P,A, ,0,D,S;
APPCH:030,I,I26L, ,RW26L,LR,P,G,G  M, ,   ,CF, ,IOE,LR,P,I,      ,0789,0021,2590,0075, ,00352,     ,     , ,   ,-270,   , , , , , ,0,D,S;
APPCH:040,I,I26L, ,OPW,LR,D,B,E M , ,   ,CF, ,FLR,LR,D, ,      ,0689,0124,2590,0059,+,00720,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I26L, ,FLR,LR,D, ,V   , ,   ,CF, ,FLR,LR,D, ,      ,0000,0000,2490,0124, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I26L, ,FLR,LR,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0810,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I26R, ,RARIT,LR,E,A,E  I, ,   ,IF, ,IRR,LR,P,I,      ,0789,0145,    ,    ,J,02500,02500,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I26R, ,FF26R,LR,P,C,E  F, ,   ,CF, ,IRR,LR,P,I,      ,0789,0088,2590,0056,H,02500,02500,     , ,   ,-300,   ,LROP,LR,P,A, ,0,D,S;
APPCH:030,I,I26R, ,RW26R,LR,P,G,G  M, ,   ,CF, ,IRR,LR,P,I,      ,0789,0021,2590,0067, ,00357,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I26R, ,OTL,LR,D,B,E M , ,   ,CF, ,FLR,LR,D, ,      ,0665,0132,2590,0055,+,00720,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I26R, ,FLR,LR,D, ,V   , ,   ,CF, ,FLR,LR,D, ,      ,0000,0000,2470,0132, ,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I26R, ,FLR,LR,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0810,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,Q,Q08L, ,DILAS,LR,P,C,E  I, ,   ,IF, ,OTL,LR,D,B,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q08L, ,FF08L,LR,P,C,E  F, ,   ,CF, ,OTL,LR,D,B,      ,    ,    ,0790,0047,+,02500,     ,     , ,   ,    ,   ,LROP,LR,P,A, ,0, ,S;
APPCH:025,Q,Q08L, ,OTL,LR,D,B,E S , ,   ,CF, ,OTL,LR,D,B,      ,    ,    ,0790,0031,+,01510,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,Q,Q08L, ,LL,LR,D,B,E  M, ,   ,CF, ,OPT,LR,D, ,      ,    ,0210,0790,0031, ,00532,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q08L, ,OTR,LR,D,B,EYM , ,   ,CF, ,OPT,LR,D, ,      ,2640,0139,0790,0071, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q08L, ,OPT,LR,D, ,V   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q08L, ,OPT,LR,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2610,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q08R, ,OBELA,LR,P,C,E  I, ,   ,IF, ,OPW,LR,D,B,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q08R, ,FF08R,LR,P,C,E  F, ,   ,CF, ,OPW,LR,D,B,      ,    ,    ,0790,0033,+,02500,     ,     , ,   ,    ,   ,LROP,LR,P,A, ,0, ,S;
APPCH:025,Q,Q08R, ,OPW,LR,D,B,E S , ,   ,CF, ,OPW,LR,D,B,      ,    ,    ,0790,0035,+,01510,     ,     , ,   ,-270,   , , , , , ,0, ,S;
APPCH:030,Q,Q08R, ,MQ08R,LR,P,C,E  M, ,   ,CF, ,IOP,LR,D, ,      ,    ,0010,0790,0032, ,00597,     ,     , ,   ,-270,   , , , , , ,0, ,S;
APPCH:040,Q,Q08R, ,OPE,LR,D,B,E M , ,   ,CF, ,OPT,LR,D, ,      ,2611,0150,0790,0066,+,00720,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q08R, ,OPT,LR,D, ,V   , ,   ,CF, ,OPT,LR,D, ,      ,0000,0000,0810,0150, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q08R, ,OPT,LR,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,2610,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q26L, ,LEVTA,LR,E,A,E  I, ,   ,IF, ,OPE,LR,D,B,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q26L, ,FF26L,LR,P,C,E  F, ,   ,CF, ,OPE,LR,D,B,      ,    ,    ,2590,0050,+,02500,     ,     , ,   ,    ,   ,LROP,LR,P,A, ,0, ,S;
APPCH:025,Q,Q26L, ,OPE,LR,D,B,E S , ,   ,CF, ,OPE,LR,D,B,      ,    ,    ,2590,0036,+,01470,     ,     , ,   ,-270,   , , , , , ,0, ,S;
APPCH:030,Q,Q26L, ,MQ26L,LR,P,C,E  M, ,   ,CF, ,IOE,LR,D, ,      ,    ,0010,2590,0031, ,00585,     ,     , ,   ,-270,   , , , , , ,0, ,S;
APPCH:040,Q,Q26L, ,OPW,LR,D,B,E M , ,   ,CF, ,FLR,LR,D, ,      ,0689,0124,2590,0068,+,00720,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q26L, ,FLR,LR,D, ,V   , ,   ,CF, ,FLR,LR,D, ,      ,0000,0000,2490,0124, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,Q,Q26L, ,FLR,LR,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0810,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,Q,Q26R, ,RARIT,LR,E,A,E  I, ,   ,IF, ,OTR,LR,D,B,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,Q,Q26R, ,FF26R,LR,P,C,E  F, ,   ,CF, ,OTR,LR,D,B,      ,    ,    ,2590,0056,+,02500,     ,     , ,   ,    ,   ,LROP,LR,P,A, ,0, ,S;
APPCH:025,Q,Q26R, ,OTR,LR,D,B,E S , ,   ,CF, ,OTR,LR,D,B,      ,    ,    ,2590,0021,+,01840,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,Q,Q26R, ,RW26R,LR,P,G,G  M, ,   ,CF, ,IRR,LR,D, ,      ,    ,0002,2590,0046, ,00357,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,Q,Q26R, ,OTL,LR,D,B,E M , ,   ,CF, ,FLR,LR,D, ,      ,0665,0132,2590,0055,+,00720,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,Q,Q26R, ,FLR,LR,D, ,V   , ,   ,CF, ,FLR,LR,D, ,      ,0000,0000,2470,0132, ,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,Q,Q26R, ,FLR,LR,D, ,VE H,R,   ,HM, , , , , ,      ,    ,    ,0810,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
RWY:RW08L,     ,      ,00314, ,ILL ,2,   ;N44343584,E026050276,0000;
RWY:RW08R,     ,      ,00314, ,IOP ,3,   ;N44335278,E026043629,0000;
RWY:RW26L,     ,      ,00303, ,IOE ,1,   ;N44340469,E026071354,0000;
RWY:RW26R,     ,      ,00304, ,IRR ,1,   ;N44344773,E026073995,0000;
