SID:010,6,UTNO1A,ROMIK,UTNOR,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCN,SB,P,A,B, , , ;
SID:030,6,UTNO1A,ROMIK,ROMIK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,UTNO1B,RW27, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2680,    ,+,03000,     ,06000, ,   ,    ,   ,SBCN,SB,P,A,B, , , ;
SID:020,5,UTNO1B,RW27,UTNOR,SB,P,C,EE  ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTNO1B,DIGEP,UTNOR,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCN,SB,P,A,B, , , ;
SID:020,6,UTNO1B,DIGEP,DIGEP,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTNO1B,GUTIL,UTNOR,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCN,SB,P,A,B, , , ;
SID:020,6,UTNO1B,GUTIL,GUTIL,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,UTNO1B,ROMIK,UTNOR,SB,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,06000, ,   ,    ,   ,SBCN,SB,P,A,B, , , ;
SID:020,6,UTNO1B,ROMIK,ROMIK,SB,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,R09,CN904,CN904,SB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R09,CN904,CN903,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R09,CN906,CN906,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R09,CN906,CN903,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R09,CN907,CN907,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R09,CN907,CN903,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R09, ,CN903,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R09, ,CN902,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0880,0050,+,04230,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:023,R,R09, ,CN006,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0880,0014,+,03720,     ,     , ,   ,-340,   , , , , , ,B,J,S;
APPCH:027,R,R09, ,CN007,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0880,0015,+,03190,     ,     , ,   ,-340,   , , , , , ,B,J,S;
APPCH:030,R,R09, ,RW09,SB,P,G,GY M, ,302,TF, , , , , ,      ,    ,    ,0880,0023, ,02357,     ,     , ,   ,-340,   , , , , , ,B,J,S;
APPCH:040,R,R09, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,0880,    ,+,03900,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R09, ,CN904,SB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R09, ,CN904,SB,P,C,EE H,R,010,HM, , , , , ,      ,    ,    ,0180,T010,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R27,CN424,CN424,SB,P,C,E  C, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27,CN424,CN423,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R27,CN426,CN426,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27,CN426,CN423,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R27,CN427,CN427,SB,P,C,E  A, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R27,CN427,CN423,SB,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R27, ,CN423,SB,P,C,E  I, ,010,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R27, ,CN422,SB,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,2680,0045,+,04050,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:023,R,R27, ,CN011,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2680,0015,+,03570,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:027,R,R27, ,CN014,SB,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,2680,0017,+,03030,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:030,R,R27, ,CN013,SB,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,2680,0018, ,02457,     ,     , ,   ,-300,   , , , , , ,B,J,S;
APPCH:040,R,R27, , , , , ,  M , ,010,CA, , , , , ,      ,    ,    ,2680,    ,+,02700,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:050,R,R27, ,CN424,SB,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
APPCH:060,R,R27, ,CN424,SB,P,C,EE H,L,010,HM, , , , , ,      ,    ,    ,1980,T010,+,06000,     ,     ,-,200,    ,   , , , , , ,B,J,S;
RWY:RW09 ,     ,      ,02307, ,    , ,   ;S17434222,W048365124,0475;
RWY:RW27 ,     ,      ,02247, ,    , ,   ;S17431674,W048355011,0000;
