SID:010,4,DORRL2,RW09, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,DORRL2,RW09, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DORRL2,RW09,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DORRL2,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1240,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,DORRL2,RW12, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DORRL2,RW12,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DORRL2,RW26B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,DORRL2,RW26B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DORRL2,RW26B,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DORRL2,RW27, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2720,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,DORRL2,RW27, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DORRL2,RW27,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,DORRL2,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,3040,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,DORRL2,RW30, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,3200,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,DORRL2,RW30,LIFRR,K7,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DORRL2, ,LIFRR,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,5,DORRL2, ,BOGYY,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DORRL2, ,DORRL,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DORRL2,MATLK,DORRL,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,6,DORRL2,MATLK,BENNS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DORRL2,MATLK,FUNNR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DORRL2,MATLK,MATLK,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,DORRL2,ONEWY,DORRL,K7,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,6,DORRL2,ONEWY,BENNS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,DORRL2,ONEWY,FUNNR,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,6,DORRL2,ONEWY,ONEWY,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW08B, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0920,    ,+,00520,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW08B,CSALT,K7,E,A,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,FLMGO2,RW08B,DEALZ,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,FLMGO2,RW08B,LIIVV,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,FLMGO2,RW08B,GEITH,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,FLMGO2,RW08B,ALNZO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW09, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,0920,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW09,CSALT,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1310,1608,0820,0048, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,FLMGO2,RW09,DEALZ,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,FLMGO2,RW09,LIIVV,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,FLMGO2,RW09,GEITH,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,FLMGO2,RW09,ALNZO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW12, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1240,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW12,CSALT,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1310,1608,0780,0057, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,FLMGO2,RW12,DEALZ,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,FLMGO2,RW12,LIIVV,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,FLMGO2,RW12,GEITH,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,FLMGO2,RW12,ALNZO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW26L, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW26L,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2830,0036, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,FLMGO2,RW26L,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,FLMGO2,RW26L,RMIRO,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,FLMGO2,RW26L,ALNZO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW26R, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
SID:020,4,FLMGO2,RW26R,KROCS,K7,E,A,E   , ,   ,CF, ,SRQ,K7,D, ,      ,1338,1509,2820,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,FLMGO2,RW26R,RUSSS,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,FLMGO2,RW26R,RMIRO,K7,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,FLMGO2,RW26R,ALNZO,K7,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,FLMGO2,RW27, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,2720,    , ,     ,     ,18000, ,   ,    ,   ,KMIA,K7,P,A, , , , ;
