STAR:030,2,AMDO1K,ALL,D268L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMDO1K,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,AMDO1K,ALL,D228J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2280,0100,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,AMDO1K,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,0360,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMDO2T,ALL,AMDOL,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMDO2T,ALL,SNT40,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMDO2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AMDO2W,ALL,AMDOL,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,AMDO2W,ALL,SNT40,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AMDO2W,ALL,D268L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AMDO2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0880,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,AMDO2W,ALL,D228J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2280,0100,2680,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,AMDO2W,ALL,SNT,GV,D, ,VE H, ,   ,CF, ,SNT,GV,D, ,      ,0000,0000,0370,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,AREP1H,SONVA,SONVA,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,AREP1H,SONVA,AREPU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,AREP1H,VONTO,VONTO,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,AREP1H,VONTO,AREPU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AREP1H,RW03,AREPU,GV,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,AREP1H,RW03,NP610,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AREP1H,RW03,RIVUG,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,2,BULV1C,ALL,BULVO,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BULV1C,ALL,D238L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BULV1C,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BULV1C,ALL,D228J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2280,0100,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BULV1C,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,0360,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,BULV1G,RW21,BULVO,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,BULV1G,RW21,BIRUS,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,BULV1G,RW21,NP620,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,BULV1G,RW21,POKRO,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,5,BULV1H,RW03,BULVO,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,BULV1H,RW03,MEKOS,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,2,BULV1J,ALL,BULVO,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BULV1J,ALL,D238L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BULV1J,ALL,PRA,GV,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BULV2T,ALL,BULVO,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BULV2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BULV2W,ALL,BULVO,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BULV2W,ALL,D238L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BULV2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,BULV2W,ALL,D228J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2280,0100,2380,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,BULV2W,ALL,SNT,GV,D, ,VE H, ,   ,CF, ,SNT,GV,D, ,      ,0000,0000,0370,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BVT1J,ALL,BVT,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BVT1J,ALL,D035L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,BVT1J,ALL,PRA,GV,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,BVT2T,ALL,BVT,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,BVT2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,CVS1A,ALL,CVS,GV,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,CVS1A,ALL,D025L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,CVS1A,ALL,PRA,GV,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,CVS2T,ALL,CVS,GV,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,CVS2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DISD1G,BVT,BVT,GV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,DISD1G,BVT,DISDA,GV,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DISD1G,CVS,CVS,GV,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,DISD1G,CVS,DISDA,GV,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DISD1G,RW21,DISDA,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,DISD1G,RW21,TUPOL,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,4,DISD1H,BVT,BVT,GV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,DISD1H,BVT,DISDA,GV,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,DISD1H,CVS,CVS,GV,D, ,V   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,DISD1H,CVS,DISDA,GV,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DISD1H,RW03,DISDA,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,DISD1H,RW03,NP611,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,DISD1H,RW03,RIVUG,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,4,ENET1G,MELUT,MELUT,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,ENET1G,MELUT,ENETU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ENET1G,NCL,NCL,GV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,ENET1G,NCL,ENETU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ENET1G,SVT,SVT,GV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,ENET1G,SVT,ENETU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ENET1G,RW21,ENETU,GV,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ENET1G,RW21,NP621,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ENET1G,RW21,POKRO,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05600,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,4,ENET1H,MELUT,MELUT,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,ENET1H,MELUT,ENETU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ENET1H,NCL,NCL,GV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,ENET1H,NCL,ENETU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,ENET1H,SVT,SVT,GV,D,B,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,ENET1H,SVT,ENETU,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ENET1H,RW03,ENETU,GV,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,ENET1H,RW03,NP613,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ENET1H,RW03,NP612,GV,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ENET1H,RW03,BIRUS,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04700,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,4,IKRO1G,SONVA,SONVA,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,IKRO1G,SONVA,IKROL,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,IKRO1G,VONTO,VONTO,GV,E,A,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,4,IKRO1G,VONTO,IKROL,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,IKRO1G,RW21,IKROL,GV,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,IKRO1G,RW21,AREGA,GV,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,04200,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:010,2,NCL1J,ALL,NCL,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,NCL1J,ALL,D344J,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NCL1J,ALL,PRA,GV,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NCL1K,ALL,NCL,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,NCL1K,ALL,D344O,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NCL1K,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NCL1K,ALL,D268M,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2676,0130,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NCL1K,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,NCL1K,ALL,D228J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2280,0100,2550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,NCL1K,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,0360,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NCL1L,ALL,NCL,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,NCL1L,ALL,D344L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NCL1L,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NCL1L,ALL,D012J,GV,P,C,E   ,R,   ,AF, ,SNT,GV,D, ,      ,0120,0100,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NCL1L,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,2070,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NCL2P,ALL,NCL,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,NCL2P,ALL,D344L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NCL2P,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NCL2P,ALL,D013J,GV,P,C,E   ,R,   ,AF, ,SNT,GV,D, ,      ,0130,0100,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NCL2P,ALL,SNT,GV,D, ,VE H, ,   ,CF, ,SNT,GV,D, ,      ,0000,0000,2050,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NCL2T,ALL,NCL,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,NCL2T,ALL,D344L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,NCL2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,NCL2W,ALL,NCL,GV,D,B,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,NCL2W,ALL,D344O,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,NCL2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1640,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,NCL2W,ALL,D268M,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2676,0130,3440,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,NCL2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,2,NCL2W,ALL,D228J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,2280,0100,2550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,2,NCL2W,ALL,SNT,GV,D, ,VE H, ,   ,CF, ,SNT,GV,D, ,      ,0000,0000,0370,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ODME1J,ALL,ODMEN,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ODME1J,ALL,D228L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ODME1J,ALL,PRA,GV,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ODME1K,ALL,ODMEN,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ODME1K,ALL,D228L,GV,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ODME1K,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0660,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ODME1K,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,0360,0080, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ODME2T,ALL,ODMEN,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ODME2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,ODME2W,ALL,ODMEN,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,ODME2W,ALL,D228L,GV,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,ODME2W,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,ODME2W,ALL,SNT,GV,D, ,VE H, ,   ,CF, ,SNT,GV,D, ,      ,0000,0000,0370,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SONV1A,ALL,SONVA,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SONV1A,ALL,D104L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SONV1A,ALL,PRA,GV,D,B,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SONV1B,ALL,SONVA,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SONV1B,ALL,D104L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SONV1B,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SONV1B,ALL,D038J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,0380,0100,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,SONV1B,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,2070,0110, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SONV1K,ALL,SONVA,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SONV1K,ALL,D104L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SONV1K,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SONV1K,ALL,D204J,GV,P,C,E   ,R,   ,AF, ,SNT,GV,D, ,      ,2040,0100,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,SONV1K,ALL,PRA,GV,D,B,EE H, ,   ,CF, ,SNT,GV,D, ,      ,2221,0010,0360,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SONV2P,ALL,SONVA,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SONV2P,ALL,D104L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,SONV2P,ALL, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2840,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,SONV2P,ALL,D037J,GV,P,C,E   ,L,   ,AF, ,SNT,GV,D, ,      ,0370,0100,1040,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,SONV2P,ALL,SNT,GV,D, ,VE H, ,   ,CF, ,SNT,GV,D, ,      ,0000,0000,2050,0100, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,SONV2T,ALL,SONVA,GV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,2,SONV2T,ALL,D104L,GV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,SONV2T,ALL,SNT,GV,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
