SID:020,2,NAPZ32,RW32, , , , ,    , ,   ,CD, ,SRA,LP,D, ,      ,    ,    ,3170,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NAPZ32,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2430,    , ,     ,     ,     ,-,260,    ,   , , , , , , , , ;
SID:040,2,NAPZ32,RW32,NAPZA,LP,P,C,EEC , ,   ,CF, ,LIS,LP,D, ,      ,2665,0285,2730,0100,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEKO14,RW14,DER14,LP,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04000, ,   ,    ,   ,SRA,LP,D, , , , , ;
SID:020,2,PEKO14,RW14, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1370,    ,+,01100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PEKO14,RW14, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,3270,    , ,     ,     ,     ,-,120,    ,   , , , , , , , , ;
SID:040,2,PEKO14,RW14,D357O,LP,P,C,E   , ,   ,CF, ,LIS,LP,D, ,      ,3228,0148,3570,0080,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PEKO14,RW14,PEKOV,LP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PEKO32,RW32, , , , ,    , ,   ,CD, ,SRA,LP,D, ,      ,    ,    ,3170,0040, ,     ,     ,04000, ,   ,    ,   ,SRA,LP,D, , , , , ;
SID:020,2,PEKO32,RW32, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0270,    , ,     ,     ,     ,-,170,    ,   , , , , , , , , ;
SID:030,2,PEKO32,RW32,D357O,LP,P,C,E   , ,   ,CF, ,LIS,LP,D, ,      ,3228,0148,3570,0070,-,03000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PEKO32,RW32,PEKOV,LP,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,D14-W,ATMOH,ATMOH,LP,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14-W,ATMOH,CF14W,LP,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D14-W, ,CF14W,LP,P,C,E  I, ,   ,IF, ,SRA,LP,D, ,      ,3210,0110,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D14-W, ,FF14W,LP,P,C,E  F, ,   ,CF, ,SRA,LP,D, ,      ,3210,0055,1410,0055,+,02200,     ,     , ,   ,    ,   ,SRA,LP,D, , ,0, ,S;
APPCH:030,D,D14-W, ,MA14W,LP,P,C,E  M, ,   ,CF, ,SRA,LP,D, ,      ,3210,0025,1410,0030, ,01126,     ,     , ,   ,-320,   , , , , , ,0, ,S;
APPCH:040,D,D14-W, ,SRA,LP,D, ,V M , ,   ,CF, ,SRA,LP,D, ,      ,0000,0000,1410,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D14-W, ,SRA,LP,D, ,V   , ,   ,FA, ,SRA,LP,D, ,      ,0000,0000,1410,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D14-W, ,ATMOH,LP,P,C,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,160,    ,   , , , , , ,0, ,S;
APPCH:010,A,D14-Y,SAKEH,SAKEH,LP,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D14-Y,SAKEH,CF14Y,LP,P,C,EE B,L,   ,AF, ,SRA,LP,D, ,      ,3210,0100,3460,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D14-Y, ,CF14Y,LP,P,C,E  I, ,   ,IF, ,SRA,LP,D, ,      ,3210,0100,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D14-Y, ,FF14Y,LP,P,C,E  F, ,   ,CF, ,SRA,LP,D, ,      ,3210,0043,1410,0057,+,01800,     ,     , ,   ,    ,   ,SRA,LP,D, , ,0, ,S;
APPCH:030,D,D14-Y, ,MA14Y,LP,P,C,E  M, ,   ,CF, ,SRA,LP,D, ,      ,3210,0013,1410,0030, ,00718,     ,     , ,   ,-320,   , , , , , ,0, ,S;
APPCH:040,D,D14-Y, ,SRA,LP,D, ,V M , ,   ,CF, ,SRA,LP,D, ,      ,0000,0000,1410,0013, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D14-Y, ,SRA,LP,D, ,V   , ,   ,FA, ,SRA,LP,D, ,      ,0000,0000,1410,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D14-Y, ,SAKEH,LP,P,C,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,130,    ,   , , , , , ,0, ,S;
APPCH:010,A,T14-W,ATMOH,ATMOH,LP,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-W,ATMOH,CF14W,LP,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14-W, ,CF14W,LP,P,C,E  I, ,   ,IF, ,SRA,LP,D, ,      ,3210,0110,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14-W, ,FF14W,LP,P,C,E  F, ,   ,CF, ,SRA,LP,D, ,      ,3210,0055,1410,0055,+,02200,     ,     , ,   ,    ,   ,SRA,LP,D, , ,0,D,S;
APPCH:030,T,T14-W, ,MA14W,LP,P,C,E  M, ,   ,CF, ,SRA,LP,D, ,      ,3210,0025,1410,0030, ,01126,     ,     , ,   ,-320,   , , , , , ,0,D,S;
APPCH:040,T,T14-W, ,SRA,LP,D, ,V M , ,   ,CF, ,SRA,LP,D, ,      ,0000,0000,1410,0025, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14-W, ,SRA,LP,D, ,V   , ,   ,FA, ,SRA,LP,D, ,      ,0000,0000,1410,    ,+,01300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T14-W, ,ATMOH,LP,P,C,EE H,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,160,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14-Y,SAKEH,SAKEH,LP,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-Y,SAKEH,CF14Y,LP,P,C,EE B,L,   ,AF, ,SRA,LP,D, ,      ,3210,0100,3460,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14-Y, ,CF14Y,LP,P,C,E  I, ,   ,IF, ,SRA,LP,D, ,      ,3210,0100,    ,    ,+,02300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14-Y, ,FF14Y,LP,P,C,E  F, ,   ,CF, ,SRA,LP,D, ,      ,3210,0043,1410,0057,+,01800,     ,     , ,   ,    ,   ,SRA,LP,D, , ,0,D,S;
APPCH:030,T,T14-Y, ,MA14Y,LP,P,C,E  M, ,   ,CF, ,SRA,LP,D, ,      ,3210,0013,1410,0030, ,00718,     ,     , ,   ,-320,   , , , , , ,0,D,S;
APPCH:040,T,T14-Y, ,SRA,LP,D, ,V M , ,   ,CF, ,SRA,LP,D, ,      ,0000,0000,1410,0013, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14-Y, ,SRA,LP,D, ,V   , ,   ,FA, ,SRA,LP,D, ,      ,0000,0000,1410,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T14-Y, ,SAKEH,LP,P,C,EE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,130,    ,   , , , , , ,0,D,S;
RWY:RW14 ,     ,      ,00418, ,    , ,   ;N38501268,W009204908,0000;
RWY:RW32 ,     ,      ,00441, ,    , ,   ;N38493105,W009195671,0000;
