SID:010,2,RATN1C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,RATN1C,RW29,RATNU,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,2753,0397,2760,0360,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RATN1D,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,RATN1D,RW29,RATNU,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,2753,0397,2750,0360,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RATN1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,5,RATN1E,RW11,RATNU,UH,E,A,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,RATN1F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,5,RATN1F,RW29,RATNU,UH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEBS1A,RW11,ME,UH,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:015,2,TEBS1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,TEBS1A,RW11,ME,UH,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TEBS1A,RW11,TEBSA,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3108,0394,3100,0410,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEBS1B,RW11,NA,UH,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:015,2,TEBS1B,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,TEBS1B,RW11,NA,UH,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TEBS1B,RW11,TEBSA,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3108,0394,3110,0400,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEBS1C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,TEBS1C,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3390,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TEBS1C,RW29,TEBSA,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3108,0394,3100,0320,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEBS1D,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,TEBS1D,RW29, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,3350,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TEBS1D,RW29,TEBSA,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3108,0394,3110,0320,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEBS1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,5,TEBS1E,RW11,TEBSA,UH,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEBS1F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,5,TEBS1F,RW29,TEBSA,UH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TOTR1A,RW11,ME,UH,P,N,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,TOTR1A,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TOTR1A,RW11, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TOTR1A,RW11,TOTRU,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3490,0384,3470,0350,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TOTR1B,RW11,NA,UH,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,TOTR1B,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TOTR1B,RW11, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2770,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,TOTR1B,RW11,TOTRU,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3490,0384,3490,0360,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TOTR1C,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,TOTR1C,RW29, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0700,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TOTR1C,RW29,TOTRU,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3490,0384,3470,0330,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TOTR1D,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,2,TOTR1D,RW29, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,0550,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,TOTR1D,RW29,TOTRU,UH,E,A,EE  , ,   ,CF, ,NA,UH,D, ,      ,3490,0384,3490,0320,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOTR1E,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1080,    ,+,02120,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:020,5,TOTR1E,RW11,TOTRU,UH,E,A,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TOTR1F,RW29, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2880,    ,+,01820,     ,07050, ,   ,    ,   ,UHNN,UH,P,A, , , , ;
SID:015,5,TOTR1F,RW29,TOTRU,UH,E,A,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOKI1G, ,DOKIR,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,DOKI1G,RW11,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,DOKI1G,RW11,NA32B,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,3,DOKI1G,RW11,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,DOKI1G,RW29,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,DOKI1G,RW29,NA32B,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,3,DOKI1G,RW29,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOKI1H, ,DOKIR,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,DOKI1H,RW11,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,DOKI1H,RW11,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,DOKI1H,RW29,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,DOKI1H,RW29,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,DOKI1K, ,DOKIR,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,DOKI1K,RW11,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,DOKI1K,RW11,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,DOKI1K,RW29,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,DOKI1K,RW29,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOKI1L,RW11,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,DOKI1L,RW11,NN003,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,DOKI1M,RW29,DOKIR,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,DOKI1M,RW29,NN011,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIGO1G, ,GIGOR,UH,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,GIGO1G,RW11,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,GIGO1G,RW11,NA32A,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,3,GIGO1G,RW11,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GIGO1G,RW29,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,GIGO1G,RW29,NA32A,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,3,GIGO1G,RW29,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIGO1H, ,GIGOR,UH,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,GIGO1H,RW11,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,GIGO1H,RW11,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GIGO1H,RW29,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,GIGO1H,RW29,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,GIGO1K, ,GIGOR,UH,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,GIGO1K,RW11,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,GIGO1K,RW11,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,GIGO1K,RW29,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,GIGO1K,RW29,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GIGO1L,RW11,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,GIGO1L,RW11,NN003,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GIGO1M,RW29,GIGOR,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,GIGO1M,RW29,NN012,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,2,KIZO1G, ,KIZON,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:005,3,KIZO1G,RW11,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,KIZO1G,RW11,NA32C,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,3,KIZO1G,RW11,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,3,KIZO1G,RW29,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,KIZO1G,RW29,NA32C,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,3,KIZO1G,RW29,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,KIZO1H, ,KIZON,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,KIZO1H,RW11,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,KIZO1H,RW11,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,KIZO1H,RW29,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,KIZO1H,RW29,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,2,KIZO1K, ,KIZON,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:005,3,KIZO1K,RW11,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,KIZO1K,RW11,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,3,KIZO1K,RW29,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,KIZO1K,RW29,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KIZO1L,RW11,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,KIZO1L,RW11,NN015,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KIZO1L,RW11,NN003,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,KIZO1M,RW29,KIZON,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,KIZO1M,RW29,NN017,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,KIZO1M,RW29,NN011,UH,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05110,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LEKB1G, ,LEKBI,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,LEKB1G,RW11,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LEKB1G,RW11,NA32D,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,3,LEKB1G,RW11,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,LEKB1G,RW29,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LEKB1G,RW29,NA32D,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,3,LEKB1G,RW29,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LEKB1H, ,LEKBI,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,LEKB1H,RW11,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LEKB1H,RW11,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,LEKB1H,RW29,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LEKB1H,RW29,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LEKB1K, ,LEKBI,UH,E,A,EEC , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,LEKB1K,RW11,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LEKB1K,RW11,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,LEKB1K,RW29,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LEKB1K,RW29,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LEKB1L,RW11,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,LEKB1L,RW11,NN001,UH,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LEKB1M,RW29,LEKBI,UH,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,5,LEKB1M,RW29,NN019,UH,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LEKB1M,RW29,NN013,UH,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LIRS1G, ,LIRSA,UH,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,LIRS1G,RW11,LIRSA,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:080,3,LIRS1G,RW11,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,LIRS1G,RW29,LIRSA,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:080,3,LIRS1G,RW29,M,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LIRS1H, ,LIRSA,UH,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,LIRS1H,RW11,LIRSA,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LIRS1H,RW11,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,3,LIRS1H,RW29,LIRSA,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LIRS1H,RW29,ME,UH,P,N,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05430,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,LIRS1K, ,LIRSA,UH,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:010,3,LIRS1K,RW11,LIRSA,UH,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   ,UHNN,UH,P,A, , , , ;
STAR:020,3,LIRS1K,RW11,NA,UH,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05410,     ,     , ,   ,    ,   , , , , , , , , ;
