STAR:050,5,LUTA2T,RW36,RA742,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,LUTA2T,RW36,SIDRE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,LUTA2U,RW36,LUTAL,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,LUTA2U,RW36,RA700,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,LUTA2U,RW36,RA701,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,LUTA2U,RW36,RA702,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,LUTA2U,RW36,RA703,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,LUTA2U,RW36,RA704,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,LUTA2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ORVI2G,RW18,ORVIX,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ORVI2G,RW18,RA640,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL125,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ORVI2G,RW18,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,ORVI2G,RW18,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,ORVI2G,RW18,ITAZE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,ORVI2G,RW18,AKNEZ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ORVI2S,RW18,ORVIX,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ORVI2S,RW18,RA640,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL125,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ORVI2S,RW18,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,ORVI2S,RW18,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,ORVI2S,RW18,TICAC,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,ORVI2T,RW36,ORVIX,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL150,FL140,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,ORVI2T,RW36,RA640,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL125,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,ORVI2T,RW36,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,ORVI2T,RW36,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,ORVI2T,RW36,SIDRE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TENS2G,RW18,TENSI,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,TENS2G,RW18,RA642,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TENS2G,RW18,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,TENS2G,RW18,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,TENS2G,RW18,ITAZE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL060,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,TENS2G,RW18,AKNEZ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TENS2S,RW18,TENSI,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,TENS2S,RW18,RA642,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TENS2S,RW18,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,TENS2S,RW18,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,TENS2S,RW18,TICAC,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,05000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TENS2T,RW36,TENSI,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL160,FL150,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,TENS2T,RW36,RA642,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,TENS2T,RW36,RA641,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL080,     ,-,240,    ,   , , , , , , , , ;
STAR:040,5,TENS2T,RW36,VEKZO,EV,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL070,FL060,     ,-,230,    ,   , , , , , , , , ;
STAR:050,5,TENS2T,RW36,SIDRE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TUSA2R,RW18,TUSAS,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     ,-,250,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,TUSA2R,RW18,RA624,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,TUSA2R,RW18,RA625,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUSA2R,RW18,RA626,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,TUSA2R,RW18,EFUNE,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,TUSA2R,RW18,AKSEJ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TUSA2U,RW36,TUSAS,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL130,FL120,     ,-,250,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,TUSA2U,RW36,RA624,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,TUSA2U,RW36,RA625,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL085,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUSA2U,RW36,RA626,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     ,-,220,    ,   , , , , , , , , ;
STAR:050,5,TUSA2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,TUSA2V,RW36,TUSAS,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL140,FL120,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,TUSA2V,RW36,RA720,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL100,FL090,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,TUSA2V,RW36,RA721,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,TUSA2V,RW36,RA722,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,TUSA2V,RW36,FOZDI,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:060,5,TUSA2V,RW36,SAFNE,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,VANA2G,RW18,VANAG,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL110,FL095,     ,-,250,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,VANA2G,RW18,RA609,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,VANA2G,RW18,RA610,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     ,-,230,    ,   , , , , , , , , ;
STAR:040,5,VANA2G,RW18,AKNEZ,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:010,5,VANA2U,RW36,VANAG,EV,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,FL150,     ,     ,-,280,    ,   ,EVRA,EV,P,A, , , , ;
STAR:020,5,VANA2U,RW36,RA705,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     ,-,240,    ,   , , , , , , , , ;
STAR:030,5,VANA2U,RW36,RA701,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,VANA2U,RW36,RA702,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL075,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,VANA2U,RW36,RA703,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,5,VANA2U,RW36,RA704,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,04000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,VANA2U,RW36,NETME,EV,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03000,     ,     ,-,210,    ,   , , , , , , , , ;
APPCH:010,A,D18,TUK,TUK,EV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D18,TUK,GUDIN,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D18,TUK,CF18,EV,P,C,EE B, ,   ,CF, ,RIA,EV,D, ,      ,3590,0120,1090,0051,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D18, ,CF18,EV,P,C,E  I, ,   ,IF, ,RIA,EV,D, ,      ,3590,0120,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D18, ,FD18,EV,P,C,E  F, ,   ,CF, ,RIA,EV,D, ,      ,3590,0070,1790,0050,+,02000,     ,     , ,   ,    ,   ,RIA,EV,D, , ,0, ,S;
APPCH:025,D,D18, ,22VOR,EV,P,C,E S , ,   ,CF, ,RIA,EV,D, ,      ,3590,0022,1790,0048,+,00500,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:030,D,D18, ,ED18,EV,P,C,EY E, ,   ,CF, ,RIA,EV,D, ,      ,3590,0009,1790,0013, ,00085,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:040,D,D18, ,RIA,EV,D, ,VY M, ,   ,CF, ,RIA,EV,D, ,      ,0000,0000,1790,0009,+,00440,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D18, ,RIA,EV,D, ,V M , ,   ,FA, ,RIA,EV,D, ,      ,0000,0000,1790,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D18, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1790,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D36,TUK,TUK,EV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D36,TUK,PEVEK,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D36,TUK,CF36,EV,P,C,EE B, ,   ,CF, ,RIA,EV,D, ,      ,1710,0119,0600,0049,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D36, ,CF36,EV,P,C,E  I, ,   ,IF, ,RIA,EV,D, ,      ,1710,0119,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D36, ,FD36,EV,P,C,E  F, ,   ,CF, ,RIA,EV,D, ,      ,1710,0069,3510,0050,+,02000,     ,     , ,   ,    ,   ,RIA,EV,D, , ,0, ,S;
APPCH:025,D,D36, ,25VOR,EV,P,C,E S , ,   ,CF, ,RIA,EV,D, ,      ,1710,0025,3510,0044,+,00600,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:030,D,D36, ,MD36,EV,P,C,E  M, ,   ,CF, ,RIA,EV,D, ,      ,1710,0015,3510,0010, ,00279,     ,     , ,   ,-298,   , , , , , ,0, ,S;
APPCH:040,D,D36, ,RIA,EV,D, ,V M , ,   ,CF, ,RIA,EV,D, ,      ,0000,0000,3510,0015, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D36, ,RIA,EV,D, ,V   , ,   ,FA, ,RIA,EV,D, ,      ,0000,0000,3510,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D36, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3510,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,I18-Y,BECRE,BECRE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18-Y,BECRE,AKNEZ,EV,P,C,EE B, ,   ,TF, ,IRV,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I18-Y,LISFE,LISFE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18-Y,LISFE,AKNEZ,EV,P,C,EE B, ,   ,TF, ,IRV,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I18-Y, ,AKNEZ,EV,P,C,E  D, ,   ,IF, ,IRV,EV,P,I,      ,3552,0137,    ,    ,J,02500,02000,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,I,I18-Y, ,FI18,EV,P,C,E  F, ,   ,CF, ,IRV,EV,P,I,      ,3552,0080,1750,0057,H,02000,02000,     , ,   ,-300,   ,RIA,EV,D, , ,0,D,S;
APPCH:030,I,I18-Y, ,RW18,EV,P,G,G  M, ,   ,CF, ,IRV,EV,P,I,      ,3551,0021,1750,0059, ,00085,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I18-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1750,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I18-Y, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1750,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I18-Z,TUK,TUK,EV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18-Z,TUK,GUDIN,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I18-Z,TUK, , , , , E  , ,   ,VI, ,IRV,EV,P,I,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I18-Z, ,AKNEZ,EV,P,C,E  I, ,   ,IF, ,IRV,EV,P,I,      ,3552,0137,    ,    ,J,02500,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I18-Z, ,FI18,EV,P,C,E  F, ,   ,CF, ,IRV,EV,P,I,      ,3552,0080,1750,0057,H,02000,02000,     , ,   ,-300,   ,RIA,EV,D, , ,0,D,S;
APPCH:030,I,I18-Z, ,RW18,EV,P,G,G  M, ,   ,CF, ,IRV,EV,P,I,      ,3551,0021,1750,0059, ,00085,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I18-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1750,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I18-Z, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1750,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I36-Y,MIHVE,MIHVE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I36-Y,MIHVE,SAFNE,EV,P,C,EE B, ,   ,TF, ,IRP,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I36-Y,NAFHO,NAFHO,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,I36-Y,NAFHO,SAFNE,EV,P,C,EE B, ,   ,TF, ,IRP,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I36-Y, ,SAFNE,EV,P,C,E  D, ,   ,IF, ,IRP,EV,P,I,      ,1752,0133,    ,    ,J,02500,02000,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,I,I36-Y, ,FI36,EV,P,C,E  F, ,   ,CF, ,IRP,EV,P,I,      ,1752,0080,3550,0054,H,02000,02000,     , ,   ,-300,   ,RIA,EV,D, , ,0,D,S;
APPCH:030,I,I36-Y, ,RW36,EV,P,G,G  M, ,   ,CF, ,IRP,EV,P,I,      ,1752,0020,3550,0059, ,00089,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I36-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3550,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I36-Y, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3550,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I36-Z,TUK,TUK,EV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:015,A,I36-Z,TUK,PEVEK,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I36-Z,TUK, , , , , E  , ,   ,VI, ,IRP,EV,P,I,      ,    ,    ,0520,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I36-Z, ,SAFNE,EV,P,C,E  I, ,   ,IF, ,IRP,EV,P,I,      ,1752,0133,    ,    ,J,02500,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I36-Z, ,FI36,EV,P,C,E  F, ,   ,CF, ,IRP,EV,P,I,      ,1752,0080,3550,0054,H,02000,02000,     , ,   ,-300,   ,RIA,EV,D, , ,0,D,S;
APPCH:030,I,I36-Z, ,RW36,EV,P,G,G  M, ,   ,CF, ,IRP,EV,P,I,      ,1752,0020,3550,0059, ,00089,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I36-Z, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3550,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I36-Z, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,3550,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L18-Y,BECRE,BECRE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L18-Y,BECRE,AKNEZ,EV,P,C,EE B, ,   ,TF, ,IRV,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L18-Y,LISFE,LISFE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L18-Y,LISFE,AKNEZ,EV,P,C,EE B, ,   ,TF, ,IRV,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L18-Y, ,AKNEZ,EV,P,C,E  D, ,   ,IF, ,IRV,EV,P,I,      ,3552,0137,    ,    ,+,02500,     ,     ,-,210,    ,   , , , , , ,0,D,S;
APPCH:020,L,L18-Y, ,FF18,EV,P,C,E  F, ,   ,CF, ,IRV,EV,P,I,      ,3552,0081,1750,0056,+,02000,     ,     , ,   ,    ,   ,RIA,EV,D, , ,0,D,S;
APPCH:025,L,L18-Y, ,22LOC,EV,P,C,E S , ,   ,CF, ,IRV,EV,P,I,      ,3552,0034,1750,0047,+,00500,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L18-Y, ,ML18,EV,P,C,E  M, ,   ,CF, ,IRV,EV,P,I,      ,3552,0023,1750,0010, ,00181,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L18-Y, ,ML18,EV,P,C,E M , ,   ,FA, ,RIA,EV,D, ,      ,0040,0012,1750,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L18-Y, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1750,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L18-Z,TUK,TUK,EV,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L18-Z,TUK,GUDIN,EV,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L18-Z,TUK, , , , , E  , ,   ,VI, ,IRV,EV,P,I,      ,    ,    ,1150,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L18-Z, ,AKNEZ,EV,P,C,E  I, ,   ,IF, ,IRV,EV,P,I,      ,3552,0137,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L18-Z, ,FF18,EV,P,C,E  F, ,   ,CF, ,IRV,EV,P,I,      ,3552,0081,1750,0056,+,02000,     ,     , ,   ,    ,   ,RIA,EV,D, , ,0,D,S;
APPCH:025,L,L18-Z, ,22LOC,EV,P,C,E S , ,   ,CF, ,IRV,EV,P,I,      ,3552,0034,1750,0047,+,00500,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L18-Z, ,ML18,EV,P,C,E  M, ,   ,CF, ,IRV,EV,P,I,      ,3552,0023,1750,0010, ,00181,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L18-Z, ,ML18,EV,P,C,E M , ,   ,FA, ,RIA,EV,D, ,      ,0040,0012,1750,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L18-Z, , , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,1750,    , ,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L36-Y,MIHVE,MIHVE,EV,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:020,A,L36-Y,MIHVE,SAFNE,EV,P,C,EE B, ,   ,TF, ,IRP,EV,P,I,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
