SID:040,5,NOKA2C,RW19L,CC312,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOKA2C,RW19L,NOKAT,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NOKA2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,NOKA2D,RW19R,EMSAL,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOKA2D,RW19R,CC312,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NOKA2D,RW19R,NOKAT,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NOKA2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,NOKA2E,RW01R,KIMOM,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOKA2E,RW01R,NOKAT,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NOKA2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,NOKA2F,RW01L,KIMOM,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NOKA2F,RW01L,NOKAT,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ONOT2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,ONOT2C,RW19L,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ONOT2C,RW19L,CC308,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ONOT2C,RW19L,OMBAX,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ONOT2C,RW19L,CC107,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ONOT2C,RW19L,ONOTO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ONOT2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,ONOT2D,RW19R,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ONOT2D,RW19R,CC308,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ONOT2D,RW19R,OMBAX,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL170,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ONOT2D,RW19R,CC107,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ONOT2D,RW19R,ONOTO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ONOT2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,ONOT2E,RW01R,UBROP,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ONOT2E,RW01R,CC107,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ONOT2E,RW01R,ONOTO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,ONOT2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,ONOT2F,RW01L,UBROP,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ONOT2F,RW01L,CC107,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ONOT2F,RW01L,ONOTO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SEGM2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SEGM2C,RW19L,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEGM2C,RW19L,CC308,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SEGM2C,RW19L,OMBAX,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SEGM2C,RW19L,CC105,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SEGM2C,RW19L,SEGMO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SEGM2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SEGM2D,RW19R,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEGM2D,RW19R,CC308,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SEGM2D,RW19R,OMBAX,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SEGM2D,RW19R,CC105,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SEGM2D,RW19R,SEGMO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SEGM2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SEGM2E,RW01R,CC303,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEGM2E,RW01R,BOMRA,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SEGM2E,RW01R,CC104,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SEGM2E,RW01R,SEGMO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SEGM2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SEGM2F,RW01L,CC303,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SEGM2F,RW01L,BOMRA,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SEGM2F,RW01L,CC104,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SEGM2F,RW01L,SEGMO,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SUMA2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SUMA2C,RW19L,EMSAL,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SUMA2C,RW19L,SUMAG,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SUMA2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SUMA2D,RW19R,EMSAL,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL060,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SUMA2D,RW19R,SUMAG,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SUMA2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SUMA2E,RW01R,KIMOM,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SUMA2E,RW01R,SUMAG,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SUMA2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SUMA2F,RW01L,KIMOM,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SUMA2F,RW01L,SUMAG,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL130,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SURU2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,02000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SURU2C,RW19L,IBIPO,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SURU2C,RW19L,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SURU2C,RW19L,KAKID,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SURU2C,RW19L,SURUP,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SURU2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,02000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SURU2D,RW19R,IBIPO,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SURU2D,RW19R,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SURU2D,RW19R,KAKID,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SURU2D,RW19R,SURUP,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SURU2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SURU2E,RW01R,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SURU2E,RW01R,TARUK,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SURU2E,RW01R,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SURU2E,RW01R,KAKID,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SURU2E,RW01R,SURUP,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,SURU2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,SURU2F,RW01L,CC322,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,SURU2F,RW01L,TARUK,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,SURU2F,RW01L,LEGOS,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,SURU2F,RW01L,KAKID,VE,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,SURU2F,RW01L,SURUP,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,TEPA2C,RW19L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,TEPA2C,RW19L,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEPA2C,RW19L,CC201,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEPA2C,RW19L,CC203,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TEPA2C,RW19L,CC103,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TEPA2C,RW19L,TEPAL,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,TEPA2D,RW19R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1870,    ,+,01000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,TEPA2D,RW19R,GUREN,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEPA2D,RW19R,CC201,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL180,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEPA2D,RW19R,CC203,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL220,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TEPA2D,RW19R,CC103,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,TEPA2D,RW19R,TEPAL,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,TEPA2E,RW01R, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,TEPA2E,RW01R,CC303,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEPA2E,RW01R,BOMRA,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEPA2E,RW01R,CC104,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TEPA2E,RW01R,TEPAL,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,TEPA2F,RW01L, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0070,    ,+,04000,     ,04000, ,   ,    ,   ,CEA,VE,D, , , , , ;
SID:030,5,TEPA2F,RW01L,CC303,VE,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,TEPA2F,RW01L,BOMRA,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,TEPA2F,RW01L,CC104,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,TEPA2F,RW01L,TEPAL,VE,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AGOD2A,RW19L,AGODA,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AGOD2A,RW19L,BOKOT,VE,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AGOD2A,RW19L,CC301,VE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,AGOD2A,RW19L,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AGOD2B,RW19R,AGODA,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AGOD2B,RW19R,BOKOT,VE,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AGOD2B,RW19R,CC301,VE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,AGOD2B,RW19R,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1850,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AGOD2G,RW01R,AGODA,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AGOD2G,RW01R,CC213,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AGOD2G,RW01R,UKBOK,VE,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AGOD2G,RW01R,CC330,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AGOD2G,RW01R,GOLEL,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,AGOD2G,RW01R,CC329,VE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,AGOD2G,RW01R,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AGOD2H,RW01L,AGODA,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AGOD2H,RW01L,CC213,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AGOD2H,RW01L,UKBOK,VE,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AGOD2H,RW01L,CC330,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AGOD2H,RW01L,GOLEL,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:060,5,AGOD2H,RW01L,CC329,VE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:070,5,AGOD2H,RW01L,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,1900,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVPO2A,RW19L,AVPOP,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AVPO2A,RW19L,AKLUB,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AVPO2A,RW19L,CC302,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,AVPO2A,RW19L,PALPI,VE,P,C,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AVPO2A,RW19L,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVPO2B,RW19R,AVPOP,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,260,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AVPO2B,RW19R,AKLUB,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AVPO2B,RW19R,CC302,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,AVPO2B,RW19R,PALPI,VE,P,C,EY H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AVPO2B,RW19R,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVPO2G,RW01R,AVPOP,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AVPO2G,RW01R,CC210,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AVPO2G,RW01R,CC304,VE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
STAR:040,5,AVPO2G,RW01R,VECC,VE,P,A,AE  , ,   ,VM, , , , , ,      ,    ,    ,0100,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AVPO2H,RW01L,AVPOP,VE,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,CEA,VE,D, , , , , ;
STAR:020,5,AVPO2H,RW01L,CC210,VE,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AVPO2H,RW01L,CC304,VE,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
