APPCH:070,I,I32LU, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0077, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,I,I32LU, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32LX,D140N,D140N,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32LX,D140N,CI3LX,LI,P,C,EE B, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0100,3260,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32LX, ,CI3LX,LI,P,C,E  I, ,   ,IF, ,IGDL,LI,P,I,      ,1369,0100,    ,    ,J,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32LX, ,FI3LX,LI,P,C,E  F, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0073,3170,0027,H,03000,03000,     , ,   ,-300,   ,GDC,LI,D, , ,0,D,S;
APPCH:030,I,I32LX, ,RW32L,LI,P,G,G  M, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0018,3170,0055, ,01233,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32LX, ,GDC,LI,D, ,V M , ,   ,CF, ,GDC,LI,D, ,      ,0000,0000,3170,0018, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32LX, ,GDC,LI,D, ,V   , ,   ,FA, ,GDC,LI,D, ,      ,0000,0000,3170,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32LX, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,1910,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32LX, ,D263P,LI,P,C,E   , ,   ,CF, ,GDC,LI,D, ,      ,2630,0160,2630,0120, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,I,I32LX, ,D263P,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0830,0040, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32LY,D090O,D090O,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32LY,D090O, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32LY,D090O,D129M,LI,P,C,E   ,R,   ,AF, ,GIO,LI,D, ,      ,1290,0130,0900,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I32LY,D090O,CI32L,LI,P,C,EE  , ,   ,CF, ,IGDL,LI,P,I,      ,1369,0094,3170,0025,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32LY, ,CI32L,LI,P,C,E  I, ,   ,IF, ,IGDL,LI,P,I,      ,1369,0094,    ,    ,J,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32LY, ,FI32L,LI,P,C,E  F, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0074,3170,0020,H,03000,03000,     , ,   ,-300,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,I,I32LY, ,RW32L,LI,P,G,G  M, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0018,3170,0056, ,01233,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32LY, ,GIO,LI,D, ,V M , ,   ,CF, ,GIO,LI,D, ,      ,0000,0000,3170,0034, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32LY, ,GIO,LI,D, ,V   , ,   ,FD, ,GIO,LI,D, ,      ,0000,0000,3170,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32LY, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2130,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32LY, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0077, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,I,I32LY, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,I32LZ,D258O,D258O,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I32LZ,D258O, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I32LZ,D258O,D200M,LI,P,C,E   ,L,   ,AF, ,GIO,LI,D, ,      ,2000,0130,2580,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,I32LZ,D258O,D147M,LI,P,C,E   ,L,   ,AF, ,GIO,LI,D, ,      ,1470,0130,2000,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,I32LZ,D258O,CI32L,LI,P,C,EE  , ,   ,CF, ,IGDL,LI,P,I,      ,1369,0094,3170,0025,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I32LZ, ,CI32L,LI,P,C,E  I, ,   ,IF, ,IGDL,LI,P,I,      ,1369,0094,    ,    ,J,03000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I32LZ, ,FI32L,LI,P,C,E  F, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0074,3170,0020,H,03000,03000,     , ,   ,-300,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,I,I32LZ, ,RW32L,LI,P,G,G  M, ,   ,CF, ,IGDL,LI,P,I,      ,1369,0018,3170,0056, ,01233,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I32LZ, ,GIO,LI,D, ,V M , ,   ,CF, ,GIO,LI,D, ,      ,0000,0000,3170,0034, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I32LZ, ,GIO,LI,D, ,V   , ,   ,FD, ,GIO,LI,D, ,      ,0000,0000,3170,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I32LZ, , , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2130,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:070,I,I32LZ, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0077, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,I,I32LZ, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14LU,D330J,D330J,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14LU,D330J,CT14L,LI,P,C,EE B, ,   ,CF, ,GIO,LI,D, ,      ,3170,0060,1680,0044,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14LU, ,CT14L,LI,P,C,E  I, ,   ,IF, ,GIO,LI,D, ,      ,3170,0060,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14LU, ,FT1LU,LI,P,C,E  F, ,   ,CF, ,GIO,LI,D, ,      ,3170,0038,1370,0022,+,03000,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14LU, ,MT14L,LI,P,C,E  M, ,   ,CF, ,GIO,LI,D, ,      ,1370,0010,1370,0048, ,01370,     ,     , ,   ,-320,   , , , , , ,0,D,S;
APPCH:040,T,T14LU, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1370,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14LU, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3090,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:080,T,T14LU, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0110, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,T,T14LU, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14LX,GIO39,GIO39,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14LX,GIO39,GIO37,LI,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14LX,GIO39,D179Q,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14LX,GIO39,D179M,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14LX,GIO39,GIO,LI,D, ,V   , ,   ,CF, ,GIO,LI,D, ,      ,0000,0000,3590,0130,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14LX,GIO39,D346H,LI,P,C,EY  , ,   ,CF, ,GIO,LI,D, ,      ,3460,0080,3460,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:065,A,T14LX,GIO39,D317H,LI,P,C,E   ,L,   ,CF,Y,GIO,LI,D, ,      ,3170,0080,1370,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14LX,GIO39,CT14L,LI,P,C,EE  , ,   ,CF, ,GIO,LI,D, ,      ,3170,0060,1370,0020,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14LX, ,CT14L,LI,P,C,E  I, ,   ,IF, ,GIO,LI,D, ,      ,3170,0060,    ,    ,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14LX, ,FT14L,LI,P,C,E  F, ,   ,CF, ,GIO,LI,D, ,      ,3170,0040,1370,0020,+,03050,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14LX, ,RW14L,LI,P,G,G  M, ,   ,CF, ,GIO,LI,D, ,      ,1368,0016,1370,0056, ,01174,     ,     , ,   ,-317,   , , , , , ,0,D,S;
APPCH:040,T,T14LX, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1370,    ,+,01590,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14LX, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14LX, ,D150E,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,1500,0050,1500,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T14LX, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T14LX, ,D244G,LI,P,C,E   ,R,   ,AF, ,GIO,LI,D, ,      ,2440,0070,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,T,T14LX, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0080, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:100,T,T14LX, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14LY,D090K,D090K,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14LY,D090K, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14LY,D090K,D334I,LI,P,C,EY  ,L,   ,AF, ,GIO,LI,D, ,      ,3340,0090,0900,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14LY,D090K,D317G,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3170,0070,1370,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14LY,D090K,CT14L,LI,P,C,EE  , ,   ,CF, ,GIO,LI,D, ,      ,3170,0060,1370,0010,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14LY, ,CT14L,LI,P,C,E  I, ,   ,IF, ,GIO,LI,D, ,      ,3170,0060,    ,    ,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14LY, ,FT14L,LI,P,C,E  F, ,   ,CF, ,GIO,LI,D, ,      ,3170,0040,1370,0020,+,03050,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14LY, ,RW14L,LI,P,G,G  M, ,   ,CF, ,GIO,LI,D, ,      ,1368,0016,1370,0056, ,01174,     ,     , ,   ,-317,   , , , , , ,0,D,S;
APPCH:040,T,T14LY, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1370,    ,+,01590,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:043,T,T14LY, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:045,T,T14LY, ,D150E,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,1500,0050,1500,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14LY, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14LY, ,D244G,LI,P,C,E   ,R,   ,AF, ,GIO,LI,D, ,      ,2440,0070,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T14LY, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0080, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,T,T14LY, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14LZ,D258O,D258O,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14LZ,D258O,D258K,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0110,0780,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14LZ,D258O, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14LZ,D258O,D305I,LI,P,C,EY  ,R,   ,AF, ,GIO,LI,D, ,      ,3050,0090,2580,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14LZ,D258O,D317G,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3170,0070,1370,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14LZ,D258O,CT14L,LI,P,C,EE  , ,   ,CF, ,GIO,LI,D, ,      ,3170,0060,1370,0010,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14LZ, ,CT14L,LI,P,C,E  I, ,   ,IF, ,GIO,LI,D, ,      ,3170,0060,    ,    ,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14LZ, ,FT14L,LI,P,C,E  F, ,   ,CF, ,GIO,LI,D, ,      ,3170,0040,1370,0020,+,03050,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14LZ, ,RW14L,LI,P,G,G  M, ,   ,CF, ,GIO,LI,D, ,      ,1368,0016,1370,0056, ,01174,     ,     , ,   ,-317,   , , , , , ,0,D,S;
APPCH:040,T,T14LZ, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1370,    ,+,01590,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:043,T,T14LZ, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1950,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:045,T,T14LZ, ,D150E,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,1500,0050,1500,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14LZ, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14LZ, ,D244G,LI,P,C,E   ,R,   ,AF, ,GIO,LI,D, ,      ,2440,0070,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T14LZ, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0080, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,T,T14LZ, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14RU,D330J,D330J,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14RU,D330J,FULCE,LI,P,C,EE B, ,   ,CF, ,GIO,LI,D, ,      ,3300,0060,1500,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14RU,FULCE,FULCE,LI,P,C,EE H,L,   ,HF, , , , , ,      ,    ,    ,1500,0040, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14RU, ,FULCE,LI,P,C,E  I, ,   ,IF, ,GIO,LI,D, ,      ,3300,0060,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14RU, ,FT1RU,LI,P,C,E  F, ,   ,CF, ,GIO,LI,D, ,      ,3300,0038,1500,0022,+,03000,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14RU, ,MT1RU,LI,P,C,EY M, ,   ,CF, ,GIO,LI,D, ,      ,1500,0010,1500,0048, ,01480,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,T,T14RU, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14RU, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,3090,    , ,     ,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14RU, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0100, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T14RU, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14RX,GIO39,GIO39,LI,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14RX,GIO39,GIO37,LI,P,C,E  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14RX,GIO39,D179Q,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14RX,GIO39,D179M,LI,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL070,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14RX,GIO39,GIO,LI,D, ,V   , ,   ,CF, ,GIO,LI,D, ,      ,0000,0000,3590,0130,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14RX,GIO39,D359H,LI,P,C,EY  , ,   ,CF, ,GIO,LI,D, ,      ,3590,0080,3590,0080, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14RX,GIO39,D330H,LI,P,C,E   ,L,   ,CF,Y,GIO,LI,D, ,      ,3300,0080,1500,0010,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T14RX,GIO39,D330F,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3300,0060,1500,0020,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T14RX,GIO39,FT14R,LI,P,C,EE  , ,   ,CF, ,GIO,LI,D, ,      ,3300,0040,1500,0020,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14RX, ,FT14R,LI,P,C,E  F, ,   ,IF, ,GIO,LI,D, ,      ,3300,0040,    ,    ,+,03050,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14RX, ,ET14R,LI,P,C,EY E, ,   ,CF, ,GIO,LI,D, ,      ,1500,0019,1500,0059, ,01177,     ,     , ,   ,-295,   , , , , , ,0,D,S;
APPCH:040,T,T14RX, ,MT14R,LI,P,C,EY M, ,   ,CF, ,GIO,LI,D, ,      ,1500,0020,1500,0001,+,01590,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14RX, ,D150E,LI,P,C,E M , ,   ,CF, ,GIO,LI,D, ,      ,1500,0050,1500,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14RX, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T14RX, ,D244G,LI,P,C,E   ,R,   ,AF, ,GIO,LI,D, ,      ,2440,0070,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T14RX, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0080, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,T,T14RX, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14RY,D090K,D090K,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14RY,D090K, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2700,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14RY,D090K,D344I,LI,P,C,EY  ,L,   ,AF, ,GIO,LI,D, ,      ,3440,0090,0900,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14RY,D090K,D330G,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3300,0070,1500,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14RY,D090K,D330F,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3300,0060,1500,0010,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14RY,D090K,FT14R,LI,P,C,EE  , ,   ,CF, ,GIO,LI,D, ,      ,3300,0040,1500,0020,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14RY, ,FT14R,LI,P,C,E  F, ,   ,IF, ,GIO,LI,D, ,      ,3300,0040,    ,    ,+,03050,     ,     , ,   ,    ,   ,GIO,LI,D, , ,0,D,S;
APPCH:030,T,T14RY, ,ET14R,LI,P,C,EY E, ,   ,CF, ,GIO,LI,D, ,      ,1500,0019,1500,0059, ,01177,     ,     , ,   ,-295,   , , , , , ,0,D,S;
APPCH:040,T,T14RY, ,MT14R,LI,P,C,EY M, ,   ,CF, ,GIO,LI,D, ,      ,1500,0020,1500,0001,+,01590,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14RY, ,D150E,LI,P,C,E M , ,   ,CF, ,GIO,LI,D, ,      ,1500,0050,1500,0030, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14RY, , , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,T,T14RY, ,D244G,LI,P,C,E   ,R,   ,AF, ,GIO,LI,D, ,      ,2440,0070,1500,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,T,T14RY, ,D258O,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0150,2580,0080, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,T,T14RY, ,D258O,LI,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,0780,0050, ,04000,     ,     ,+,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14RZ,D258O,D258O,LI,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14RZ,D258O,D258K,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,2580,0110,0780,0040, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14RZ,D258O, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0780,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14RZ,D258O,D314I,LI,P,C,EY  ,R,   ,AF, ,GIO,LI,D, ,      ,3140,0090,2580,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14RZ,D258O,D330G,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3300,0070,1500,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14RZ,D258O,D330F,LI,P,C,E   , ,   ,CF, ,GIO,LI,D, ,      ,3300,0060,1500,0010,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14RZ,D258O,FT14R,LI,P,C,EE  , ,   ,CF, ,GIO,LI,D, ,      ,3300,0040,1500,0020,+,03050,     ,     , ,   ,    ,   , , , , , ,0,D,S;
